col_1,col_2,col_3,col_4,col_5,division
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,All
,Jamie Gauthier,Jannie L Blackwell,Theresa Brunson,David H Conroy,All
Jamie Gauthier,419,0,658,507,All
Jannie L Blackwell,,484,509,580,All
Theresa Brunson,,,36,0,All
David H Conroy,,,,92,All
Total,"1,584","1,573","1,203","1,179",All
,Judge Of The Municipal Court - Democrat,,District Council 3rd District - Democrat,,1
,David H Conroy,Theresa Brunson,Jamie Gauthier,Jannie L Blackwell,1
David H Conroy,7,0,22,34,1
Theresa Brunson,,2,23,9,1
Jamie Gauthier,,,17,0,1
Jannie L Blackwell,,,,12,1
Total,63,34,62,55,1
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,2
,Jamie Gauthier,Jannie L Blackwell,David H Conroy,Theresa Brunson,2
Jamie Gauthier,27,0,39,46,2
Jannie L Blackwell,,20,29,22,2
David H Conroy,,,4,0,2
Theresa Brunson,,,,1,2
Total,112,71,72,69,2
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,3
,Jamie Gauthier,Jannie L Blackwell,David H Conroy,Theresa Brunson,3
Jamie Gauthier,20,0,23,16,3
Jannie L Blackwell,,18,24,16,3
David H Conroy,,,5,0,3
Theresa Brunson,,,,0,3
Total,59,58,52,32,3
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,4
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,4
Jannie L Blackwell,39,0,36,21,4
Jamie Gauthier,,13,7,20,4
David H Conroy,,,6,0,4
Theresa Brunson,,,,2,4
Total,96,40,49,43,4
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,5
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,5
Jannie L Blackwell,15,0,32,21,5
Jamie Gauthier,,14,12,24,5
David H Conroy,,,4,0,5
Theresa Brunson,,,,0,5
Total,68,50,48,45,5
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,6
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,6
Jannie L Blackwell,22,0,20,23,6
Jamie Gauthier,,9,18,12,6
Theresa Brunson,,,3,0,6
David H Conroy,,,,5,6
Total,65,39,41,40,6
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,7
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,7
Jannie L Blackwell,13,0,24,16,7
Jamie Gauthier,,12,20,18,7
David H Conroy,,,3,0,7
Theresa Brunson,,,,0,7
Total,53,50,47,34,7
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,8
,Jamie Gauthier,Jannie L Blackwell,David H Conroy,Theresa Brunson,8
Jamie Gauthier,22,0,41,35,8
Jannie L Blackwell,,15,19,17,8
David H Conroy,,,1,0,8
Theresa Brunson,,,,2,8
Total,98,51,61,54,8
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,9
,Jamie Gauthier,Jannie L Blackwell,Theresa Brunson,David H Conroy,9
Jamie Gauthier,56,0,84,82,9
Jannie L Blackwell,,21,28,28,9
Theresa Brunson,,,6,0,9
David H Conroy,,,,7,9
Total,222,77,118,117,9
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,10
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,10
Jannie L Blackwell,26,0,24,23,10
Jamie Gauthier,,23,22,20,10
David H Conroy,,,1,0,10
Theresa Brunson,,,,1,10
Total,73,65,47,44,10
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,11
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,11
Jannie L Blackwell,32,0,23,20,11
Jamie Gauthier,,11,28,14,11
Theresa Brunson,,,3,0,11
David H Conroy,,,,3,11
Total,75,53,54,37,11
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,12
,Jamie Gauthier,Jannie L Blackwell,Theresa Brunson,David H Conroy,12
Jamie Gauthier,19,0,39,24,12
Jannie L Blackwell,,18,25,20,12
Theresa Brunson,,,4,0,12
David H Conroy,,,,3,12
Total,82,63,68,47,12
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,13
,Jamie Gauthier,Jannie L Blackwell,Theresa Brunson,David H Conroy,13
Jamie Gauthier,19,0,34,18,13
Jannie L Blackwell,,17,27,18,13
Theresa Brunson,,,1,0,13
David H Conroy,,,,1,13
Total,71,62,62,37,13
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,14
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,14
Jannie L Blackwell,24,0,33,23,14
Jamie Gauthier,,14,13,23,14
David H Conroy,,,5,0,14
Theresa Brunson,,,,1,14
Total,80,50,51,47,14
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,15
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,15
Jannie L Blackwell,25,0,32,16,15
Jamie Gauthier,,27,25,11,15
Theresa Brunson,,,2,0,15
David H Conroy,,,,5,15
Total,73,63,59,32,15
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,16
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,16
Jannie L Blackwell,18,0,24,25,16
Jamie Gauthier,,18,26,15,16
Theresa Brunson,,,0,0,16
David H Conroy,,,,3,16
Total,67,59,50,43,16
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,17
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,17
Jannie L Blackwell,32,0,34,30,17
Jamie Gauthier,,15,25,22,17
Theresa Brunson,,,0,0,17
David H Conroy,,,,5,17
Total,96,62,59,57,17
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,18
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,18
Jannie L Blackwell,29,0,22,26,18
Jamie Gauthier,,17,27,19,18
Theresa Brunson,,,1,0,18
David H Conroy,,,,4,18
Total,77,63,50,49,18
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,19
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,19
Jannie L Blackwell,25,0,33,19,19
Jamie Gauthier,,12,17,25,19
David H Conroy,,,3,0,19
Theresa Brunson,,,,3,19
Total,77,54,53,47,19
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,20
,Jannie L Blackwell,Jamie Gauthier,David H Conroy,Theresa Brunson,20
Jannie L Blackwell,22,0,25,27,20
Jamie Gauthier,,21,22,17,20
David H Conroy,,,6,0,20
Theresa Brunson,,,,1,20
Total,74,60,53,45,20
,District Council 3rd District - Democrat,,Judge Of The Municipal Court - Democrat,,21
,Jannie L Blackwell,Jamie Gauthier,Theresa Brunson,David H Conroy,21
Jannie L Blackwell,14,0,18,18,21
Jamie Gauthier,,6,22,8,21
