col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Wendi Barish,Kay Yu,Chris Hall,Leon Goodman,Henry Mcgregor Sias,James C Crumlish,Carmella Jacquinto,Cateria R Mccabe,Kendra Mccrae,Joshua Roberts,Craig Levin,Terri M Booker,Sherman Toppin,Nicola Serianni,Laurie Dow,Beth Grossman,James F Berardinelli,Jon Marshall,Vicki Markovitz,Janine D Momasso,Robert Trimble,Gregory Weyer,Theresa Brunson,David H Conroy,All
Tiffany Palmer,48,"1,680","1,048",813,"1,171","1,138",571,679,635,322,550,487,185,219,374,307,423,337,338,404,92,285,199,54,42,"1,151","1,314",All
Anthony Kyriakakis,,18,979,846,981,"1,021",640,832,601,422,286,175,133,133,120,159,230,125,187,323,30,204,79,20,28,606,"1,394",All
Jennifer Schultz,,,53,807,675,516,523,470,262,454,317,270,328,355,189,181,388,192,276,212,272,166,154,51,40,913,"1,160",All
Wendi Barish,,,,13,310,279,607,485,248,431,229,218,158,167,190,141,286,214,242,94,90,243,140,31,27,679,691,All
Kay Yu,,,,,14,618,180,429,220,185,292,196,68,86,128,138,226,137,135,216,33,96,92,18,29,538,785,All
Chris Hall,,,,,,6,179,230,559,89,107,154,104,99,165,122,136,142,119,271,72,56,34,41,23,395,865,All
Leon Goodman,,,,,,,18,427,222,460,252,261,238,165,289,228,105,144,147,117,100,198,134,41,33,583,622,All
Henry Mcgregor Sias,,,,,,,,1,124,308,212,49,58,32,32,81,120,35,52,102,11,129,63,7,21,320,615,All
James C Crumlish,,,,,,,,,3,167,93,107,243,143,145,107,119,98,87,130,94,54,36,37,15,265,654,All
Carmella Jacquinto,,,,,,,,,,13,204,238,162,108,223,175,123,122,135,47,38,83,118,24,26,467,458,All
Cateria R Mccabe,,,,,,,,,,,8,268,91,84,177,176,185,153,96,87,51,85,198,20,20,512,276,All
Kendra Mccrae,,,,,,,,,,,,9,107,100,290,213,182,190,190,68,63,90,140,40,31,620,211,All
Joshua Roberts,,,,,,,,,,,,,32,281,206,114,114,91,95,40,265,40,29,40,19,396,400,All
Craig Levin,,,,,,,,,,,,,,24,142,124,125,102,114,54,235,73,52,36,22,419,304,All
Terri M Booker,,,,,,,,,,,,,,,13,227,111,176,143,36,93,48,85,38,41,521,227,All
Sherman Toppin,,,,,,,,,,,,,,,,21,90,156,73,53,64,60,102,26,33,476,191,All
Nicola Serianni,,,,,,,,,,,,,,,,,5,97,126,59,91,81,109,25,21,448,234,All
Laurie Dow,,,,,,,,,,,,,,,,,,20,130,52,54,82,92,26,24,453,145,All
Beth Grossman,,,,,,,,,,,,,,,,,,,9,61,64,130,61,22,17,447,175,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,4,22,46,68,15,15,185,313,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,17,30,13,30,9,265,193,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,1,50,13,9,257,144,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,10,13,16,324,82,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,2,11,76,55,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,68,38,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,32,All
Total,"2,923","2,351","2,311","1,586","1,505","1,411","1,389","1,075","1,034","1,017",910,903,886,823,822,771,763,689,683,559,512,498,462,149,129,"2,511","2,403",All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,1
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Chris Hall,Jennifer Schultz,James F Berardinelli,Wendi Barish,James C Crumlish,Henry Mcgregor Sias,Cateria R Mccabe,Nicola Serianni,Leon Goodman,Vicki Markovitz,Craig Levin,Janine D Momasso,Beth Grossman,Kendra Mccrae,Laurie Dow,Sherman Toppin,Joshua Roberts,Carmella Jacquinto,Terri M Booker,Jon Marshall,Robert Trimble,Gregory Weyer,David H Conroy,Theresa Brunson,1
Tiffany Palmer,2,272,236,204,190,120,73,77,69,48,35,25,21,14,18,15,18,11,8,5,7,8,0,2,1,229,55,1
Anthony Kyriakakis,,1,214,210,158,125,66,79,53,21,18,25,24,14,9,11,11,5,5,2,5,1,2,2,1,225,35,1
