col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Tiffany Palmer,Henry Mcgregor Sias,Kendra Mccrae,Craig Levin,Terri M Booker,Wendi Barish,Jon Marshall,Leon Goodman,James C Crumlish,Beth Grossman,Kay Yu,Nicola Serianni,Laurie Dow,Janine D Momasso,Chris Hall,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Joshua Roberts,46,544,590,250,517,496,140,474,119,209,130,126,217,124,148,80,66,91,69,51,59,40,27,36,24,383,758,151,All
Cateria R Mccabe,,4,574,121,474,502,142,459,161,50,110,107,39,102,54,64,66,72,85,113,42,26,52,22,16,216,493,104,All
Sherman Toppin,,,8,91,489,518,122,471,132,63,133,61,57,98,70,21,68,43,65,58,42,27,33,28,31,198,506,90,All
Jennifer Schultz,,,,29,99,54,157,30,133,220,109,187,216,107,112,138,79,170,97,73,61,77,36,35,17,485,154,158,All
Carmella Jacquinto,,,,,12,441,131,410,135,64,115,108,36,88,86,65,74,58,73,75,38,43,25,22,17,203,446,111,All
Anthony Kyriakakis,,,,,,4,116,444,66,32,51,46,23,47,96,43,58,26,27,29,84,16,27,16,10,124,469,68,All
Tiffany Palmer,,,,,,,8,46,213,62,208,146,65,135,111,121,107,112,108,85,149,48,47,30,28,313,121,114,All
Henry Mcgregor Sias,,,,,,,,1,27,17,37,29,10,26,31,22,30,17,21,22,12,14,23,5,9,75,425,37,All
Kendra Mccrae,,,,,,,,,6,56,187,117,60,125,47,84,67,79,80,80,66,38,23,25,26,256,81,105,All
Craig Levin,,,,,,,,,,18,67,66,178,70,90,52,33,60,49,32,35,21,35,23,13,235,115,89,All
Terri M Booker,,,,,,,,,,,10,102,54,130,66,76,87,59,91,60,81,41,13,31,35,226,105,102,All
Wendi Barish,,,,,,,,,,,,13,58,72,82,117,81,126,90,68,40,68,18,18,11,247,95,71,All
