col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,26,20,19,16,14,14,13,12,12,11,9,9,8,8,7,7,7,6,6,4,3,3,3,3,1,20,19,18,1,1
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Craig Levin,Kay Yu,Cateria R Mccabe,Wendi Barish,Anthony Kyriakakis,James C Crumlish,Jon Marshall,Nicola Serianni,Terri M Booker,Leon Goodman,Carmella Jacquinto,Chris Hall,Beth Grossman,Henry Mcgregor Sias,Gregory Weyer,James F Berardinelli,Janine D Momasso,Vicki Markovitz,Kendra Mccrae,Sherman Toppin,Robert Trimble,Laurie Dow,2
Rochelle Bilal,1,0,0,0,14,8,9,7,4,4,6,4,4,7,3,3,3,2,2,3,2,0,2,1,3,0,1,0,1,2
Malika Rahman,,4,0,0,2,3,5,2,5,4,1,3,1,0,3,2,1,1,3,1,3,1,2,0,0,2,0,1,0,2
Jewell Williams,,,1,0,5,4,1,2,2,2,4,3,4,1,3,4,3,3,1,2,0,1,0,3,1,1,1,1,0,2
Larry King Sr,,,,0,1,0,2,2,1,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,2
Jennifer Schultz,,,,,0,8,9,8,4,7,7,4,5,6,4,1,3,2,1,3,3,1,1,2,3,0,1,0,0,2
Joshua Roberts,,,,,,0,1,8,0,1,3,0,4,5,5,1,1,1,0,1,1,0,1,0,0,2,1,0,0,2
Tiffany Palmer,,,,,,,0,2,8,6,6,7,4,2,3,3,3,2,6,1,4,3,2,1,2,1,2,0,1,2
Craig Levin,,,,,,,,0,0,2,3,0,3,5,3,1,2,1,2,1,0,2,0,0,0,0,1,1,0,2
Kay Yu,,,,,,,,,0,3,2,6,2,2,3,4,3,1,3,2,4,1,2,1,1,0,1,0,0,2
Cateria R Mccabe,,,,,,,,,,0,2,3,0,1,2,1,3,4,2,1,4,1,2,3,2,2,0,1,0,2
Wendi Barish,,,,,,,,,,,0,3,4,1,2,2,0,1,3,3,1,1,0,2,1,0,1,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,0,5,0,1,2,2,1,3,1,3,1,1,2,1,1,1,1,1,2
James C Crumlish,,,,,,,,,,,,,0,1,3,2,2,1,3,1,0,1,1,0,0,0,1,1,1,2
Jon Marshall,,,,,,,,,,,,,,0,1,2,2,0,1,2,0,0,2,0,1,0,0,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,0,1,0,2,0,1,2,0,1,1,1,2,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,0,4,1,3,3,0,2,1,1,2,0,1,2,0,2
Leon Goodman,,,,,,,,,,,,,,,,,0,3,2,1,0,1,1,1,1,1,2,1,0,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,2,1,1,1,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,0,1,1,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,1,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,27,14,13,3,24,17,17,14,12,11,11,10,9,9,9,9,8,7,7,6,5,4,4,4,4,3,3,2,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,3
,Jennifer Schultz,Joshua Roberts,Craig Levin,Terri M Booker,Cateria R Mccabe,Jon Marshall,Kendra Mccrae,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Tiffany Palmer,Chris Hall,Leon Goodman,Wendi Barish,Laurie Dow,Sherman Toppin,Beth Grossman,Kay Yu,Nicola Serianni,Robert Trimble,Henry Mcgregor Sias,Vicki Markovitz,Gregory Weyer,Janine D Momasso,James F Berardinelli,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,3
Jennifer Schultz,5,13,17,3,7,14,8,7,6,11,4,7,7,7,7,5,4,3,7,2,0,2,0,3,0,43,17,8,0,3
Joshua Roberts,,2,10,6,6,12,2,7,7,6,2,3,7,6,1,6,0,2,3,1,4,0,0,0,1,17,8,2,1,3
Craig Levin,,,0,6,4,11,2,7,3,4,3,4,7,5,7,4,2,0,4,1,1,1,1,2,1,13,13,1,0,3
Terri M Booker,,,,0,7,4,10,4,3,4,10,6,7,5,3,5,4,4,0,2,0,1,3,1,0,8,13,2,2,3
Cateria R Mccabe,,,,,0,1,9,9,9,4,5,2,4,3,3,8,5,4,0,1,4,1,1,2,0,9,13,1,1,3
Jon Marshall,,,,,,1,2,3,1,4,0,2,4,5,0,2,0,0,4,0,1,0,1,0,1,14,4,3,0,3
Kendra Mccrae,,,,,,,0,8,3,6,9,3,3,6,5,1,6,5,3,2,0,2,1,1,0,11,6,3,1,3
Carmella Jacquinto,,,,,,,,0,8,3,1,1,3,4,5,5,3,2,2,0,5,2,0,0,1,6,11,3,0,3
Anthony Kyriakakis,,,,,,,,,1,4,3,3,4,3,3,8,2,2,1,1,4,2,0,1,1,7,9,1,1,3
James C Crumlish,,,,,,,,,,0,3,7,4,5,3,2,3,0,3,1,0,0,0,0,1,10,6,0,0,3
Tiffany Palmer,,,,,,,,,,,1,5,3,4,4,2,3,2,1,3,0,0,2,1,0,7,7,1,2,3
Chris Hall,,,,,,,,,,,,0,4,2,4,3,1,1,3,1,0,2,1,1,1,7,5,3,0,3
Leon Goodman,,,,,,,,,,,,,0,4,3,4,1,1,2,2,0,1,2,0,1,9,4,1,1,3
Wendi Barish,,,,,,,,,,,,,,0,3,1,1,3,1,0,0,1,1,2,0,10,5,0,1,3
Laurie Dow,,,,,,,,,,,,,,,0,3,2,1,2,2,0,1,1,0,0,5,8,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,0,0,3,0,1,3,1,1,0,0,5,7,1,1,3
Beth Grossman,,,,,,,,,,,,,,,,,0,2,0,2,0,3,1,0,0,4,5,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,5,4,0,0,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4,2,2,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,2,2,0,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,5,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,1,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,3
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,3
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,3
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
Total,74,31,28,27,24,22,22,20,19,18,18,16,16,16,15,15,9,9,8,6,5,5,4,4,2,73,52,14,5,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Craig Levin,Jennifer Schultz,Joshua Roberts,Jon Marshall,Leon Goodman,Kendra Mccrae,Tiffany Palmer,Terri M Booker,Vicki Markovitz,Wendi Barish,Beth Grossman,James C Crumlish,Carmella Jacquinto,Sherman Toppin,Anthony Kyriakakis,Janine D Momasso,Kay Yu,Nicola Serianni,Robert Trimble,Cateria R Mccabe,Laurie Dow,Chris Hall,Henry Mcgregor Sias,Gregory Weyer,James F Berardinelli,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,4
Craig Levin,17,20,17,15,8,7,3,4,4,6,4,3,3,2,3,2,3,2,3,2,1,0,0,1,0,20,13,9,2,4
Jennifer Schultz,,2,14,13,5,8,5,3,3,6,4,4,3,2,3,4,3,3,3,4,2,1,1,0,1,23,10,6,0,4
Joshua Roberts,,,4,14,7,5,3,5,1,2,0,2,3,4,1,1,3,0,5,1,2,2,1,0,0,11,13,5,0,4
Jon Marshall,,,,1,3,3,1,1,1,3,0,2,0,2,0,0,0,2,2,1,1,0,1,0,0,12,5,3,0,4
Leon Goodman,,,,,0,4,6,3,3,2,2,2,3,3,1,1,4,2,3,2,2,2,1,1,2,5,6,5,2,4
Kendra Mccrae,,,,,,0,8,6,0,4,4,2,1,2,3,1,0,1,2,1,1,1,1,0,0,6,7,3,0,4
Tiffany Palmer,,,,,,,0,5,1,1,4,1,2,3,1,1,2,2,2,0,3,3,1,0,0,6,5,1,0,4
Terri M Booker,,,,,,,,0,2,1,1,2,1,4,1,1,1,1,1,0,1,2,1,0,0,2,4,5,0,4
Vicki Markovitz,,,,,,,,,0,3,2,2,1,2,1,2,3,3,0,2,0,0,2,1,1,3,0,6,0,4
Wendi Barish,,,,,,,,,,0,3,4,0,0,3,1,1,3,0,2,0,0,2,0,0,4,3,2,1,4
Beth Grossman,,,,,,,,,,,1,1,1,1,2,0,0,1,1,1,1,0,2,0,0,4,3,0,0,4
James C Crumlish,,,,,,,,,,,,0,1,4,2,1,1,2,0,1,1,0,0,0,0,4,0,4,1,4
Carmella Jacquinto,,,,,,,,,,,,,0,1,1,3,1,2,1,1,1,0,0,0,0,2,3,2,0,4
Sherman Toppin,,,,,,,,,,,,,,0,0,0,1,0,1,0,2,1,2,0,0,2,3,3,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,1,1,2,0,0,0,0,0,1,0,0,1,2,2,0,4
Janine D Momasso,,,,,,,,,,,,,,,,0,1,2,2,2,1,0,0,0,1,3,2,1,0,4
Kay Yu,,,,,,,,,,,,,,,,,0,0,0,1,1,2,1,1,0,1,2,4,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,5,0,0,1,4
Robert Trimble,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,4,2,1,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,3,0,1,1,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3,2,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,2,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,63,41,34,21,18,16,12,11,11,11,9,9,8,8,7,7,7,7,7,6,5,4,4,2,2,40,29,25,5,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Jennifer Schultz,Craig Levin,Jon Marshall,Carmella Jacquinto,Terri M Booker,Cateria R Mccabe,Leon Goodman,Sherman Toppin,Chris Hall,Henry Mcgregor Sias,James C Crumlish,Laurie Dow,Wendi Barish,Anthony Kyriakakis,Beth Grossman,James F Berardinelli,Tiffany Palmer,Kay Yu,Kendra Mccrae,Gregory Weyer,Janine D Momasso,Nicola Serianni,Robert Trimble,Vicki Markovitz,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,5
Joshua Roberts,1,5,7,6,3,2,1,1,2,3,3,4,3,3,2,1,1,1,0,0,0,0,0,0,0,9,4,3,0,5
Jennifer Schultz,,1,6,7,1,1,1,1,1,2,2,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2,7,2,0,5
Craig Levin,,,0,7,0,0,1,1,1,2,1,1,0,2,0,1,1,2,0,0,1,0,0,0,0,2,5,4,0,5
Jon Marshall,,,,0,1,0,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,2,0,5
Carmella Jacquinto,,,,,1,0,2,1,0,1,2,2,1,0,3,0,0,0,0,1,0,1,1,0,0,4,1,0,0,5
Terri M Booker,,,,,,1,1,3,3,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,5
Cateria R Mccabe,,,,,,,0,2,1,2,0,0,0,1,1,0,0,1,1,2,0,1,1,0,0,2,2,1,0,5
Leon Goodman,,,,,,,,0,2,0,0,1,1,0,1,2,1,2,1,2,1,1,0,0,0,1,2,1,0,5
Sherman Toppin,,,,,,,,,0,0,1,2,2,2,0,0,1,0,1,1,0,0,0,0,0,1,2,0,0,5
Chris Hall,,,,,,,,,,0,1,0,1,2,0,1,1,1,0,0,0,0,1,0,0,2,1,1,0,5
Henry Mcgregor Sias,,,,,,,,,,,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,5
James C Crumlish,,,,,,,,,,,,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
Laurie Dow,,,,,,,,,,,,,0,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,0,5
Wendi Barish,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,0,5
Anthony Kyriakakis,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,0,2,2,0,0,1,0,0,0,0,1,1,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,1,1,0,5
Tiffany Palmer,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,1,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,18,12,11,8,6,6,5,5,5,4,4,4,4,4,3,3,3,3,2,2,1,1,1,0,0,13,11,8,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Henry Mcgregor Sias,Jennifer Schultz,Cateria R Mccabe,Tiffany Palmer,Leon Goodman,Terri M Booker,Craig Levin,Kendra Mccrae,Sherman Toppin,Jon Marshall,Kay Yu,Janine D Momasso,Laurie Dow,Chris Hall,Vicki Markovitz,Beth Grossman,Nicola Serianni,James F Berardinelli,Robert Trimble,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,6
Joshua Roberts,4,56,46,45,45,41,13,10,5,7,7,12,4,11,10,4,3,9,2,4,2,4,1,2,0,55,23,8,1,6
Wendi Barish,,1,47,43,42,39,14,9,13,9,12,5,6,5,3,7,2,8,4,5,8,2,0,2,0,50,15,6,1,6
Carmella Jacquinto,,,1,52,39,41,6,21,12,14,7,1,13,12,0,7,5,3,3,4,2,4,2,1,1,48,12,6,1,6
Anthony Kyriakakis,,,,0,37,40,3,17,7,14,3,4,7,10,1,4,4,1,5,3,0,1,2,2,0,47,9,3,1,6
James C Crumlish,,,,,0,32,4,5,6,9,5,3,3,3,1,0,3,3,3,2,1,2,0,1,1,37,10,2,1,6
Henry Mcgregor Sias,,,,,,0,2,14,4,6,4,0,1,5,0,4,5,1,1,2,1,1,4,1,0,36,8,2,1,6
Jennifer Schultz,,,,,,,1,5,11,3,3,11,5,1,9,5,3,9,2,4,7,7,1,1,0,10,19,7,0,6
Cateria R Mccabe,,,,,,,,0,6,15,5,1,8,12,1,3,8,0,3,1,1,4,4,1,1,19,10,2,0,6
Tiffany Palmer,,,,,,,,,0,9,7,6,10,5,2,7,8,5,8,4,4,3,4,1,1,12,12,9,0,6
Leon Goodman,,,,,,,,,,0,9,4,6,7,1,2,6,1,5,5,0,2,4,0,2,17,9,5,0,6
Terri M Booker,,,,,,,,,,,1,3,10,3,2,6,3,4,4,3,3,1,0,0,1,14,7,3,0,6
Craig Levin,,,,,,,,,,,,1,2,2,6,1,3,4,1,1,1,2,1,0,0,6,13,3,0,6
Kendra Mccrae,,,,,,,,,,,,,0,6,2,7,6,3,4,1,0,4,0,1,1,12,5,5,0,6
Sherman Toppin,,,,,,,,,,,,,,0,2,0,1,1,3,2,0,0,1,1,1,13,5,3,0,6
Jon Marshall,,,,,,,,,,,,,,,1,1,0,1,2,0,0,3,0,0,0,4,8,4,0,6
Kay Yu,,,,,,,,,,,,,,,,0,5,3,2,5,2,2,0,1,0,6,6,5,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,0,2,0,3,1,1,4,1,0,5,7,3,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,2,5,1,0,1,0,5,9,1,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,5,4,3,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,1,3,6,3,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,5,4,1,0,6
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5,3,1,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,4,1,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,6
