col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 3rd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jamie Gauthier,Jannie L Blackwell,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Jen Devor,Warren Bloom,Carla Cain,Robin Trent,Luigi Borda,Lewis Harris Jr,Moira Bohannon,All
Jamie Gauthier,170,0,447,251,260,107,70,60,81,38,48,33,29,21,22,All
Jannie L Blackwell,,224,514,303,96,130,59,60,13,36,24,16,20,19,8,All
Omar Sabir,,,22,356,111,70,35,48,6,24,7,9,5,7,3,All
Lisa Deeley,,,,13,25,36,14,8,2,6,8,6,4,1,4,All
Kahlil Williams,,,,,10,19,30,13,47,12,8,8,8,7,7,All
Marwan Kreidie,,,,,,10,2,3,8,0,3,4,5,1,3,All
Annette Thompson,,,,,,,0,6,1,4,10,5,2,3,6,All
Dennis Lee,,,,,,,,2,2,5,20,2,2,6,1,All
Jen Devor,,,,,,,,,0,0,6,1,12,2,2,All
Warren Bloom,,,,,,,,,,2,1,2,3,3,0,All
Carla Cain,,,,,,,,,,,1,1,2,4,3,All
Robin Trent,,,,,,,,,,,,4,4,1,1,All
Luigi Borda,,,,,,,,,,,,,0,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,0,2,All
Moira Bohannon,,,,,,,,,,,,,,,2,All
Total,"1,075","1,060","1,043",618,382,252,134,132,96,81,79,53,52,43,36,All
,District Council 3rd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jamie Gauthier,Jannie L Blackwell,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,1
Jamie Gauthier,20,0,41,22,33,24,27,3,11,7,4,4,3,3,1,1
Jannie L Blackwell,,7,28,18,7,7,2,12,1,3,2,2,0,0,0,1
Omar Sabir,,,0,29,7,7,3,10,1,1,0,0,0,1,1,1
Lisa Deeley,,,,1,3,2,0,1,0,2,0,1,0,0,0,1
Kahlil Williams,,,,,1,8,10,0,3,1,2,0,1,0,0,1
Marwan Kreidie,,,,,,0,3,0,2,1,0,1,0,1,0,1
Jen Devor,,,,,,,0,1,5,3,0,2,1,0,0,1
