col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Fernando Treviño,,,,,,,,,,,,,1,6,13,9,8,10,10,10,8,19,12,8,3,5,4,2,2,0,87,77,76,46,29,58,47,16,55,61,40,40,43,12,34,27,32,22,15,16,14,6,14,13,4,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,19,2,3,5,15,17,4,3,2,6,3,3,3,1,1,0,81,36,74,48,12,63,54,35,33,30,51,48,12,21,27,36,11,37,18,7,21,8,5,3,2,All
Asa Khalif,,,,,,,,,,,,,,,0,6,2,3,13,12,21,11,4,4,1,4,1,2,0,0,78,48,54,44,25,57,43,27,25,29,35,36,13,19,24,36,15,29,18,8,22,11,4,2,0,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,2,29,4,7,5,4,2,1,3,2,1,0,2,0,0,49,42,67,24,13,33,36,23,29,23,18,27,24,14,19,24,27,7,10,8,10,5,22,0,1,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,3,10,2,3,1,2,7,5,6,2,4,2,2,0,12,12,54,5,9,17,25,6,16,3,15,14,51,8,10,7,38,8,6,7,10,4,31,3,1,All
Billy Thompson,,,,,,,,,,,,,,,,,,0,5,6,5,3,11,7,8,3,6,5,1,0,34,35,42,19,13,31,23,17,24,15,16,27,22,8,12,11,28,16,25,16,16,8,17,8,4,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,11,8,2,2,4,6,7,4,2,2,0,37,18,44,26,14,32,33,22,17,12,31,30,12,11,15,33,11,23,21,5,17,3,11,4,5,All
Hena Veit,,,,,,,,,,,,,,,,,,,,0,9,5,2,3,8,1,2,1,1,0,26,13,50,24,11,36,31,23,12,6,27,33,10,15,19,20,7,22,10,0,11,2,1,5,2,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,4,1,0,0,0,32,13,30,24,11,28,26,19,6,10,26,24,12,14,15,24,17,14,10,7,21,8,7,4,0,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,4,3,2,0,25,16,20,11,12,16,13,7,12,11,25,10,9,12,15,12,13,12,10,7,2,3,5,10,1,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2,10,2,5,0,15,8,21,5,6,12,23,7,12,5,6,19,15,7,7,7,16,9,11,15,7,3,5,3,3,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,2,0,19,10,21,13,8,14,11,8,9,9,14,13,9,5,10,9,8,12,5,11,9,4,9,4,3,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,2,0,13,9,10,6,2,9,4,9,9,5,8,12,12,7,4,11,8,7,11,5,11,4,6,7,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,14,9,15,11,11,7,12,5,5,8,8,10,14,6,2,11,7,7,12,6,7,4,7,3,3,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,0,10,6,10,7,5,6,9,7,4,4,8,10,12,9,6,7,7,3,6,7,5,3,6,5,2,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,9,12,9,6,7,5,9,3,7,5,4,7,3,4,6,0,7,4,3,3,5,3,4,6,2,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,7,10,3,6,6,10,1,3,3,6,9,8,5,5,2,8,2,5,6,1,4,3,2,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,878,652,699,613,499,471,436,379,386,161,167,74,207,150,158,46,107,112,84,61,17,15,12,23,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,303,535,545,271,211,228,370,370,175,109,149,33,98,81,58,47,94,86,32,83,15,8,13,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,370,280,408,455,400,135,122,131,210,111,207,138,122,106,110,55,37,47,16,69,25,19,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,490,189,209,251,139,155,102,92,22,61,77,91,28,49,49,42,26,9,11,8,22,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,163,174,279,83,87,125,46,115,41,68,35,17,24,64,28,16,78,11,8,21,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,239,111,85,116,166,60,188,143,94,49,100,67,41,48,16,25,12,7,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,297,71,60,116,136,88,209,94,95,63,71,37,34,39,23,30,14,8,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,40,120,66,96,177,41,77,22,39,34,22,30,86,6,6,4,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,306,54,72,58,10,28,52,44,41,44,35,18,12,15,10,2,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,50,25,8,22,48,20,31,34,43,16,9,6,12,1,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99,122,51,60,74,30,73,29,15,35,81,18,10,10,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43,49,105,86,51,89,45,33,44,11,23,11,6,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,38,23,76,17,33,23,20,89,64,17,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,17,26,20,15,26,18,6,6,12,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,22,50,60,21,21,9,5,9,1,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,48,40,8,37,12,11,10,2,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,37,26,19,14,56,15,3,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,8,29,10,9,10,4,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,27,18,21,14,9,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,5,5,9,5,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,14,8,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,3,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,9,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,837","1,379",920,771,743,724,711,654,521,501,409,339,186,144,139,125,104,100,93,85,76,61,58,48,43,40,39,26,25,0,"1,453","1,120","1,085",862,788,733,720,640,494,435,409,397,367,305,286,278,245,219,210,153,142,139,118,55,45,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Beth Finn,Allan Domb,Deja Lynn Alvarez,Sandra Dungee Glenn,Ethelind Baylor,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Edwin Santana,Joseph A Diorio,Latrice Y Bryant,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Devon Cade,Fareed Abdullah,Vinny Black,Wayne Allen,Mark Ross,Sherrie Cohen,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Kay Yu,Wendi Barish,Henry Mcgregor Sias,Nicola Serianni,James C Crumlish,Chris Hall,Cateria R Mccabe,Vicki Markovitz,Carmella Jacquinto,Kendra Mccrae,Beth Grossman,Janine D Momasso,James F Berardinelli,Joshua Roberts,Laurie Dow,Terri M Booker,Craig Levin,Leon Goodman,Sherman Toppin,Jon Marshall,Gregory Weyer,Robert Trimble,1
Helen Gym,1,46,32,26,22,27,27,26,17,14,14,6,9,6,3,4,1,1,1,0,2,0,1,0,0,0,1,0,0,0,61,42,42,43,35,31,24,18,17,18,12,10,7,6,8,5,5,3,4,2,4,2,1,0,1,1
Justin Diberardinis,,0,26,22,17,15,18,17,8,15,8,2,8,2,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,47,35,31,33,22,25,16,11,12,16,4,6,3,6,9,9,4,2,3,2,1,1,1,1,0,1
Erika Almirón,,,0,14,13,7,18,11,9,1,12,4,11,5,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,36,20,28,20,23,18,20,9,10,15,7,4,4,4,6,3,2,2,2,0,0,2,0,0,1,1
Eryn Santamoor,,,,0,14,15,6,12,6,13,7,3,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,28,18,18,18,15,9,12,11,2,10,7,5,3,3,4,1,3,4,0,2,0,0,0,0,1
Adrián Rivera-reyes,,,,,1,6,7,2,6,6,9,3,3,2,0,2,1,0,1,2,0,0,1,1,1,0,1,0,0,0,26,20,16,14,14,12,9,11,10,6,4,5,4,0,3,4,2,0,3,2,0,1,0,0,0,1
Derek S Green,,,,,,0,12,14,8,12,7,3,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,28,26,12,18,17,13,8,15,11,4,6,6,5,4,1,2,4,2,2,2,4,1,1,0,1,1
Isaiah Thomas,,,,,,,0,10,4,6,4,3,7,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,25,13,20,13,16,9,13,7,8,11,6,4,5,4,6,2,3,3,1,2,3,2,1,0,0,1
Katherine Gilmore Richardson,,,,,,,,0,7,6,6,4,0,2,4,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,22,21,15,17,17,11,9,8,6,4,5,7,6,7,4,2,3,3,0,2,1,2,1,0,0,1
Beth Finn,,,,,,,,,0,3,6,5,0,1,4,1,2,1,1,1,2,0,0,1,1,0,0,0,0,0,18,12,14,6,17,5,14,6,7,4,6,4,7,4,3,2,2,3,0,1,0,3,0,0,1,1
Allan Domb,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,17,6,8,6,8,2,6,5,3,6,3,4,4,0,6,2,1,3,1,3,1,0,1,0,1
Deja Lynn Alvarez,,,,,,,,,,,0,3,0,0,1,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,17,12,13,11,11,9,6,3,4,3,5,5,3,3,1,3,2,1,1,0,0,1,0,0,1,1
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,8,7,6,2,3,4,4,3,3,5,3,2,2,0,0,3,0,0,2,2,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,6,7,5,8,3,2,7,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,3,3,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,3,0,3,0,0,0,1,2,3,3,1,0,0,1,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,2,1,3,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,42,42,38,34,24,22,23,17,12,10,13,4,7,7,3,1,5,1,4,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,29,23,29,11,18,21,9,6,9,6,3,2,8,2,2,4,1,3,2,0,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,28,15,23,5,10,17,10,7,10,9,8,4,2,5,3,1,0,1,2,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,25,9,15,10,14,8,6,4,3,3,3,3,0,1,0,2,0,0,0,1,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,24,10,10,8,11,7,8,6,8,3,5,5,1,2,1,2,1,0,1,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,13,4,4,0,1,2,3,2,0,2,0,2,2,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,8,6,3,5,5,8,2,1,3,2,1,0,1,0,0,1,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,1,1,3,5,2,1,1,2,0,0,0,2,1,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,4,1,0,3,1,0,1,0,2,1,0,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,0,4,1,1,0,0,0,0,3,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,1,3,1,3,1,1,2,0,0,0,1,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,0,3,3,2,0,1,4,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,1,0,1,0,2,1,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,5,1,1,1,1,1,1,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,1,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,2,1,0,1,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,59,45,40,34,34,33,32,28,25,21,13,11,6,5,5,4,2,2,2,2,2,2,1,1,1,1,1,0,0,78,58,55,49,47,37,34,25,24,22,17,16,15,14,12,11,8,7,6,5,5,5,2,1,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Ethelind Baylor,Beth Finn,Deja Lynn Alvarez,Asa Khalif,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Fernando Treviño,Latrice Y Bryant,Billy Thompson,Hena Veit,Vinny Black,Edwin Santana,Mark Ross,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,Chris Hall,Cateria R Mccabe,James C Crumlish,Beth Grossman,Kendra Mccrae,Janine D Momasso,Vicki Markovitz,Craig Levin,Carmella Jacquinto,Leon Goodman,James F Berardinelli,Terri M Booker,Laurie Dow,Joshua Roberts,Robert Trimble,Jon Marshall,Sherman Toppin,Gregory Weyer,2
Helen Gym,0,110,74,53,49,46,39,35,25,30,23,25,13,11,11,8,7,6,6,7,2,3,3,3,1,1,1,1,0,0,104,81,69,56,57,51,47,36,41,38,29,21,20,22,15,15,12,9,14,9,12,7,5,4,2,2
Justin Diberardinis,,7,62,45,46,32,30,28,21,30,10,11,6,7,4,4,5,3,2,0,2,3,1,1,2,2,1,0,0,0,86,46,63,39,48,36,43,33,37,30,20,12,15,9,5,9,9,11,11,6,4,2,3,1,2,2
Erika Almirón,,,0,18,37,18,13,11,3,25,9,12,4,5,2,3,3,2,0,1,1,2,0,0,0,0,0,0,0,0,64,45,36,37,33,30,31,20,31,17,13,10,16,9,2,9,2,4,3,4,1,1,1,0,0,2
Eryn Santamoor,,,,0,8,14,20,13,13,4,12,5,1,6,3,1,3,3,1,1,1,0,1,0,2,1,1,0,0,0,39,22,28,22,23,18,14,14,9,18,13,10,7,11,6,3,6,4,7,4,4,3,1,2,0,2
Isaiah Thomas,,,,,0,14,2,12,7,20,4,6,3,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39,31,25,25,18,24,22,10,22,8,8,7,11,6,3,2,5,4,4,1,2,1,2,2,2,2
Adrián Rivera-reyes,,,,,,0,3,5,5,4,8,17,6,2,9,4,6,1,2,1,1,1,0,2,0,0,0,0,0,0,28,27,16,12,18,16,16,11,12,9,12,8,3,7,7,8,4,2,4,4,6,3,4,2,1,2
Katherine Gilmore Richardson,,,,,,,0,15,7,3,10,3,2,4,0,7,3,2,2,2,1,3,1,0,0,0,0,0,0,0,31,17,27,11,22,5,14,14,8,15,10,5,4,4,4,3,3,3,5,4,2,4,1,2,1,2
Derek S Green,,,,,,,,0,9,5,2,6,2,1,2,4,0,0,1,0,1,0,2,0,1,0,1,0,0,0,31,9,26,10,16,6,13,13,5,14,6,6,4,3,3,1,5,5,7,3,1,2,2,1,2,2
Allan Domb,,,,,,,,,1,0,6,3,0,5,0,2,1,0,3,1,1,0,0,0,1,1,0,0,0,0,18,7,13,6,4,6,6,8,6,10,9,5,3,4,8,4,9,4,4,2,1,2,2,2,1,2
