col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Allan Domb,Adrián Rivera-reyes,Eryn Santamoor,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Fernando Treviño,Beth Finn,Sandra Dungee Glenn,Joseph A Diorio,Ogbonna Paul Hagins,Asa Khalif,Hena Veit,Billy Thompson,Willie Floyd Singletary,Fareed Abdullah,Latrice Y Bryant,Mark Ross,Bobbie Curry,Vinny Black,Edwin Santana,Devon Cade,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Helen Gym,29,"1,389","1,464","1,251",930,379,485,482,358,346,295,236,212,102,54,86,91,69,40,50,39,39,15,17,13,18,10,13,4,0,"1,075",542,259,All
Justin Diberardinis,,10,"1,107","1,039",819,263,241,322,192,135,93,120,71,29,45,15,24,12,15,2,7,4,13,8,5,7,5,4,5,0,655,385,163,All
Erika Almirón,,,4,"1,032",854,93,264,251,128,140,168,120,101,45,14,23,61,22,11,4,20,15,4,3,6,6,4,3,1,0,774,226,168,All
Isaiah Thomas,,,,6,806,233,151,138,223,189,63,74,37,32,25,15,32,10,13,8,23,12,6,5,7,8,8,3,1,0,568,342,152,All
Ethelind Baylor,,,,,0,38,80,55,38,27,56,46,32,16,5,12,10,8,7,1,11,12,4,1,4,3,3,4,1,0,419,148,127,All
Allan Domb,,,,,,18,76,193,236,182,41,81,66,44,66,6,16,11,33,9,13,7,19,15,19,3,11,7,7,0,139,413,56,All
Adrián Rivera-reyes,,,,,,,3,158,77,66,197,91,84,16,21,81,43,23,19,50,18,17,9,8,6,14,4,6,1,0,404,96,75,All
Eryn Santamoor,,,,,,,,5,138,145,64,103,72,40,25,12,14,33,17,13,7,18,8,6,8,5,4,6,2,0,276,181,77,All
Derek S Green,,,,,,,,,0,204,61,31,36,13,22,6,22,5,9,6,10,6,9,6,8,5,4,2,1,0,159,241,34,All
Katherine Gilmore Richardson,,,,,,,,,,3,58,58,77,51,20,21,17,28,8,6,8,15,7,15,3,2,5,3,2,0,175,205,48,All
Deja Lynn Alvarez,,,,,,,,,,,2,56,69,21,18,62,34,19,8,42,15,17,4,4,6,7,2,5,1,0,238,78,66,All
Fernando Treviño,,,,,,,,,,,,6,38,13,25,11,20,20,27,7,16,11,7,8,5,14,4,4,5,0,145,98,58,All
Beth Finn,,,,,,,,,,,,,0,59,21,17,14,26,18,8,8,18,7,14,5,4,6,8,3,0,165,72,38,All
Sandra Dungee Glenn,,,,,,,,,,,,,,1,13,1,15,19,9,2,12,13,0,9,5,0,4,2,2,0,83,36,28,All
Joseph A Diorio,,,,,,,,,,,,,,,3,11,7,13,23,10,6,6,12,7,11,3,5,4,5,0,34,93,15,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,2,5,6,2,36,6,5,2,4,3,2,5,0,2,0,73,27,22,All
Asa Khalif,,,,,,,,,,,,,,,,,0,8,4,2,22,10,4,2,2,3,4,1,1,0,69,20,28,All
Hena Veit,,,,,,,,,,,,,,,,,,1,9,10,12,12,5,4,2,3,1,0,1,0,51,22,25,All
Billy Thompson,,,,,,,,,,,,,,,,,,,0,10,3,2,6,8,5,4,4,6,5,0,25,49,15,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,2,2,2,5,5,5,0,4,1,3,0,39,31,16,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,2,8,1,3,3,2,5,2,1,0,33,13,25,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,1,2,1,1,0,39,9,18,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,12,4,1,2,3,2,0,13,27,5,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1,0,16,25,4,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,2,0,20,13,4,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,12,8,8,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,12,7,8,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,10,2,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,4,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,All
Total,"2,427","1,611","1,577","1,431",988,705,655,644,504,488,426,357,307,159,154,133,128,102,96,91,75,69,48,47,41,32,30,26,19,0,"1,288",993,356,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Adrián Rivera-reyes,Eryn Santamoor,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Hena Veit,Ogbonna Paul Hagins,Beth Finn,Billy Thompson,Willie Floyd Singletary,Joseph A Diorio,Latrice Y Bryant,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Fareed Abdullah,Mark Ross,Sherrie Cohen,Wayne Allen,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Helen Gym,2,90,95,85,64,22,21,13,14,14,10,7,6,5,4,4,3,2,2,1,1,0,1,1,0,1,0,1,0,0,60,23,19,1
Justin Diberardinis,,0,80,82,61,12,12,10,8,4,3,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,21,14,1
Erika Almirón,,,0,77,63,15,8,5,8,4,6,5,3,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,46,17,13,1
Isaiah Thomas,,,,0,59,15,7,7,5,4,3,5,3,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,41,15,12,1
Ethelind Baylor,,,,,0,1,1,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,9,1
