col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Luigi Borda,Carla Cain,Moira Bohannon,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,All
Jim Kenney,99,0,0,201,145,116,101,66,93,55,55,42,27,26,10,4,All
Anthony Hardy Williams,,44,0,83,58,51,23,44,7,14,16,8,9,14,5,9,All
Alan Butkovitz,,,57,97,29,26,19,23,15,27,16,13,19,9,11,3,All
Lisa Deeley,,,,5,78,31,22,41,10,25,15,10,15,6,5,2,All
Omar Sabir,,,,,3,27,28,7,2,7,8,2,5,3,2,2,All
Kahlil Williams,,,,,,1,18,18,49,5,4,9,6,4,1,1,All
Marwan Kreidie,,,,,,,2,7,5,12,5,4,2,7,2,1,All
Annette Thompson,,,,,,,,2,9,3,18,7,1,5,3,1,All
Jen Devor,,,,,,,,,0,12,6,9,1,4,0,1,All
Luigi Borda,,,,,,,,,,3,5,2,3,2,5,1,All
Carla Cain,,,,,,,,,,,1,9,5,3,4,2,All
Moira Bohannon,,,,,,,,,,,,0,2,3,0,1,All
Dennis Lee,,,,,,,,,,,,,1,5,1,0,All
Robin Trent,,,,,,,,,,,,,,0,1,2,All
Warren Bloom,,,,,,,,,,,,,,,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,0,All
Total,646,258,241,390,237,195,146,136,116,99,88,63,56,49,26,16,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Luigi Borda,Kahlil Williams,Jen Devor,Marwan Kreidie,Omar Sabir,Annette Thompson,Warren Bloom,Lewis Harris Jr,Moira Bohannon,Carla Cain,Dennis Lee,Robin Trent,1
Jim Kenney,4,0,0,6,7,6,9,4,4,0,0,1,0,0,0,0,1
Alan Butkovitz,,7,0,11,3,3,0,1,0,1,3,0,0,0,0,0,1
Anthony Hardy Williams,,,1,1,2,2,0,3,0,2,0,0,1,0,0,0,1
Lisa Deeley,,,,0,2,4,0,0,4,0,0,0,0,0,0,0,1
Luigi Borda,,,,,0,0,3,4,0,0,1,1,0,0,0,0,1
Kahlil Williams,,,,,,0,5,1,0,0,0,0,1,0,0,0,1
Jen Devor,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,0,0,1,1,0,0,0,0,0,1
Omar Sabir,,,,,,,,,0,0,0,0,0,0,0,0,1
Annette Thompson,,,,,,,,,,0,1,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,0,0,1
Robin Trent,,,,,,,,,,,,,,,,0,1
Total,25,21,7,18,12,11,9,8,4,3,3,1,1,0,0,0,1
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Lisa Deeley,Kahlil Williams,Omar Sabir,Annette Thompson,Marwan Kreidie,Luigi Borda,Carla Cain,Dennis Lee,Jen Devor,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,2
Jim Kenney,3,0,0,9,2,3,2,4,3,2,0,1,0,1,0,0,2
Anthony Hardy Williams,,1,0,4,6,3,2,0,0,0,1,1,1,0,0,0,2
Alan Butkovitz,,,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2
Lisa Deeley,,,,0,0,3,2,0,1,0,0,0,0,1,0,0,2
Kahlil Williams,,,,,0,1,1,1,0,1,1,1,1,0,0,0,2
Omar Sabir,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Annette Thompson,,,,,,,1,1,0,0,0,0,0,0,0,0,2
Marwan Kreidie,,,,,,,,0,2,0,0,0,0,0,0,1,2
Luigi Borda,,,,,,,,,0,0,0,0,0,0,0,0,2
Carla Cain,,,,,,,,,,0,0,1,0,0,0,0,2
Dennis Lee,,,,,,,,,,,0,0,0,0,1,0,2
Jen Devor,,,,,,,,,,,,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,0,2
Total,19,12,3,14,8,6,5,5,3,2,2,2,1,1,1,1,2
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Lisa Deeley,Jen Devor,Kahlil Williams,Marwan Kreidie,Annette Thompson,Carla Cain,Omar Sabir,Moira Bohannon,Dennis Lee,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,3
Jim Kenney,7,0,0,12,16,8,11,8,4,4,4,3,4,0,0,1,3
Alan Butkovitz,,8,0,6,1,5,2,1,3,2,2,2,1,0,1,0,3
Anthony Hardy Williams,,,3,2,1,2,2,4,1,0,0,0,0,2,0,0,3
Lisa Deeley,,,,0,2,4,0,3,0,2,0,1,1,0,0,0,3
Jen Devor,,,,,0,5,3,0,2,0,1,1,2,1,0,0,3
Kahlil Williams,,,,,,0,3,0,0,0,0,0,0,0,0,0,3
Marwan Kreidie,,,,,,,0,2,0,2,1,1,0,0,1,0,3
Annette Thompson,,,,,,,,0,3,0,1,0,1,0,0,1,3
Carla Cain,,,,,,,,,0,1,2,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,0,1,1,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,0,3
