col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Theresa Brunson,David H Conroy,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Terri M Booker,Craig Levin,Sherman Toppin,Kendra Mccrae,Anthony Kyriakakis,Leon Goodman,Jon Marshall,Tiffany Palmer,Henry Mcgregor Sias,Laurie Dow,Janine D Momasso,Wendi Barish,James C Crumlish,Nicola Serianni,Beth Grossman,Chris Hall,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,All
Theresa Brunson,73,0,339,384,307,253,359,273,142,324,108,238,204,261,54,215,185,156,123,145,142,99,109,96,71,69,26,All
David H Conroy,,33,603,222,295,313,118,180,328,86,289,109,162,64,253,52,40,59,78,54,46,49,22,23,35,34,16,All
Joshua Roberts,,,42,230,323,310,162,203,365,125,301,114,216,89,268,61,31,81,89,71,62,48,39,28,41,23,19,All
Jennifer Schultz,,,,37,77,72,87,199,33,99,31,59,189,74,15,60,30,90,54,99,75,34,32,18,37,38,8,All
Carmella Jacquinto,,,,,17,326,176,85,294,150,278,121,33,89,235,99,118,61,82,45,52,29,44,47,30,39,8,All
Cateria R Mccabe,,,,,,23,147,44,335,175,309,124,40,128,257,72,119,49,20,60,45,36,41,32,18,29,8,All
Terri M Booker,,,,,,,24,77,113,175,53,149,64,168,29,94,60,79,61,72,72,80,57,25,41,35,17,All
Craig Levin,,,,,,,,35,36,57,22,77,160,59,10,85,73,43,95,56,37,31,14,56,24,31,9,All
Sherman Toppin,,,,,,,,,6,96,295,73,31,60,265,38,30,29,36,22,21,27,19,14,20,17,13,All
Kendra Mccrae,,,,,,,,,,29,70,147,55,155,32,77,91,67,45,69,71,65,66,30,44,26,9,All
Anthony Kyriakakis,,,,,,,,,,,5,62,21,39,251,16,46,13,22,15,25,30,13,15,15,13,8,All
Leon Goodman,,,,,,,,,,,,12,51,116,21,79,79,56,70,49,54,57,35,37,48,36,14,All
Jon Marshall,,,,,,,,,,,,,13,47,16,29,11,54,49,57,34,30,12,7,25,11,10,All
