col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Darrell L Clarke,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Dennis Lee,Carla Cain,Moira Bohannon,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,All
Darrell L Clarke,93,339,186,149,100,63,49,28,28,27,23,18,9,11,All
Omar Sabir,,41,102,59,26,23,1,23,5,9,3,3,2,2,All
Lisa Deeley,,,10,18,20,15,6,1,5,3,3,1,0,0,All
Kahlil Williams,,,,21,11,13,25,2,6,3,4,4,7,5,All
Marwan Kreidie,,,,,7,2,4,3,1,1,6,3,0,2,All
Annette Thompson,,,,,,4,0,2,6,3,0,1,1,0,All
Jen Devor,,,,,,,2,0,7,4,9,3,1,0,All
Dennis Lee,,,,,,,,1,0,0,4,4,1,2,All
Carla Cain,,,,,,,,,1,3,1,3,1,0,All
Moira Bohannon,,,,,,,,,,2,1,3,0,0,All
Luigi Borda,,,,,,,,,,,1,0,1,1,All
Robin Trent,,,,,,,,,,,,0,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,0,1,All
Warren Bloom,,,,,,,,,,,,,,0,All
Total,712,409,218,195,113,77,64,46,40,37,34,25,15,15,All
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,1
,Darrell L Clarke,Kahlil Williams,Omar Sabir,Jen Devor,Lisa Deeley,Marwan Kreidie,Annette Thompson,Carla Cain,Luigi Borda,Moira Bohannon,Lewis Harris Jr,Dennis Lee,Warren Bloom,Robin Trent,1
Darrell L Clarke,13,25,17,16,17,13,11,7,10,2,2,1,2,0,1
Kahlil Williams,,2,6,4,4,2,4,1,3,1,0,1,0,0,1
Omar Sabir,,,3,0,3,1,2,1,0,0,1,0,0,0,1
Jen Devor,,,,0,0,3,0,4,5,3,1,0,0,0,1
Lisa Deeley,,,,,3,3,3,2,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,0,0,0,3,1,0,0,1,0,1
Annette Thompson,,,,,,,0,3,0,0,1,0,0,0,1
Carla Cain,,,,,,,,0,0,0,0,0,0,0,1
Luigi Borda,,,,,,,,,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,0,1,0,1
Warren Bloom,,,,,,,,,,,,,0,0,1
Robin Trent,,,,,,,,,,,,,,0,1
Total,79,29,22,21,20,14,13,11,11,5,3,2,2,0,1
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,2
,Darrell L Clarke,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Jen Devor,Marwan Kreidie,Moira Bohannon,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,2
Darrell L Clarke,6,29,22,15,7,5,7,4,4,1,2,1,1,0,2
Omar Sabir,,2,14,5,1,0,3,1,0,0,0,0,0,0,2
Lisa Deeley,,,1,3,3,1,1,0,1,0,0,0,0,0,2
Kahlil Williams,,,,2,1,6,2,0,1,2,0,0,0,0,2
Annette Thompson,,,,,1,0,0,2,1,0,0,0,0,0,2
Jen Devor,,,,,,1,0,0,0,0,1,0,0,0,2
Marwan Kreidie,,,,,,,1,0,0,0,0,1,0,0,2
Moira Bohannon,,,,,,,,0,0,0,1,0,0,0,2
Dennis Lee,,,,,,,,,0,0,0,0,1,0,2
Carla Cain,,,,,,,,,,0,0,1,0,0,2
Luigi Borda,,,,,,,,,,,0,0,0,0,2
Robin Trent,,,,,,,,,,,,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,0,2
Total,59,31,25,22,10,9,8,5,4,3,2,2,1,0,2
