col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,All
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Beth Finn,Fernando Treviño,Sandra Dungee Glenn,Asa Khalif,Ogbonna Paul Hagins,Willie Floyd Singletary,Billy Thompson,Latrice Y Bryant,Hena Veit,Fareed Abdullah,Edwin Santana,Joseph A Diorio,Vinny Black,Mark Ross,Wayne Allen,Bobbie Curry,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Helen Gym,10,"1,075",780,582,580,498,516,495,288,287,353,221,106,82,87,88,47,49,45,55,39,21,21,24,17,20,13,7,10,0,"1,161","1,143",500,All
Justin Diberardinis,,36,586,484,473,307,398,320,248,133,284,118,44,40,49,30,10,33,21,12,13,14,15,15,6,12,12,8,9,0,881,791,301,All
Erika Almirón,,,5,202,395,255,152,151,62,152,302,92,50,50,55,19,2,6,21,21,13,18,5,8,4,4,4,1,3,0,500,605,268,All
Eryn Santamoor,,,,3,130,177,310,303,202,88,41,104,55,40,26,14,6,18,19,18,10,13,11,8,4,5,8,4,7,0,529,461,211,All
Isaiah Thomas,,,,,1,141,232,172,143,79,242,33,28,25,27,15,5,13,19,8,24,10,6,6,7,7,5,3,4,0,473,498,162,All
Adrián Rivera-reyes,,,,,,7,107,81,84,209,78,105,87,28,39,75,49,23,22,21,25,23,20,15,5,6,10,3,6,0,433,407,265,All
Derek S Green,,,,,,,1,346,187,118,49,56,26,22,23,22,5,31,16,5,13,5,8,6,9,12,9,7,3,0,534,474,145,All
Katherine Gilmore Richardson,,,,,,,,1,127,94,44,86,40,47,25,19,3,25,26,21,15,12,4,2,9,4,4,5,5,0,469,473,167,All
Allan Domb,,,,,,,,,8,68,17,58,29,27,12,7,17,42,7,11,18,5,21,16,13,8,11,8,8,0,363,235,128,All
Deja Lynn Alvarez,,,,,,,,,,7,45,61,49,27,43,59,47,11,23,23,19,23,7,9,2,10,3,6,5,0,312,308,194,All
Ethelind Baylor,,,,,,,,,,,0,29,14,9,11,12,0,4,12,3,6,6,1,5,3,5,1,2,2,0,217,285,113,All
Beth Finn,,,,,,,,,,,,2,28,50,18,14,6,25,25,30,11,7,12,9,9,5,6,10,6,0,194,193,166,All
Fernando Treviño,,,,,,,,,,,,,1,6,13,9,8,10,10,10,8,19,12,8,3,5,4,2,2,0,121,91,80,All
Sandra Dungee Glenn,,,,,,,,,,,,,,0,19,2,3,5,15,17,4,3,2,6,3,3,3,1,1,0,78,98,74,All
Asa Khalif,,,,,,,,,,,,,,,0,6,2,3,13,12,21,11,4,4,1,4,1,2,0,0,82,93,63,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,3,29,4,7,5,4,2,1,3,2,1,0,2,0,0,68,74,66,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,4,10,2,3,1,2,7,5,6,2,4,2,2,0,66,36,45,All
Billy Thompson,,,,,,,,,,,,,,,,,,0,5,6,5,3,11,7,8,3,6,5,1,0,65,50,49,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,11,8,2,2,4,6,7,4,2,2,0,52,64,41,All
Hena Veit,,,,,,,,,,,,,,,,,,,,0,9,5,2,3,8,1,2,1,1,0,37,45,52,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,4,1,0,0,0,50,41,32,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,4,3,2,0,41,35,19,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,5,5,2,10,2,5,0,43,18,25,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,2,0,28,30,22,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,2,0,26,19,17,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,0,27,19,15,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,0,27,18,11,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,18,13,6,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16,13,8,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,831,241,All
Amanda Green-hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,402,All
Beth Tarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,All
Total,"1,837","1,379",920,771,743,724,711,654,521,501,409,339,186,144,139,125,104,100,93,85,76,61,58,48,43,40,39,26,25,0,"1,702","1,484",765,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,1
,Helen Gym,Justin Diberardinis,Erika Almirón,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Beth Finn,Allan Domb,Deja Lynn Alvarez,Sandra Dungee Glenn,Ethelind Baylor,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Asa Khalif,Billy Thompson,Edwin Santana,Joseph A Diorio,Latrice Y Bryant,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Devon Cade,Fareed Abdullah,Vinny Black,Wayne Allen,Mark Ross,Sherrie Cohen,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,1
Helen Gym,0,46,32,26,22,27,27,26,17,14,14,6,9,6,3,4,1,1,1,0,2,0,1,0,0,0,1,0,0,0,55,54,18,1
Justin Diberardinis,,1,26,22,17,15,18,17,8,15,8,2,8,2,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,42,37,12,1
Erika Almirón,,,0,14,13,7,18,11,9,1,12,4,11,5,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,25,33,16,1
Eryn Santamoor,,,,0,14,15,6,12,6,13,7,3,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33,22,12,1
Adrián Rivera-reyes,,,,,1,6,7,2,6,6,9,3,3,2,0,2,1,0,1,2,0,0,1,1,1,0,1,0,0,0,23,17,12,1
Derek S Green,,,,,,0,12,14,8,12,7,3,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,25,21,9,1
Isaiah Thomas,,,,,,,0,10,4,6,4,3,7,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,20,25,7,1
Katherine Gilmore Richardson,,,,,,,,0,7,6,6,4,0,2,4,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,21,24,8,1
Beth Finn,,,,,,,,,0,3,6,5,0,1,4,1,2,1,1,1,2,0,0,1,1,0,0,0,0,0,17,17,13,1
Allan Domb,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,8,3,1
Deja Lynn Alvarez,,,,,,,,,,,0,3,0,0,1,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,10,13,13,1
Sandra Dungee Glenn,,,,,,,,,,,,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,4,1
Ethelind Baylor,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,1
Fernando Treviño,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1
Hena Veit,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,1,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,9,1
Amanda Green-hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,1
Beth Tarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,80,59,45,40,34,34,33,32,28,25,21,13,11,6,5,5,4,2,2,2,2,2,2,1,1,1,1,1,0,0,78,68,34,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,2
