col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,8,4,2,3,1,5,4,1,0,0,37,26,12,5,6,10,7,5,14,3,7,3,3,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,4,3,6,2,5,6,0,2,0,30,24,12,12,15,6,8,5,10,3,7,1,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,2,5,3,2,0,31,7,8,6,18,11,6,10,5,10,5,10,4,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,1,5,0,3,5,3,3,0,25,13,10,6,8,3,8,11,6,4,4,4,4,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,1,3,18,3,1,1,0,16,25,19,5,6,2,6,1,8,4,6,6,5,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,5,4,0,33,8,7,7,14,4,7,10,8,5,5,1,2,All
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,1,0,21,20,18,8,9,5,1,3,5,0,7,2,3,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,0,28,9,10,3,9,4,4,7,2,3,2,5,6,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,16,6,7,4,7,3,7,6,3,8,3,3,2,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18,5,5,4,1,3,5,6,7,4,4,2,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,403,60,61,78,33,39,25,30,23,12,8,4,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,43,16,3,11,13,5,0,3,2,5,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,17,57,3,5,10,6,7,6,5,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,4,12,2,5,5,3,2,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,8,7,13,9,5,5,2,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,10,2,5,4,2,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,6,1,3,5,4,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,7,2,7,7,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,9,4,0,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,2,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,171","1,023",620,533,530,496,374,263,230,225,189,182,159,151,141,119,109,96,88,79,74,71,62,60,60,57,52,41,37,0,"1,100",672,249,203,180,140,119,114,107,78,67,64,40,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Allan Domb,Helen Gym,Eryn Santamoor,Justin Diberardinis,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Joseph A Diorio,Beth Finn,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Deja Lynn Alvarez,Mark Ross,Sandra Dungee Glenn,Vinny Black,Bobbie Curry,Ethelind Baylor,Wayne Allen,Wayne Edmund Dorsey,Billy Thompson,Devon Cade,Fareed Abdullah,Fernando Treviño,Hena Veit,Asa Khalif,Edwin Santana,Latrice Y Bryant,Sherrie Cohen,Lisa Deeley,Omar Sabir,Annette Thompson,Dennis Lee,Jen Devor,Kahlil Williams,Carla Cain,Marwan Kreidie,Robin Trent,Luigi Borda,Warren Bloom,Moira Bohannon,Lewis Harris Jr,1
Allan Domb,0,20,18,14,15,14,9,7,5,2,2,2,2,0,1,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,23,10,6,3,4,4,4,2,2,3,2,0,0,1
Helen Gym,,0,16,10,12,9,6,3,4,3,3,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,9,4,2,1,3,5,2,3,1,1,0,0,1
Eryn Santamoor,,,1,12,9,7,7,4,4,3,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,5,2,3,4,2,4,2,2,1,1,1,0,1
Justin Diberardinis,,,,0,1,2,2,4,0,0,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,12,2,2,2,2,2,2,1,2,1,1,0,0,1
Katherine Gilmore Richardson,,,,,0,7,7,3,5,2,3,3,2,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,12,7,4,1,3,1,1,2,2,0,1,0,0,1
Derek S Green,,,,,,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,7,1,2,0,3,1,0,0,0,1,0,0,1
Isaiah Thomas,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,1,1,2,0,0,0,0,1,0,1
Joseph A Diorio,,,,,,,,0,4,1,3,0,1,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,1,3,0,1,2,2,2,0,0,0,1
Beth Finn,,,,,,,,,0,0,1,2,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,1,1,1,2,1,1,0,1
Adrián Rivera-reyes,,,,,,,,,,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,2,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,0,1,2,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,0,1,1,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,1,0,2,1,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,1,4,3,1,1,1,2,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,0,0,1
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,1
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,1,0,1,0,0,1
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,40,33,26,19,19,18,11,10,9,6,6,5,5,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,38,12,6,6,6,6,5,5,5,3,3,1,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Allan Domb,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Beth Finn,Erika Almirón,Sandra Dungee Glenn,Justin Diberardinis,Eryn Santamoor,Bobbie Curry,Joseph A Diorio,Deja Lynn Alvarez,Billy Thompson,Adrián Rivera-reyes,Asa Khalif,Mark Ross,Ethelind Baylor,Fernando Treviño,Vinny Black,Wayne Edmund Dorsey,Willie Floyd Singletary,Devon Cade,Edwin Santana,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Ogbonna Paul Hagins,Wayne Allen,Sherrie Cohen,Lisa Deeley,Omar Sabir,Annette Thompson,Kahlil Williams,Carla Cain,Dennis Lee,Marwan Kreidie,Moira Bohannon,Jen Devor,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,2
Allan Domb,3,30,17,19,13,5,5,7,9,6,2,2,1,5,2,2,2,2,1,4,1,1,1,0,3,1,1,0,0,0,25,14,5,6,5,2,4,5,3,2,2,3,0,2
Helen Gym,,0,16,16,14,9,10,8,6,5,2,4,4,2,3,4,1,2,2,2,1,2,3,2,2,1,2,2,0,0,24,14,6,6,7,2,6,4,5,3,1,2,0,2
Isaiah Thomas,,,0,11,12,2,4,2,2,1,1,2,1,0,1,2,0,2,1,2,2,1,2,1,2,2,1,0,1,0,12,11,2,2,1,1,2,2,1,1,2,0,1,2
Derek S Green,,,,0,10,1,3,1,6,3,0,1,3,2,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,11,10,2,3,2,3,2,1,4,1,1,0,0,2
Katherine Gilmore Richardson,,,,,0,4,1,4,3,2,2,2,0,1,1,1,1,0,2,0,0,2,1,1,1,2,0,1,1,0,16,7,4,1,1,0,1,1,2,4,1,1,0,2
Beth Finn,,,,,,0,7,6,5,2,2,0,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,1,0,9,1,8,0,5,2,0,2,2,1,1,2,0,2
Erika Almirón,,,,,,,0,4,3,1,1,3,1,0,1,2,1,1,2,1,4,1,2,1,0,0,2,0,0,0,1,2,5,4,4,3,0,3,5,0,2,2,1,2
Sandra Dungee Glenn,,,,,,,,0,1,2,3,2,0,2,1,0,1,0,1,2,0,3,0,0,2,1,1,1,0,0,7,1,6,3,3,0,1,2,1,1,0,2,0,2
Justin Diberardinis,,,,,,,,,0,3,1,1,1,2,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,5,1,2,2,1,3,0,2,3,1,1,1,1,2
Eryn Santamoor,,,,,,,,,,0,1,1,2,2,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,5,0,2,3,1,1,1,0,3,2,1,0,0,2
Bobbie Curry,,,,,,,,,,,2,2,1,2,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,2,1,1,1,1,1,2,1,0,2,1,2
Joseph A Diorio,,,,,,,,,,,,0,2,0,0,1,2,0,1,1,2,1,1,0,0,0,0,0,0,0,3,1,2,0,0,4,0,2,1,1,2,1,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,1,1,1,2,1,0,2,1,0,1,0,1,2,2,0,0,3,4,0,1,1,2,3,1,0,2,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,3,0,1,3,0,1,0,1,1,3,0,2
Adrián Rivera-reyes,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,3,2,0,2,1,2,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,2,1,2,1,1,1,1,1,1,0,0,0,1,2
Mark Ross,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,3,1,0,1,1,1,1,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,1,0,1,0,1,2,0,0,1,1,1,2,0,0,0,0,1,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,0,0,0,1,3,1,1,0,0,0,0,2,2,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,0,1,1,0,0,1,1,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,2,1,1,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,1,0,1,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,1,0,1,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,2,1,0,2,1,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,5,2,2,1,1,2,2,3,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,1,0,1,0,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,1,1,0,0,2,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,0,1,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,47,47,24,23,22,18,16,15,14,11,10,10,9,8,6,6,6,5,5,5,5,5,4,4,4,4,4,3,2,0,41,22,14,10,9,9,9,9,8,6,5,5,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Eryn Santamoor,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Billy Thompson,Justin Diberardinis,Ogbonna Paul Hagins,Sandra Dungee Glenn,Beth Finn,Erika Almirón,Joseph A Diorio,Vinny Black,Asa Khalif,Fareed Abdullah,Hena Veit,Bobbie Curry,Devon Cade,Ethelind Baylor,Fernando Treviño,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Lisa Deeley,Omar Sabir,Kahlil Williams,Marwan Kreidie,Luigi Borda,Jen Devor,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,Dennis Lee,Moira Bohannon,3
Helen Gym,1,18,17,13,11,8,8,6,7,5,6,6,2,2,3,1,2,2,2,2,0,1,1,2,1,0,0,0,0,0,26,18,9,3,3,3,3,2,2,2,1,1,0,3
Allan Domb,,1,13,13,5,11,1,1,2,5,5,1,2,1,1,1,2,1,1,0,1,2,1,1,1,1,0,0,0,0,19,12,6,2,0,2,1,0,0,0,1,0,0,3
Katherine Gilmore Richardson,,,0,11,4,9,0,0,0,3,3,0,2,2,2,0,0,1,1,1,1,0,0,2,1,1,0,0,0,0,13,9,3,1,0,2,3,2,1,2,1,0,0,3
Derek S Green,,,,0,3,8,0,1,1,1,1,0,1,0,0,1,3,0,2,1,0,0,0,0,1,0,1,0,1,0,12,10,4,0,0,0,0,1,0,1,1,0,0,3
Eryn Santamoor,,,,,0,0,0,1,1,6,1,0,1,1,2,1,2,0,0,0,1,2,0,1,0,0,1,0,0,0,8,1,6,2,3,1,1,0,0,0,1,0,0,3
Isaiah Thomas,,,,,,0,0,1,0,1,2,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,10,12,1,1,1,0,0,0,0,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,0,7,7,0,1,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,6,3,1,1,1,1,1,0,0,0,0,0,3
Deja Lynn Alvarez,,,,,,,,0,8,1,1,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,7,7,2,1,2,1,1,1,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,7,2,2,1,0,1,1,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,0,1,0,3,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,5,1,2,2,2,1,0,0,1,1,1,0,0,3
Justin Diberardinis,,,,,,,,,,,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,4,1,2,1,2,2,0,0,1,1,1,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,0,1,0,0,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,2,1,0,1,2,0,1,0,1,0,1,0,0,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0,0,3
Beth Finn,,,,,,,,,,,,,,0,1,1,0,2,0,2,1,0,1,0,0,2,0,0,0,0,2,0,1,1,1,2,2,0,0,0,0,0,0,3
Erika Almirón,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,2,1,1,1,1,1,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,3
