col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Dennis Lee,Jen Devor,Marwan Kreidie,Lisa Deeley,Omar Sabir,Luigi Borda,Carla Cain,Annette Thompson,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,All
Daniel D Mccaffery,154,"1,673",321,"2,013",925,591,485,433,331,178,150,121,69,52,55,45,All
Amanda Green-hawkins,,37,343,"1,607",673,548,384,324,236,140,144,130,68,44,35,32,All
Beth Tarasi,,,23,298,97,121,155,188,123,59,85,98,48,31,27,15,All
Kahlil Williams,,,,40,844,629,295,215,97,68,56,41,28,15,13,19,All
Dennis Lee,,,,,3,11,33,19,28,19,10,4,2,7,9,6,All
Jen Devor,,,,,,6,47,23,10,32,15,9,17,5,4,5,All
Marwan Kreidie,,,,,,,14,37,50,40,21,15,8,5,6,2,All
Lisa Deeley,,,,,,,,9,107,15,35,54,16,7,10,4,All
Omar Sabir,,,,,,,,,12,7,18,22,6,6,7,6,All
Luigi Borda,,,,,,,,,,10,9,9,4,2,2,0,All
Carla Cain,,,,,,,,,,,6,20,11,9,4,4,All
Annette Thompson,,,,,,,,,,,,1,12,7,3,3,All
Moira Bohannon,,,,,,,,,,,,,1,4,1,1,All
Robin Trent,,,,,,,,,,,,,,1,3,1,All
Warren Bloom,,,,,,,,,,,,,,,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,,1,All
Total,"3,165","2,400",766,"2,553","1,020",863,645,624,454,259,241,210,117,75,69,59,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Dennis Lee,Omar Sabir,Jen Devor,Lisa Deeley,Marwan Kreidie,Carla Cain,Annette Thompson,Luigi Borda,Moira Bohannon,Warren Bloom,Lewis Harris Jr,Robin Trent,1
Daniel D Mccaffery,4,129,11,134,89,26,13,22,21,16,9,11,4,5,3,1,1
Amanda Green-hawkins,,3,22,127,74,20,20,13,15,14,12,7,5,3,0,1,1
Beth Tarasi,,,1,16,6,10,6,5,5,9,9,1,0,2,1,0,1
Kahlil Williams,,,,1,83,12,19,9,10,6,6,4,1,1,0,0,1
Dennis Lee,,,,,0,7,0,0,1,0,0,0,0,1,2,0,1
Omar Sabir,,,,,,1,0,6,1,2,1,0,0,2,0,0,1
Jen Devor,,,,,,,0,0,0,0,1,2,3,0,0,0,1
Lisa Deeley,,,,,,,,0,1,4,1,1,0,0,0,0,1
Marwan Kreidie,,,,,,,,,2,2,1,3,0,1,0,0,1
Carla Cain,,,,,,,,,,0,6,3,0,0,1,1,1
Annette Thompson,,,,,,,,,,,0,0,0,0,0,1,1
Luigi Borda,,,,,,,,,,,,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,0,0,1
Robin Trent,,,,,,,,,,,,,,,,1,1
Total,197,172,41,163,98,39,26,26,26,25,19,14,5,5,4,3,1
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Dennis Lee,Jen Devor,Omar Sabir,Lisa Deeley,Luigi Borda,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,2
Daniel D Mccaffery,12,77,23,151,79,33,19,23,22,17,14,12,7,5,5,6,2
Amanda Green-hawkins,,2,16,82,42,21,14,13,16,10,12,7,7,6,3,3,2
Beth Tarasi,,,0,16,14,3,5,6,8,6,8,0,3,1,4,2,2
Kahlil Williams,,,,2,75,31,10,7,15,11,7,9,2,1,1,0,2
Dennis Lee,,,,,1,1,3,8,3,0,0,0,0,1,3,2,2
Jen Devor,,,,,,0,0,1,6,0,0,0,1,1,0,1,2
Omar Sabir,,,,,,,2,5,0,4,5,0,0,2,1,2,2
Lisa Deeley,,,,,,,,2,0,0,3,2,1,0,0,0,2
Luigi Borda,,,,,,,,,0,2,3,0,0,0,0,1,2
Marwan Kreidie,,,,,,,,,,0,1,0,2,0,0,0,2
Annette Thompson,,,,,,,,,,,0,0,1,1,0,0,2
Carla Cain,,,,,,,,,,,,3,0,2,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,0,1,0,2
Lewis Harris Jr,,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,0,2
Total,223,129,40,187,98,42,36,32,30,23,21,16,10,8,6,6,2
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Marwan Kreidie,Lisa Deeley,Dennis Lee,Jen Devor,Omar Sabir,Carla Cain,Luigi Borda,Annette Thompson,Moira Bohannon,Warren Bloom,Robin Trent,Lewis Harris Jr,3
Daniel D Mccaffery,3,163,27,173,121,26,34,20,26,17,7,6,4,5,3,2,3
Amanda Green-hawkins,,3,24,166,119,14,24,17,17,15,6,6,6,4,2,1,3
Beth Tarasi,,,1,19,12,14,8,7,10,11,5,5,4,4,3,0,3
Kahlil Williams,,,,0,120,12,25,19,10,3,4,2,1,2,1,0,3
Marwan Kreidie,,,,,2,2,1,1,4,3,3,1,0,0,0,1,3
Lisa Deeley,,,,,,1,2,1,1,7,0,2,1,2,0,0,3
Dennis Lee,,,,,,,0,1,0,3,0,0,0,1,1,0,3
Jen Devor,,,,,,,,1,0,0,3,0,2,1,0,0,3
