col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Luigi Borda,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Robin Trent,Dennis Lee,Warren Bloom,Lewis Harris Jr,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Kahlil Williams,38,"1,182",53,50,49,53,10,16,21,16,5,1,9,696,274,171,All
Jen Devor,,32,41,12,80,44,13,25,23,8,3,8,4,702,262,173,All
Lisa Deeley,,,14,196,86,43,63,18,6,3,13,3,1,195,361,58,All
Omar Sabir,,,,14,20,30,9,14,9,7,10,5,3,116,229,58,All
Luigi Borda,,,,,37,22,8,16,4,3,6,7,0,128,203,31,All
Marwan Kreidie,,,,,,6,6,12,17,13,3,1,0,181,67,35,All
Annette Thompson,,,,,,,0,15,6,3,2,5,1,80,35,26,All
Carla Cain,,,,,,,,1,11,7,4,2,1,73,25,38,All
Moira Bohannon,,,,,,,,,3,5,4,1,2,73,19,18,All
Robin Trent,,,,,,,,,,0,1,0,3,54,5,7,All
Dennis Lee,,,,,,,,,,,0,1,2,21,17,14,All
Warren Bloom,,,,,,,,,,,,1,1,13,17,7,All
Lewis Harris Jr,,,,,,,,,,,,,1,14,6,8,All
Tracey Gordon,,,,,,,,,,,,,,41,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,124,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,14,All
Total,"1,539","1,527",645,435,417,303,146,145,117,71,59,38,31,"1,288",993,356,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Marwan Kreidie,Annette Thompson,Carla Cain,Moira Bohannon,Lewis Harris Jr,Robin Trent,Warren Bloom,Dennis Lee,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Kahlil Williams,2,75,4,3,2,2,1,0,1,0,0,0,0,41,18,12,1
Jen Devor,,2,0,4,0,4,1,0,0,1,0,0,0,40,15,12,1
Lisa Deeley,,,0,1,7,3,3,1,0,0,0,0,0,8,10,2,1
Luigi Borda,,,,1,2,1,1,2,1,0,0,0,0,9,8,1,1
Omar Sabir,,,,,0,0,1,0,0,0,0,1,0,2,13,3,1
Marwan Kreidie,,,,,,2,0,0,0,0,1,0,0,9,1,2,1
Annette Thompson,,,,,,,0,2,0,0,0,0,0,6,2,1,1
Carla Cain,,,,,,,,0,1,0,0,0,0,5,1,1,1
