col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Tiffany Palmer,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Wendi Barish,Kay Yu,Nicola Serianni,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Janine D Momasso,Chris Hall,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Craig Levin,Beth Grossman,Terri M Booker,Laurie Dow,Sherman Toppin,Jon Marshall,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Tiffany Palmer,82,"1,388","1,088","1,128","1,055","1,135",999,863,581,99,534,546,194,320,312,101,181,149,168,70,63,142,140,80,26,"1,592",360,219,All
Jennifer Schultz,,42,966,532,897,760,987,567,215,170,493,139,170,160,218,191,215,101,148,43,167,124,64,27,42,"1,364",226,210,All
Cateria R Mccabe,,,4,441,705,523,880,551,76,267,524,44,296,120,177,98,72,142,106,262,32,44,39,41,20,960,280,122,All
Anthony Kyriakakis,,,,13,446,656,273,678,599,245,75,528,249,252,133,71,89,62,82,220,35,86,88,18,14,777,465,131,All
Wendi Barish,,,,,2,401,797,333,171,85,485,125,185,155,172,118,198,115,141,37,58,152,82,44,24,946,178,150,All
Kay Yu,,,,,,8,435,579,272,46,100,252,120,197,179,60,106,79,101,35,24,70,87,35,19,833,214,136,All
Nicola Serianni,,,,,,,5,315,121,76,510,56,125,82,152,106,142,89,92,38,67,85,37,53,19,929,122,121,All
Henry Mcgregor Sias,,,,,,,,12,173,190,92,143,198,134,72,24,39,24,43,183,12,62,51,34,8,691,274,63,All
James C Crumlish,,,,,,,,,2,86,24,481,70,176,65,83,49,35,57,23,47,35,45,6,20,410,204,72,All
Joshua Roberts,,,,,,,,,,24,28,44,223,95,60,170,65,103,74,268,149,32,27,12,28,282,344,80,All
Janine D Momasso,,,,,,,,,,,3,18,86,68,91,27,67,63,72,43,17,37,34,52,14,462,62,77,All
