col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Willie Floyd Singletary,,,,,,,,,18,151,14,38,14,122,29,44,40,16,15,14,13,12,12,15,17,9,9,6,11,0,238,67,55,95,31,204,88,26,83,98,182,95,54,176,50,58,27,29,42,63,44,23,18,32,15,All
Deja Lynn Alvarez,,,,,,,,,,9,15,28,39,142,28,25,59,17,28,33,9,20,23,10,12,9,13,8,10,0,214,88,72,109,55,223,96,42,93,60,147,61,63,139,72,76,33,49,28,87,28,38,16,24,11,All
Justin Diberardinis,,,,,,,,,,,2,16,50,10,14,10,16,41,45,17,33,38,3,3,5,2,6,4,3,0,96,112,114,136,94,82,73,54,102,64,79,76,90,20,60,73,63,75,27,44,50,42,64,8,14,All
Fareed Abdullah,,,,,,,,,,,,4,31,20,95,26,47,32,9,12,11,7,8,17,16,17,11,7,6,0,115,121,88,66,50,74,123,31,131,101,51,136,77,43,51,66,39,56,64,38,63,22,15,29,21,All
Erika Almirón,,,,,,,,,,,,,1,10,27,62,37,11,28,33,40,11,18,7,12,7,4,6,3,0,56,146,115,84,136,96,136,59,145,117,44,58,48,26,57,74,109,76,24,59,61,34,25,16,9,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,2,17,26,15,15,14,14,5,7,8,3,5,2,8,6,2,0,156,52,32,59,27,151,46,14,41,44,129,41,35,120,35,48,21,29,25,51,18,15,9,16,8,All
Asa Khalif,,,,,,,,,,,,,,,5,23,36,26,8,12,17,8,3,13,14,10,9,8,9,0,70,95,80,49,43,66,115,24,119,111,50,104,67,48,47,48,48,51,66,36,51,27,23,27,15,All
Billy Thompson,,,,,,,,,,,,,,,,4,22,12,15,17,6,15,13,14,11,8,12,4,10,0,93,115,98,67,88,53,120,26,57,131,58,73,50,46,31,35,70,29,34,33,34,19,17,28,12,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,3,22,13,32,15,18,20,13,12,9,13,10,10,0,85,88,76,61,46,92,106,32,111,79,43,85,73,34,62,60,48,48,35,58,38,30,17,20,10,All
Edwin Santana,,,,,,,,,,,,,,,,,,3,55,16,10,36,5,11,6,3,4,6,6,0,68,71,90,79,40,50,70,36,58,65,61,55,80,29,31,31,53,32,44,21,31,19,39,15,10,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,16,6,48,15,5,2,3,7,5,2,0,54,43,64,93,44,49,43,25,31,36,68,27,59,24,30,40,55,35,25,30,40,16,36,15,6,All
Beth Finn,,,,,,,,,,,,,,,,,,,,3,8,11,17,14,7,1,10,8,5,0,40,53,37,37,32,87,62,18,61,32,35,43,44,22,81,72,28,41,17,34,28,33,13,14,7,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,6,4,2,4,3,4,2,1,2,0,39,60,51,40,27,31,47,13,52,38,19,46,43,10,15,47,29,24,21,29,23,17,7,4,7,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,1,11,7,10,10,9,5,7,0,49,28,48,55,22,33,33,16,24,30,63,25,50,18,27,26,51,17,13,25,10,19,37,16,6,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,1,12,7,3,5,3,0,38,30,25,25,15,46,37,13,27,22,25,19,30,21,32,43,13,19,13,32,15,19,8,7,5,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,1,14,5,4,3,8,0,31,32,27,30,20,23,22,14,34,25,19,44,16,14,10,17,8,22,11,9,21,10,7,13,13,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,10,5,6,5,0,26,15,24,19,15,27,27,10,40,27,21,29,21,21,16,15,16,7,21,23,20,14,6,14,9,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,7,0,23,29,22,23,13,12,28,16,23,27,15,23,18,12,14,12,15,12,13,13,11,12,8,11,5,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,3,0,24,22,14,22,10,28,21,5,24,17,20,21,14,21,18,19,10,9,12,16,12,13,7,12,2,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,27,13,12,15,14,26,13,6,18,23,22,15,8,10,21,19,11,11,12,14,13,14,6,8,7,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,18,8,14,7,12,14,5,18,21,11,23,7,15,11,8,4,7,9,10,10,11,3,11,7,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,768,741,823,685,271,187,645,133,184,275,184,124,261,110,123,48,68,86,103,76,51,32,42,19,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,862,743,771,156,345,660,240,278,123,217,166,69,106,122,214,147,129,86,68,83,54,24,18,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,754,748,129,289,646,186,207,157,180,163,47,85,108,194,103,110,67,59,80,52,31,17,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,738,140,191,616,178,131,175,122,137,101,78,100,86,95,64,69,138,33,86,48,16,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,68,160,665,158,131,58,58,51,25,47,57,91,89,65,35,111,29,34,19,17,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,201,39,181,143,258,137,139,212,194,190,89,108,59,185,64,92,32,48,22,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,61,301,298,88,274,195,90,149,157,171,133,132,124,124,57,41,54,21,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,61,25,33,40,12,26,20,35,49,53,25,14,21,45,8,13,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,225,92,277,169,79,145,166,74,175,103,105,176,76,69,54,34,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,178,212,138,110,123,112,167,91,142,70,88,104,85,56,28,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,102,119,198,101,92,101,57,53,93,55,96,65,42,12,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,168,90,110,136,88,121,137,74,125,53,24,50,40,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,133,137,117,92,98,76,68,52,66,25,16,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,53,51,21,49,40,80,42,24,19,30,18,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,163,65,83,35,90,47,107,44,15,22,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,81,48,113,61,79,26,26,11,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,74,54,15,71,78,15,15,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,55,67,52,31,16,25,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,44,21,33,29,19,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,64,22,20,12,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,32,48,17,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,16,6,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,17,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,All
Total,"2,022","1,940","1,934","1,897","1,878","1,184",861,692,528,482,384,362,361,314,305,295,293,248,201,197,174,154,116,100,99,87,85,74,59,0,"1,754","1,416","1,348","1,252","1,056","1,023",907,815,771,763,742,729,609,525,487,482,444,436,389,369,347,282,224,158,103,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Kendra Mccrae,Craig Levin,Jon Marshall,Terri M Booker,Tiffany Palmer,James F Berardinelli,Sherman Toppin,Wendi Barish,Chris Hall,Nicola Serianni,Beth Grossman,Janine D Momasso,Kay Yu,Laurie Dow,Robert Trimble,Vicki Markovitz,Gregory Weyer,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Sandra Dungee Glenn,Eryn Santamoor,Justin Diberardinis,Helen Gym,Deja Lynn Alvarez,Adrián Rivera-reyes,Asa Khalif,Ogbonna Paul Hagins,Willie Floyd Singletary,Latrice Y Bryant,Billy Thompson,Edwin Santana,Fareed Abdullah,Mark Ross,Erika Almirón,Joseph A Diorio,Bobbie Curry,Ethelind Baylor,Fernando Treviño,Beth Finn,Wayne Allen,Devon Cade,Hena Veit,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,1
Joshua Roberts,2,43,43,42,42,40,3,4,1,3,4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,37,37,34,32,19,34,15,8,6,3,4,4,3,3,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1
Carmella Jacquinto,,0,45,44,42,42,2,5,6,3,0,2,2,2,2,1,1,0,0,2,2,1,1,1,0,42,37,33,35,23,33,16,4,2,2,2,3,3,2,2,3,2,1,2,1,0,1,2,1,1,0,0,0,0,0,1
James C Crumlish,,,0,42,43,40,3,6,6,4,2,1,1,2,2,2,2,1,0,1,1,2,2,0,0,38,34,30,31,23,32,16,6,4,3,3,2,2,5,1,4,2,3,2,2,1,1,2,1,1,0,0,0,0,0,1
Anthony Kyriakakis,,,,0,43,42,1,2,3,1,1,1,2,0,1,0,0,0,0,2,0,0,1,0,1,35,33,32,28,20,32,12,6,3,2,3,2,2,3,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1
Cateria R Mccabe,,,,,0,39,2,3,3,2,2,2,3,1,0,0,0,0,0,2,1,0,0,1,1,34,34,31,29,23,30,14,5,3,2,3,3,2,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36,34,29,28,19,30,12,3,2,2,2,2,2,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,1,0,2,3,1,2,1,0,1,1,1,1,1,0,0,1,1,0,0,3,3,2,2,2,2,1,6,5,5,1,3,2,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
Leon Goodman,,,,,,,,0,5,2,1,2,2,2,3,3,2,3,0,1,1,1,1,1,0,6,2,7,8,3,2,2,6,2,0,0,0,0,4,3,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1
Kendra Mccrae,,,,,,,,,0,2,0,2,1,1,1,0,1,2,1,1,2,0,2,1,0,4,2,5,4,4,2,1,3,1,1,0,1,0,2,2,1,1,1,2,2,1,0,1,1,1,0,0,0,0,0,1
Craig Levin,,,,,,,,,,0,3,1,1,2,0,1,0,2,1,1,1,1,0,1,0,4,2,4,2,4,3,2,3,4,0,2,1,1,3,1,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,3,2,1,2,0,2,6,1,1,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,0,4,0,2,2,1,2,1,1,1,1,1,0,1,3,1,3,2,2,0,3,4,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,0,2,2,1,1,1,0,1,1,1,1,2,1,3,2,3,2,4,1,2,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,2,0,2,0,3,0,2,2,3,1,2,2,0,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,0,1,1,2,0,0,1,1,0,0,0,3,1,3,2,0,2,1,1,2,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,0,0,0,2,0,1,3,0,1,1,3,3,0,0,0,0,2,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,3,0,2,2,0,0,1,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,2,0,2,1,0,2,1,3,2,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,2,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,2,2,2,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,37,38,18,31,13,8,1,0,2,1,1,3,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,29,18,33,9,3,1,0,2,0,2,0,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,12,29,7,6,2,0,2,1,0,1,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,24,9,9,1,0,1,2,0,2,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,26,5,2,1,3,2,1,3,1,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,2,0,0,0,0,3,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,0,1,0,2,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,5,2,3,3,1,0,1,2,3,0,1,0,0,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,3,3,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,61,57,54,49,49,45,18,12,11,10,9,7,7,5,5,5,4,4,3,3,3,3,3,2,1,56,51,50,48,41,39,32,24,16,8,8,8,8,7,6,5,5,5,4,4,2,2,2,1,1,0,0,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Eryn Santamoor,Sandra Dungee Glenn,Ethelind Baylor,Adrián Rivera-reyes,Erika Almirón,Justin Diberardinis,Billy Thompson,Fareed Abdullah,Beth Finn,Deja Lynn Alvarez,Asa Khalif,Edwin Santana,Fernando Treviño,Latrice Y Bryant,Devon Cade,Joseph A Diorio,Willie Floyd Singletary,Hena Veit,Ogbonna Paul Hagins,Vinny Black,Wayne Allen,Bobbie Curry,Wayne Edmund Dorsey,Mark Ross,Sherrie Cohen,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Laurie Dow,Kendra Mccrae,Henry Mcgregor Sias,Terri M Booker,Janine D Momasso,Tiffany Palmer,Sherman Toppin,Wendi Barish,Beth Grossman,Leon Goodman,Jennifer Schultz,Kay Yu,Chris Hall,Craig Levin,James F Berardinelli,Nicola Serianni,Jon Marshall,Vicki Markovitz,Gregory Weyer,Robert Trimble,2
Derek S Green,0,58,47,56,70,44,18,9,6,7,10,4,9,2,2,7,4,3,5,5,2,1,2,0,3,0,1,0,0,0,49,53,49,40,39,20,22,36,25,18,21,22,11,11,16,6,12,12,5,6,7,4,3,1,1,2
Allan Domb,,3,45,54,54,47,15,9,6,4,11,3,5,3,2,3,3,4,3,0,4,2,1,2,1,1,1,0,1,0,52,38,46,38,33,22,16,28,15,14,15,12,15,17,9,8,7,11,10,13,3,7,4,1,1,2
Helen Gym,,,1,39,40,22,21,8,10,18,12,7,7,8,7,7,2,5,6,5,3,2,5,3,2,1,0,0,1,0,26,32,29,25,28,24,28,13,23,22,21,18,20,18,19,15,14,13,7,7,10,7,8,1,1,2
Katherine Gilmore Richardson,,,,1,52,41,21,11,3,8,6,9,4,10,4,3,1,5,4,2,1,1,3,2,3,0,0,0,0,0,49,53,48,45,37,18,23,30,10,16,10,12,15,16,13,14,8,5,6,7,10,4,5,4,2,2
Isaiah Thomas,,,,,0,37,13,7,8,6,10,5,6,2,4,6,5,1,5,2,2,3,1,4,0,1,1,2,1,0,47,47,42,38,37,19,23,35,22,18,17,21,8,9,13,9,12,9,8,8,7,6,6,1,2,2
Eryn Santamoor,,,,,,1,2,7,5,4,9,2,1,3,3,4,4,3,2,0,2,2,4,0,0,1,1,0,0,0,40,32,41,34,27,15,9,26,6,4,12,7,11,11,7,6,4,7,8,9,6,2,2,1,1,2
Sandra Dungee Glenn,,,,,,,0,3,2,1,2,6,7,5,3,2,1,2,3,1,1,2,0,0,0,0,1,0,0,0,4,18,10,8,10,7,14,2,9,16,7,11,5,4,8,4,5,6,4,4,4,1,3,2,0,2
Ethelind Baylor,,,,,,,,0,1,2,2,0,3,2,1,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,11,9,7,6,12,14,6,5,3,4,4,4,4,1,2,3,2,2,2,0,4,0,1,1,0,2
Adrián Rivera-reyes,,,,,,,,,0,2,2,1,2,4,9,1,3,3,0,0,2,1,2,2,0,1,0,0,1,0,9,8,8,7,6,5,9,4,6,5,4,2,4,2,4,2,3,5,4,2,2,4,3,1,1,2
