col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Sherman Toppin,,,,,,,,,,,,,,,,,,,2,9,12,10,10,9,8,8,8,4,3,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,71,14,54,7,14,23,25,12,2,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,22,47,12,17,20,17,13,7,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,2,11,71,16,29,12,16,3,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,1,9,17,19,17,7,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,2,10,17,9,9,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,2,20,9,7,6,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,15,4,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,069",526,333,103,"1,059",935,921,691,686,677,661,641,529,489,432,401,320,271,266,254,213,197,191,146,135,123,102,61,50,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Nicola Serianni,Wendi Barish,Henry Mcgregor Sias,Cateria R Mccabe,James C Crumlish,Chris Hall,Janine D Momasso,Carmella Jacquinto,Laurie Dow,Joshua Roberts,Beth Grossman,Vicki Markovitz,Leon Goodman,James F Berardinelli,Kendra Mccrae,Terri M Booker,Jon Marshall,Craig Levin,Sherman Toppin,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,1
Tiffany Palmer,0,52,61,49,40,37,43,34,35,32,19,8,8,7,4,6,6,9,7,1,2,1,0,3,2,71,24,3,1,1
Jennifer Schultz,,1,23,30,42,39,25,36,8,8,24,9,8,6,14,6,10,4,8,5,4,4,1,0,1,46,24,4,2,1
Anthony Kyriakakis,,,0,34,12,13,31,8,35,34,2,6,6,5,3,5,7,6,6,2,0,1,2,1,1,48,16,5,0,1
Kay Yu,,,,0,20,14,37,21,11,14,2,7,5,4,2,6,4,8,3,3,3,1,2,2,1,39,14,3,2,1
Nicola Serianni,,,,,0,35,18,29,5,4,21,6,4,2,7,7,3,5,5,4,1,2,0,0,1,39,15,0,1,1
Wendi Barish,,,,,,0,17,24,9,3,21,10,3,3,7,8,4,2,7,3,1,2,1,0,1,32,14,2,2,1
Henry Mcgregor Sias,,,,,,,1,18,8,7,3,4,4,2,1,2,4,6,4,0,0,1,2,0,0,31,14,3,0,1
Cateria R Mccabe,,,,,,,,0,1,0,18,3,3,0,4,3,2,0,2,2,1,1,0,0,0,24,14,1,1,1
James C Crumlish,,,,,,,,,0,32,2,6,3,6,2,3,2,1,4,3,0,1,0,1,1,27,10,2,0,1
Chris Hall,,,,,,,,,,0,1,4,3,4,1,3,1,2,2,1,0,0,0,1,1,24,8,2,0,1
Janine D Momasso,,,,,,,,,,,0,6,3,0,5,2,1,2,2,3,0,1,0,0,0,17,7,1,2,1
Carmella Jacquinto,,,,,,,,,,,,0,5,4,6,3,5,2,1,5,0,2,4,2,1,12,7,1,2,1
Laurie Dow,,,,,,,,,,,,,1,2,5,5,2,1,2,0,3,1,3,1,1,6,11,1,0,1
Joshua Roberts,,,,,,,,,,,,,,0,2,2,4,0,1,1,5,4,2,1,1,8,7,2,0,1
Beth Grossman,,,,,,,,,,,,,,,0,4,2,0,4,3,2,2,1,0,0,6,9,1,1,1
Vicki Markovitz,,,,,,,,,,,,,,,,0,1,1,5,1,2,0,2,1,1,6,8,0,2,1
Leon Goodman,,,,,,,,,,,,,,,,,0,1,1,5,2,2,2,1,1,6,6,2,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,0,10,2,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,8,6,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,1,5,2,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,2,4,0,1,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3,4,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,1,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,103,80,70,60,57,55,51,43,41,35,28,23,19,18,17,16,15,14,14,10,9,7,6,4,3,95,49,7,3,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Cateria R Mccabe,Sherman Toppin,Henry Mcgregor Sias,James C Crumlish,Jennifer Schultz,Tiffany Palmer,Nicola Serianni,Janine D Momasso,Kay Yu,Chris Hall,Craig Levin,Leon Goodman,Wendi Barish,Gregory Weyer,Kendra Mccrae,Laurie Dow,Terri M Booker,Vicki Markovitz,Beth Grossman,James F Berardinelli,Jon Marshall,Robert Trimble,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,2
Joshua Roberts,2,13,12,12,12,11,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,2
Anthony Kyriakakis,,0,11,12,12,11,4,1,3,1,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,11,2,2,0,2
Carmella Jacquinto,,,1,11,11,11,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,11,1,1,0,2
Cateria R Mccabe,,,,0,12,11,1,2,2,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,11,3,0,0,2
Sherman Toppin,,,,,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,2
Henry Mcgregor Sias,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2
James C Crumlish,,,,,,,0,1,2,0,0,2,2,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,0,2
Jennifer Schultz,,,,,,,,0,3,3,2,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,4,1,0,2
Tiffany Palmer,,,,,,,,,0,3,2,3,1,0,1,2,1,0,1,1,0,0,0,0,0,0,3,2,0,2
Nicola Serianni,,,,,,,,,,0,3,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,4,0,0,2
Janine D Momasso,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2
Kay Yu,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2
Chris Hall,,,,,,,,,,,,,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,2
Craig Levin,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Leon Goodman,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2
Wendi Barish,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,18,16,14,14,12,11,5,5,5,4,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,11,10,4,0,2
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Jennifer Schultz,Henry Mcgregor Sias,Wendi Barish,Nicola Serianni,Cateria R Mccabe,Beth Grossman,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Chris Hall,Kendra Mccrae,Vicki Markovitz,Janine D Momasso,Laurie Dow,Craig Levin,Sherman Toppin,Jon Marshall,Terri M Booker,Robert Trimble,Gregory Weyer,James F Berardinelli,Leon Goodman,3
Rochelle Bilal,2,0,0,0,37,32,30,23,29,27,19,10,12,11,12,13,14,10,6,6,5,8,4,5,2,1,1,1,2,3
Malika Rahman,,4,0,0,20,12,15,18,10,8,8,11,9,8,5,3,5,6,6,3,5,1,0,1,5,1,0,0,0,3
Jewell Williams,,,1,0,1,1,2,2,0,2,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,3
Larry King Sr,,,,0,0,2,0,1,1,0,0,1,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,3
Tiffany Palmer,,,,,0,37,36,22,32,26,19,14,10,17,9,4,17,4,3,7,6,1,0,0,1,1,1,1,0,3
Anthony Kyriakakis,,,,,,1,28,11,31,18,10,11,6,19,8,9,18,4,2,0,3,0,7,1,1,0,0,0,0,3
Kay Yu,,,,,,,0,16,29,22,12,12,7,8,8,3,8,7,3,6,4,2,0,0,3,2,2,1,0,3
Jennifer Schultz,,,,,,,,0,12,19,17,15,14,5,9,8,3,11,8,7,9,8,0,6,5,2,0,0,2,3
Henry Mcgregor Sias,,,,,,,,,0,19,12,14,3,6,9,7,8,1,0,1,2,3,7,0,1,0,1,0,0,3
Wendi Barish,,,,,,,,,,1,20,7,9,4,6,4,3,5,4,5,4,5,0,3,2,1,0,0,2,3
Nicola Serianni,,,,,,,,,,,0,9,8,1,4,4,0,7,6,5,4,2,0,3,3,0,0,1,0,3
Cateria R Mccabe,,,,,,,,,,,,0,2,2,9,7,1,3,4,5,1,0,6,0,4,0,1,1,0,3
Beth Grossman,,,,,,,,,,,,,0,4,3,4,4,5,7,5,5,3,1,1,1,1,0,1,1,3
James C Crumlish,,,,,,,,,,,,,,0,2,2,16,3,1,0,2,1,0,2,1,1,1,1,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,0,7,2,6,4,3,3,2,6,0,2,1,0,0,0,3
Joshua Roberts,,,,,,,,,,,,,,,,0,1,2,1,2,2,5,8,6,0,1,0,1,1,3
Chris Hall,,,,,,,,,,,,,,,,,0,3,2,1,1,0,1,0,0,1,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,0,8,4,3,2,0,0,4,2,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,3,3,1,1,0,3,0,0,0,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,0,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,1,0,3
Craig Levin,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,0,0,0,2,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,64,34,5,2,60,51,48,46,43,40,30,27,22,22,21,21,20,17,13,12,12,10,8,7,7,3,2,2,2,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Nicola Serianni,Henry Mcgregor Sias,Kay Yu,Wendi Barish,Cateria R Mccabe,James C Crumlish,Beth Grossman,Carmella Jacquinto,Chris Hall,Joshua Roberts,Kendra Mccrae,Vicki Markovitz,Craig Levin,James F Berardinelli,Janine D Momasso,Laurie Dow,Leon Goodman,Jon Marshall,Sherman Toppin,Terri M Booker,Gregory Weyer,Robert Trimble,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,4
Tiffany Palmer,0,42,47,31,35,38,35,29,27,14,16,21,5,9,10,3,6,9,5,3,1,1,2,2,0,53,18,3,5,4
Jennifer Schultz,,1,18,25,19,23,24,27,10,17,6,8,7,10,7,5,4,9,7,2,4,0,3,1,0,42,9,2,3,4
Anthony Kyriakakis,,,0,12,27,29,14,14,27,4,14,22,10,2,3,5,8,0,2,3,1,4,0,0,2,35,14,5,1,4
Nicola Serianni,,,,0,19,17,27,17,5,11,7,3,4,10,8,1,0,10,7,1,2,1,1,3,0,34,7,2,1,4
Henry Mcgregor Sias,,,,,0,29,14,18,7,4,5,3,8,2,6,3,2,2,0,2,0,2,0,1,1,30,8,1,2,4
Kay Yu,,,,,,0,12,13,7,3,6,4,2,4,5,1,4,0,0,2,0,1,0,0,1,27,10,1,2,4
Wendi Barish,,,,,,,0,13,8,12,5,6,4,9,5,1,3,8,7,2,2,0,2,2,0,31,7,4,2,4
Cateria R Mccabe,,,,,,,,0,3,4,9,4,7,7,4,2,1,9,2,2,0,3,1,0,1,30,3,1,1,4
James C Crumlish,,,,,,,,,0,4,6,21,5,1,4,2,3,0,2,2,1,1,1,1,1,15,10,5,1,4
Beth Grossman,,,,,,,,,,2,5,0,5,9,6,2,0,0,6,2,2,0,2,1,0,13,5,2,2,4
Carmella Jacquinto,,,,,,,,,,,0,3,8,4,4,2,1,3,0,3,1,3,1,0,0,16,5,0,2,4
Chris Hall,,,,,,,,,,,,0,3,2,1,3,6,0,2,3,0,0,1,0,0,9,11,3,1,4
Joshua Roberts,,,,,,,,,,,,,1,1,4,4,2,0,0,0,4,3,1,0,1,12,2,1,1,4
Kendra Mccrae,,,,,,,,,,,,,,0,2,0,0,0,5,2,0,0,2,1,0,10,4,0,1,4
Vicki Markovitz,,,,,,,,,,,,,,,0,2,1,1,1,1,1,1,1,2,0,9,4,1,2,4
Craig Levin,,,,,,,,,,,,,,,,0,4,0,0,3,3,2,1,1,1,5,2,3,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,1,1,4,4,3,1,4
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,11,0,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,5,5,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,2,2,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3,0,2,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,0,1,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,1,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,86,64,60,45,44,44,44,39,33,29,27,26,21,17,16,13,12,11,10,7,6,6,5,4,2,77,26,9,8,4
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Henry Mcgregor Sias,Nicola Serianni,Joshua Roberts,Kay Yu,Carmella Jacquinto,James C Crumlish,Janine D Momasso,Beth Grossman,James F Berardinelli,Kendra Mccrae,Sherman Toppin,Chris Hall,Craig Levin,Vicki Markovitz,Laurie Dow,Gregory Weyer,Jon Marshall,Leon Goodman,Terri M Booker,Robert Trimble,5
Rochelle Bilal,2,0,0,0,39,36,18,17,24,14,20,6,16,6,12,18,7,9,8,0,7,5,6,6,2,2,3,1,0,5
Malika Rahman,,3,0,0,10,7,8,5,6,5,6,3,6,4,3,1,6,0,4,1,1,4,1,0,1,2,0,2,0,5
Jewell Williams,,,0,0,1,5,8,8,2,7,2,11,1,9,3,0,2,0,0,8,1,1,2,2,1,0,1,1,0,5
Larry King Sr,,,,0,2,0,1,0,0,0,0,1,1,2,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,5
Tiffany Palmer,,,,,0,27,25,21,22,19,21,3,22,8,16,17,8,6,7,1,8,3,4,3,2,1,3,1,0,5
Jennifer Schultz,,,,,,1,13,12,17,10,17,8,10,4,8,9,8,4,7,1,4,5,6,2,0,4,0,1,0,5
Anthony Kyriakakis,,,,,,,0,16,10,20,8,15,11,11,15,2,3,4,2,10,8,2,1,0,0,2,0,2,0,5
Cateria R Mccabe,,,,,,,,0,10,21,9,11,13,10,3,10,2,2,3,9,1,1,1,1,0,0,2,0,0,5
Wendi Barish,,,,,,,,,0,2,19,4,8,6,9,11,10,3,7,1,4,2,4,5,1,0,1,3,0,5
Henry Mcgregor Sias,,,,,,,,,,1,4,9,12,8,5,5,2,4,2,8,0,1,0,0,0,1,2,0,0,5
Nicola Serianni,,,,,,,,,,,0,4,6,2,4,11,7,3,6,0,1,1,3,2,1,0,1,3,0,5
Joshua Roberts,,,,,,,,,,,,3,0,11,0,0,3,3,1,10,1,3,1,0,0,2,0,1,0,5
Kay Yu,,,,,,,,,,,,,1,2,4,8,2,1,1,0,2,1,4,2,2,1,0,2,0,5
Carmella Jacquinto,,,,,,,,,,,,,,1,5,4,5,4,5,10,2,0,2,4,1,0,0,1,0,5
James C Crumlish,,,,,,,,,,,,,,,0,2,1,3,2,0,8,1,0,3,0,0,0,1,0,5
Janine D Momasso,,,,,,,,,,,,,,,,0,1,5,1,0,0,0,3,4,1,0,2,2,0,5
Beth Grossman,,,,,,,,,,,,,,,,,0,2,7,2,2,0,5,2,2,0,1,1,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,1,1,2,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,1,0,4,3,0,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,0,1,5
Craig Levin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,1,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,60,24,18,4,54,49,40,33,32,31,28,26,26,23,21,20,16,12,12,12,11,10,10,8,5,5,5,5,1,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Carmella Jacquinto,Beth Grossman,Cateria R Mccabe,Nicola Serianni,Kay Yu,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Kendra Mccrae,Laurie Dow,Janine D Momasso,Vicki Markovitz,Chris Hall,Craig Levin,Sherman Toppin,Robert Trimble,Jon Marshall,James F Berardinelli,Leon Goodman,Gregory Weyer,Terri M Booker,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,6
Jennifer Schultz,1,11,18,4,9,13,18,12,15,14,5,5,6,6,8,4,2,5,3,5,4,3,2,1,1,20,9,3,5,6
Anthony Kyriakakis,,1,19,13,7,14,6,13,3,12,13,10,2,0,2,2,10,4,8,3,1,2,3,1,0,11,11,9,2,6
Tiffany Palmer,,,0,8,9,13,15,15,15,10,10,2,4,6,7,3,9,1,0,1,1,2,2,2,0,21,11,2,0,6
Carmella Jacquinto,,,,3,10,11,3,4,5,7,7,7,3,7,3,7,4,1,8,0,1,0,0,1,0,6,11,6,1,6
Beth Grossman,,,,,0,3,6,7,10,4,5,6,8,10,4,6,2,6,1,2,2,1,2,1,1,12,10,3,2,6
Cateria R Mccabe,,,,,,0,10,4,9,8,5,9,3,2,7,3,3,3,9,0,0,0,0,0,0,10,7,7,1,6
Nicola Serianni,,,,,,,0,7,12,4,5,3,7,3,8,2,4,2,1,1,1,1,0,2,0,17,4,1,1,6
Kay Yu,,,,,,,,0,6,9,3,0,3,1,3,2,2,2,0,1,0,2,2,2,0,8,11,1,0,6
Wendi Barish,,,,,,,,,0,4,1,1,5,8,9,4,1,0,0,0,0,1,0,0,1,14,6,0,1,6
Henry Mcgregor Sias,,,,,,,,,,0,3,6,0,3,1,3,0,1,7,2,0,0,2,1,1,5,8,5,2,6
James C Crumlish,,,,,,,,,,,0,5,4,1,1,1,8,3,1,3,3,0,1,0,0,7,9,1,2,6
Joshua Roberts,,,,,,,,,,,,2,3,3,1,2,0,5,8,2,3,1,0,0,0,4,3,8,2,6
Kendra Mccrae,,,,,,,,,,,,,0,5,1,5,3,3,0,2,1,1,1,0,0,7,4,2,1,6
Laurie Dow,,,,,,,,,,,,,,0,1,7,0,2,1,0,0,1,0,0,1,5,6,2,1,6
Janine D Momasso,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,8,3,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,0,1,3,1,0,0,0,1,0,0,4,4,3,1,6
Chris Hall,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,6,3,0,2,6
Craig Levin,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,0,0,2,5,3,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,2,6,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,0,1,2,1,3,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,3,1,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,1,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6
