col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,division
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,6,13,4,3,7,5,5,5,3,4,4,6,4,4,4,6,1,3,3,5,1,3,5,4,1,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,9,8,4,4,4,3,3,5,0,10,3,3,5,4,4,5,4,2,1,2,3,1,5,5,3,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,10,2,1,2,8,5,7,3,4,2,2,4,6,7,3,3,5,1,3,6,2,5,6,2,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,613,651,558,493,311,259,265,246,278,271,26,98,136,104,40,129,74,14,13,68,82,53,15,19,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,381,416,321,264,234,307,152,243,79,97,93,115,134,94,130,77,26,75,64,40,35,22,10,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,418,480,142,167,95,228,245,270,98,120,72,54,37,26,37,86,12,35,59,18,9,15,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,296,134,143,139,192,223,118,20,74,84,50,26,45,46,17,11,36,59,37,9,15,All
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,31,57,58,233,236,36,37,54,44,36,13,25,7,23,15,39,16,18,4,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,144,205,67,46,71,29,70,85,92,38,120,60,14,19,66,42,32,11,9,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,193,188,36,21,99,110,67,26,17,136,33,92,8,23,22,26,8,10,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,88,24,34,41,54,83,75,42,128,47,14,28,41,15,28,13,8,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,59,79,80,24,16,9,27,17,78,7,18,28,13,6,9,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,32,32,42,32,26,34,30,14,23,29,32,35,16,11,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,31,44,29,18,4,28,4,9,14,31,14,13,5,All
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,92,28,27,74,17,21,97,64,11,11,12,11,4,All
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,55,18,47,44,80,10,30,12,23,15,4,All
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,24,43,41,17,10,42,12,36,16,5,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,21,51,7,22,55,16,25,7,4,All
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,16,18,67,12,18,16,12,2,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,11,4,21,20,22,4,12,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,13,28,14,26,10,3,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,6,12,6,2,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,9,10,1,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,19,7,2,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,9,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,4,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,534",945,785,780,636,546,389,371,359,332,243,163,158,154,128,124,107,88,77,75,62,47,40,33,32,31,23,21,19,1,"1,112",945,827,688,581,464,441,422,388,377,326,292,278,251,221,220,220,171,146,139,137,133,119,57,36,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Derek S Green,Eryn Santamoor,Adrián Rivera-reyes,Allan Domb,Deja Lynn Alvarez,Ethelind Baylor,Katherine Gilmore Richardson,Beth Finn,Ogbonna Paul Hagins,Hena Veit,Sandra Dungee Glenn,Asa Khalif,Edwin Santana,Fareed Abdullah,Billy Thompson,Fernando Treviño,Latrice Y Bryant,Wayne Allen,Wayne Edmund Dorsey,Willie Floyd Singletary,Bobbie Curry,Joseph A Diorio,Mark Ross,Devon Cade,Sherrie Cohen,Vinny Black,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Kay Yu,Chris Hall,Leon Goodman,Wendi Barish,Nicola Serianni,Beth Grossman,Kendra Mccrae,Cateria R Mccabe,Henry Mcgregor Sias,Carmella Jacquinto,Laurie Dow,Vicki Markovitz,Craig Levin,Janine D Momasso,Joshua Roberts,Jon Marshall,James F Berardinelli,Terri M Booker,Robert Trimble,Sherman Toppin,Gregory Weyer,1
Helen Gym,0,46,44,36,24,22,20,15,13,11,9,8,4,5,4,3,0,2,2,2,1,0,1,1,1,0,0,0,0,0,50,45,43,33,33,23,20,23,14,14,11,11,10,8,9,8,7,6,7,5,3,3,1,2,0,1
Erika Almirón,,0,32,30,16,9,14,4,6,9,5,3,4,2,2,3,2,1,1,3,1,2,0,0,1,0,0,0,0,0,37,34,30,25,24,12,14,13,9,6,7,10,8,8,2,2,2,5,4,2,2,0,2,0,0,1
Justin Diberardinis,,,0,28,19,17,8,10,1,8,2,2,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,37,31,26,22,22,15,17,10,7,2,5,7,8,2,3,2,3,4,2,2,3,0,1,1,0,1
Isaiah Thomas,,,,0,18,7,5,2,4,8,4,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,29,23,26,19,19,10,12,9,8,5,6,8,5,4,4,2,1,4,0,2,2,1,1,0,0,1
Derek S Green,,,,,0,7,1,9,1,3,3,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,22,20,18,16,15,7,13,5,2,4,6,1,2,4,2,3,0,0,1,2,2,2,2,2,0,1
Eryn Santamoor,,,,,,0,6,9,2,1,2,1,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,21,17,13,14,12,10,11,5,2,3,2,2,4,2,3,4,3,1,0,1,2,2,1,1,0,1
Adrián Rivera-reyes,,,,,,,0,1,7,2,3,2,4,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,13,15,9,9,7,9,6,5,2,1,6,4,6,4,3,1,4,1,4,2,0,1,1,0,0,1
Allan Domb,,,,,,,,0,1,2,1,5,2,0,3,0,2,2,1,1,0,2,2,0,1,1,1,0,0,0,13,13,10,10,6,8,5,7,3,5,4,0,3,1,3,3,1,0,1,2,3,1,1,2,0,1
Deja Lynn Alvarez,,,,,,,,,0,1,3,4,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,6,10,5,3,6,1,6,4,6,1,1,1,2,1,2,3,0,3,3,0,0,1,1,0,1
Ethelind Baylor,,,,,,,,,,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,2,2,2,0,6,5,2,2,4,1,0,2,2,0,4,0,0,1,1,1,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,1,3,0,4,2,4,3,2,3,5,2,2,0,1,3,2,1,0,1,1,0,1
Beth Finn,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,5,3,5,4,2,3,1,6,3,5,3,1,1,0,4,3,0,0,0,0,1,0,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,0,3,5,3,4,1,4,1,1,1,0,2,2,2,2,1,0,2,0,3,1,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,4,2,3,1,1,0,1,3,2,1,2,1,0,0,1,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,4,2,2,2,0,0,1,2,1,0,1,0,1,1,0,1,1,0,1
Asa Khalif,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,2,1,0,2,1,1,1,2,0,0,0,1,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,1,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,2,2,1,2,1,1,1,2,2,1,2,0,0,0,1,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47,32,38,30,25,21,13,6,5,6,7,8,2,2,5,0,4,1,0,3,2,1,2,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,37,28,26,19,7,2,3,7,4,10,4,4,1,1,1,5,2,4,0,1,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,22,8,18,17,11,12,5,8,2,4,4,5,4,5,5,6,3,2,2,3,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,23,17,6,2,2,6,0,4,2,3,1,1,0,1,1,3,0,1,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,17,4,4,3,4,4,5,2,0,1,1,1,0,1,2,1,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,2,5,0,4,2,2,1,2,0,1,2,3,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,3,0,2,1,2,2,2,1,1,0,1,2,0,1,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,4,6,2,3,6,7,1,5,2,2,1,2,0,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,8,1,3,3,3,1,5,0,1,0,0,0,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,3,6,0,0,1,2,0,1,0,1,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,5,1,0,2,1,0,0,1,1,0,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,1,0,5,2,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,2,0,0,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,3,2,1,1,2,1,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,1,2,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2,0,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,1,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,80,52,49,40,29,28,24,21,16,13,11,10,8,5,5,4,4,4,3,3,2,2,2,2,1,1,1,0,0,0,64,55,54,42,35,30,25,25,16,14,14,12,12,10,10,9,7,7,7,6,5,4,3,3,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Helen Gym,Erika Almirón,Justin Diberardinis,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Eryn Santamoor,Katherine Gilmore Richardson,Ethelind Baylor,Allan Domb,Deja Lynn Alvarez,Beth Finn,Sandra Dungee Glenn,Fernando Treviño,Ogbonna Paul Hagins,Asa Khalif,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Billy Thompson,Vinny Black,Willie Floyd Singletary,Bobbie Curry,Fareed Abdullah,Wayne Allen,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,James C Crumlish,Leon Goodman,Wendi Barish,Cateria R Mccabe,Henry Mcgregor Sias,Nicola Serianni,Chris Hall,Janine D Momasso,Beth Grossman,Kendra Mccrae,Laurie Dow,Vicki Markovitz,Craig Levin,James F Berardinelli,Joshua Roberts,Carmella Jacquinto,Terri M Booker,Jon Marshall,Gregory Weyer,Robert Trimble,Sherman Toppin,2
Helen Gym,1,140,114,98,79,43,49,26,27,19,15,20,14,13,7,8,4,4,2,3,3,3,2,1,1,1,0,1,1,0,150,126,108,103,99,57,45,43,38,41,39,19,15,17,11,11,13,9,10,11,6,6,4,2,2,2
Erika Almirón,,0,105,91,67,32,32,14,24,10,10,11,10,10,1,4,1,0,3,0,0,0,1,1,1,0,0,1,0,0,140,108,94,94,85,49,35,39,36,36,31,17,7,12,7,5,3,11,3,5,2,1,4,1,0,2
Justin Diberardinis,,,0,82,60,21,28,9,18,12,6,3,8,2,1,1,1,1,1,1,1,0,0,2,1,0,1,0,0,0,107,89,79,81,67,44,30,34,26,21,18,10,6,4,3,5,7,10,5,2,2,1,3,2,0,2
Isaiah Thomas,,,,0,60,16,15,6,19,5,0,4,3,3,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,90,77,68,64,65,45,24,21,17,23,17,12,6,3,3,3,4,3,3,4,2,3,3,1,0,2
Derek S Green,,,,,0,9,13,6,2,11,6,5,5,4,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,74,59,68,54,66,46,12,7,10,8,18,4,3,8,2,3,5,2,3,6,1,0,0,0,1,2
Adrián Rivera-reyes,,,,,,0,16,6,4,4,16,10,4,4,7,1,4,2,0,1,1,2,0,0,0,1,0,1,0,0,36,32,19,29,20,11,16,15,18,12,8,8,6,7,4,7,5,6,6,4,3,5,3,0,1,2
Eryn Santamoor,,,,,,,0,14,2,14,5,7,10,8,0,2,1,2,0,1,1,1,0,0,0,1,0,0,1,0,42,25,31,23,29,10,19,10,10,9,15,2,9,7,5,8,6,7,4,5,3,3,0,1,2,2
Katherine Gilmore Richardson,,,,,,,,0,3,6,2,5,5,8,1,2,1,2,1,1,1,0,1,0,2,0,0,0,0,0,18,8,16,8,15,6,6,4,5,5,12,3,8,7,7,6,0,1,4,6,2,0,0,1,0,2
Ethelind Baylor,,,,,,,,,0,0,1,3,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,25,22,11,13,7,1,8,17,11,18,7,8,0,5,3,1,0,1,1,1,1,0,1,0,0,2
