col_1,col_2,col_3,division
,City Commissioners - Republican,District Council 6th District - Republican,All
,Al Schmidt,Pete Smith,All
Al Schmidt,556,"2,941",All
Pete Smith,,196,All
Total,"3,497","3,137",All
