col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Ethelind Baylor,,,,,,,,,,,,,140,841,345,381,641,517,414,625,176,235,268,318,175,165,124,143,143,2,"6,326","3,187","1,854",All
Beth Finn,,,,,,,,,,,,,,122,572,"1,100",612,839,963,"1,101","1,015","1,216",503,509,506,610,625,272,291,7,"7,035","3,196","2,290",All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,236,707,567,562,608,464,444,505,256,192,231,161,188,125,140,6,"6,743","2,614","2,143",All
Fernando Treviño,,,,,,,,,,,,,,,,95,589,595,767,559,"1,282",650,"1,169",310,274,260,278,180,141,4,"4,608","2,850","2,238",All
Fareed Abdullah,,,,,,,,,,,,,,,,,213,"2,582",806,"1,289",403,341,593,627,463,372,318,383,278,2,"5,136","2,107","2,163",All
Asa Khalif,,,,,,,,,,,,,,,,,,63,582,"1,138",282,467,512,524,418,284,286,270,242,1,"5,108","1,661","2,005",All
Billy Thompson,,,,,,,,,,,,,,,,,,,175,708,"1,177",511,348,533,582,604,609,309,434,5,"3,698","2,627","1,718",All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,77,480,660,413,665,427,483,483,361,285,5,"4,628","1,598","1,865",All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,90,542,642,345,565,604,601,430,300,7,"2,158","3,311","1,393",All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,34,184,141,338,223,265,179,148,2,"2,683","1,108","1,144",All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,81,309,205,180,251,131,162,2,"2,168","1,265","1,200",All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,172,310,352,321,197,227,2,"2,149","1,290",760,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,80,360,280,327,166,3,"1,733","1,514",745,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,86,502,156,246,3,"1,706","1,336",665,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,42,254,216,9,"1,647","1,143",718,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,154,2,"1,133",855,551,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,"1,129",784,478,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,10,4,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,438",0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,078",0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,All
Total,"106,997","66,000","63,227","60,148","44,814","41,717","35,081","34,416","33,683","26,245","17,841","17,731","13,949","13,696","12,454","11,390","10,466","9,586","8,962","8,742","7,602","5,398","5,150","4,838","4,418","4,137","3,825","2,794","2,698",44,"70,923","64,138","25,664",All
