col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Annette Thompson,Dennis Lee,Luigi Borda,Carla Cain,Moira Bohannon,Robin Trent,Warren Bloom,Lewis Harris Jr,Joshua Roberts,Wendi Barish,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Tiffany Palmer,Carmella Jacquinto,Henry Mcgregor Sias,Nicola Serianni,Kay Yu,Kendra Mccrae,Jon Marshall,Craig Levin,Leon Goodman,Beth Grossman,Cateria R Mccabe,Sherman Toppin,Chris Hall,Terri M Booker,Vicki Markovitz,Laurie Dow,Janine D Momasso,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Omar Sabir,44,258,83,49,5,27,31,6,5,1,2,7,2,399,263,147,228,232,73,269,205,74,52,80,108,103,80,39,52,82,29,72,32,35,37,11,14,13,All
Lisa Deeley,,15,27,31,5,30,4,4,5,6,0,1,2,267,222,123,185,194,51,206,170,56,34,49,57,64,37,48,34,31,7,26,23,34,17,8,6,6,All
Kahlil Williams,,,13,39,85,19,30,9,16,8,6,2,1,48,122,125,157,88,187,67,82,88,120,81,25,28,56,37,59,60,75,34,28,25,39,31,12,12,All
Marwan Kreidie,,,,11,14,2,3,15,6,3,8,0,1,71,46,131,57,62,69,25,17,43,40,34,62,67,30,27,21,12,32,9,19,12,16,8,9,3,All
Jen Devor,,,,,0,6,11,23,15,9,0,1,0,15,62,94,89,42,119,17,63,58,98,31,2,6,14,26,56,5,41,7,22,18,22,11,0,4,All
Annette Thompson,,,,,,4,5,3,7,6,5,2,1,30,54,55,19,18,45,32,8,44,21,43,19,17,26,38,19,13,13,30,19,18,9,7,8,6,All
Dennis Lee,,,,,,,2,6,4,1,1,2,1,19,42,30,39,24,29,17,15,36,9,17,14,13,26,15,18,30,11,21,10,8,7,19,6,2,All
Luigi Borda,,,,,,,,2,4,1,0,3,2,15,26,41,23,34,41,10,19,44,27,17,5,7,14,21,25,6,20,4,14,5,10,7,6,2,All
Carla Cain,,,,,,,,,0,6,4,2,0,7,33,42,22,11,37,17,10,37,21,28,4,5,10,21,14,6,12,10,19,16,10,4,4,2,All
Moira Bohannon,,,,,,,,,,1,1,1,0,6,21,29,18,9,21,12,8,17,9,14,3,5,3,21,4,3,7,6,8,6,8,5,1,1,All
