col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Jennifer Schultz,Joshua Roberts,Craig Levin,Tiffany Palmer,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Carmella Jacquinto,Nicola Serianni,James C Crumlish,Kay Yu,Jon Marshall,Leon Goodman,Kendra Mccrae,Beth Grossman,Henry Mcgregor Sias,Sherman Toppin,Chris Hall,Terri M Booker,Janine D Momasso,Laurie Dow,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Tracey Gordon,102,0,0,449,286,276,315,223,223,194,145,206,185,184,137,108,146,112,127,73,111,97,84,86,58,41,26,44,All
Ronald R Donatucci,,124,0,225,253,168,104,132,119,115,167,100,119,68,110,110,72,90,85,100,55,66,53,47,56,67,29,17,All
Jacque P Whaumbush,,,19,91,56,64,56,42,55,49,54,46,26,41,29,41,51,42,22,17,16,22,31,27,28,9,12,8,All
Jennifer Schultz,,,,26,177,182,232,103,165,183,76,224,72,138,155,78,99,123,90,35,52,51,88,58,68,39,19,27,All
Joshua Roberts,,,,,18,281,45,137,141,94,186,64,164,29,157,94,52,50,66,116,23,50,14,20,18,23,22,9,All
Craig Levin,,,,,,15,50,83,87,81,140,78,139,34,148,80,38,51,15,40,19,33,33,30,30,27,21,9,All
Tiffany Palmer,,,,,,,7,218,182,186,77,172,137,198,25,79,121,71,145,27,140,63,87,55,43,31,23,30,All
Anthony Kyriakakis,,,,,,,,1,178,75,154,62,177,123,14,51,51,28,137,79,131,29,20,24,26,29,16,12,All
Cateria R Mccabe,,,,,,,,,2,107,165,135,76,92,13,52,84,48,110,92,24,43,104,28,41,25,14,14,All
Wendi Barish,,,,,,,,,,4,107,152,118,67,30,54,96,89,54,29,37,45,74,61,52,23,15,12,All
Carmella Jacquinto,,,,,,,,,,,8,54,130,59,17,68,71,60,66,94,23,63,34,44,37,18,14,10,All
Nicola Serianni,,,,,,,,,,,,2,73,84,46,53,76,79,63,25,21,31,92,50,48,32,15,20,All
James C Crumlish,,,,,,,,,,,,,7,58,40,80,43,25,30,32,121,36,12,18,14,30,16,6,All
Kay Yu,,,,,,,,,,,,,,1,10,33,69,38,104,21,59,38,38,29,25,27,12,34,All
Jon Marshall,,,,,,,,,,,,,,,4,43,23,26,8,17,16,23,10,14,8,8,14,6,All
Leon Goodman,,,,,,,,,,,,,,,,5,61,53,16,44,38,72,34,28,28,26,22,14,All
Kendra Mccrae,,,,,,,,,,,,,,,,,0,76,23,35,33,61,37,48,44,19,17,17,All
Beth Grossman,,,,,,,,,,,,,,,,,,2,25,22,27,31,33,65,61,34,16,16,All
