col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,All
,Darrell L Clarke,Marwan Kreidie,Kahlil Williams,Jen Devor,Lisa Deeley,Luigi Borda,Omar Sabir,Annette Thompson,Moira Bohannon,Carla Cain,Robin Trent,Dennis Lee,Warren Bloom,Lewis Harris Jr,All
Darrell L Clarke,30,229,237,128,130,104,120,63,50,52,19,16,13,8,All
Marwan Kreidie,,36,42,19,20,52,28,8,18,9,5,3,4,3,All
Kahlil Williams,,,12,99,36,7,47,6,7,6,9,1,2,3,All
Jen Devor,,,,5,8,10,2,3,5,10,1,1,1,1,All
Lisa Deeley,,,,,5,8,21,17,5,8,1,3,2,0,All
Luigi Borda,,,,,,14,3,5,4,6,1,3,0,0,All
Omar Sabir,,,,,,,2,7,4,2,0,0,1,0,All
Annette Thompson,,,,,,,,0,7,10,2,1,1,1,All
Moira Bohannon,,,,,,,,,5,2,0,1,1,0,All
Carla Cain,,,,,,,,,,1,0,1,0,1,All
Robin Trent,,,,,,,,,,,0,2,1,0,All
Dennis Lee,,,,,,,,,,,,2,1,0,All
Warren Bloom,,,,,,,,,,,,,1,0,All
Lewis Harris Jr,,,,,,,,,,,,,,0,All
Total,681,295,293,168,153,138,131,70,63,56,22,20,15,10,All
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,15
,Darrell L Clarke,Marwan Kreidie,Kahlil Williams,Jen Devor,Lisa Deeley,Moira Bohannon,Annette Thompson,Omar Sabir,Luigi Borda,Carla Cain,Robin Trent,Warren Bloom,Dennis Lee,Lewis Harris Jr,15
Darrell L Clarke,5,45,49,26,23,17,10,11,7,9,5,3,1,0,15
Marwan Kreidie,,6,9,5,4,8,2,6,4,2,1,2,0,0,15
Kahlil Williams,,,1,23,5,3,2,2,2,0,3,0,0,0,15
Jen Devor,,,,0,1,0,0,0,2,2,0,0,0,0,15
Lisa Deeley,,,,,0,4,4,1,0,3,0,0,0,0,15
Moira Bohannon,,,,,,5,0,1,1,0,0,0,0,0,15
Annette Thompson,,,,,,,0,0,1,2,1,0,0,0,15
Omar Sabir,,,,,,,,0,0,0,0,0,0,0,15
Luigi Borda,,,,,,,,,1,0,0,0,0,0,15
Carla Cain,,,,,,,,,,1,0,0,0,0,15
Robin Trent,,,,,,,,,,,0,0,0,0,15
Warren Bloom,,,,,,,,,,,,0,1,0,15
Dennis Lee,,,,,,,,,,,,,1,0,15
Lewis Harris Jr,,,,,,,,,,,,,,0,15
Total,120,58,57,33,25,25,12,12,11,10,5,3,2,0,15
,District Council 5th District - Democrat,City Commissioners - Democrat,,,,,,,,,,,,,17
,Darrell L Clarke,Marwan Kreidie,Luigi Borda,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Lewis Harris Jr,Robin Trent,Warren Bloom,17
Darrell L Clarke,4,68,46,39,24,22,17,11,11,8,3,3,2,1,17
Marwan Kreidie,,10,28,16,4,4,3,0,1,4,1,2,1,1,17
Luigi Borda,,,2,4,1,3,1,1,2,0,2,0,0,0,17
Kahlil Williams,,,,2,16,3,5,0,0,2,0,0,0,0,17
Jen Devor,,,,,0,1,0,0,4,2,0,0,1,0,17
Lisa Deeley,,,,,,2,6,4,0,0,1,0,0,0,17
Omar Sabir,,,,,,,0,2,1,0,0,0,0,0,17
