col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Nicola Serianni,Craig Levin,Beth Grossman,Jon Marshall,Tiffany Palmer,Wendi Barish,James C Crumlish,Anthony Kyriakakis,Cateria R Mccabe,Vicki Markovitz,Leon Goodman,Kendra Mccrae,Laurie Dow,Terri M Booker,Chris Hall,Kay Yu,Sherman Toppin,James F Berardinelli,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Jennifer Schultz,14,133,76,146,159,111,117,91,107,78,38,59,83,43,67,57,35,31,56,23,25,46,33,17,6,134,266,78,All
Joshua Roberts,,13,72,87,104,47,107,27,41,68,67,64,23,52,24,17,22,24,10,52,21,7,14,12,2,154,104,40,All
Carmella Jacquinto,,,4,71,19,57,19,42,46,34,57,63,34,32,48,28,31,15,38,48,18,29,26,14,9,161,85,28,All
Nicola Serianni,,,,2,64,63,46,51,54,44,45,72,57,27,41,34,27,15,32,46,26,43,17,13,10,92,107,30,All
Craig Levin,,,,,8,33,96,23,26,50,20,20,39,36,16,20,17,20,8,11,12,10,18,5,7,82,98,42,All
Beth Grossman,,,,,,10,21,67,74,41,38,36,56,32,41,44,32,28,31,12,35,32,12,16,7,78,99,42,All
Jon Marshall,,,,,,,4,20,21,40,18,15,19,26,21,10,17,16,13,9,13,5,20,4,10,67,98,33,All
Tiffany Palmer,,,,,,,,0,54,47,45,37,37,37,58,31,36,52,37,12,20,21,16,10,9,48,107,28,All
Wendi Barish,,,,,,,,,1,38,31,41,46,33,39,41,21,11,24,8,13,42,11,14,3,57,85,29,All
James C Crumlish,,,,,,,,,,5,58,25,20,44,20,15,13,62,9,6,31,7,27,7,4,81,57,28,All
