col_1,col_2,col_3,col_4,col_5,division
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,All
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Darrell L Clarke,204,"1,976",873,754,All
Daniel D Mccaffery,,390,531,425,All
Amanda Green-hawkins,,,57,343,All
Beth Tarasi,,,,44,All
Total,"2,679","2,495","1,032",909,All
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,8
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,8
Darrell L Clarke,14,122,55,34,8
Daniel D Mccaffery,,26,37,22,8
Amanda Green-hawkins,,,3,15,8
Beth Tarasi,,,,3,8
Total,159,154,62,43,8
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,10
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Darrell L Clarke,10
Daniel D Mccaffery,33,36,27,153,10
Beth Tarasi,,1,21,51,10
Amanda Green-hawkins,,,4,50,10
Darrell L Clarke,,,,10,10
Total,194,61,59,191,10
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,11
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Darrell L Clarke,11
Daniel D Mccaffery,19,27,17,88,11
Amanda Green-hawkins,,1,11,37,11
Beth Tarasi,,,0,29,11
Darrell L Clarke,,,,7,11
Total,113,43,32,113,11
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,15
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,15
Darrell L Clarke,7,108,75,59,15
Daniel D Mccaffery,,21,35,20,15
Amanda Green-hawkins,,,6,38,15
Beth Tarasi,,,,1,15
Total,163,132,87,65,15
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,16
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Darrell L Clarke,16
Daniel D Mccaffery,41,31,26,163,16
Beth Tarasi,,0,14,47,16
Amanda Green-hawkins,,,6,39,16
Darrell L Clarke,,,,18,16
Total,215,54,51,208,16
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,17
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,17
Darrell L Clarke,10,54,30,23,17
Daniel D Mccaffery,,14,19,14,17
Amanda Green-hawkins,,,1,13,17
Beth Tarasi,,,,3,17
Total,82,76,38,33,17
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,18
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,18
Darrell L Clarke,17,166,60,59,18
Daniel D Mccaffery,,32,44,37,18
Amanda Green-hawkins,,,5,21,18
Beth Tarasi,,,,2,18
Total,218,212,79,69,18
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,19
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Darrell L Clarke,19
Daniel D Mccaffery,37,46,29,135,19
Amanda Green-hawkins,,1,16,58,19
Beth Tarasi,,,6,41,19
Darrell L Clarke,,,,21,19
Total,181,68,55,177,19
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,22
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,22
Darrell L Clarke,4,64,35,32,22
Daniel D Mccaffery,,3,21,13,22
Amanda Green-hawkins,,,2,16,22
Beth Tarasi,,,,3,22
Total,88,68,40,37,22
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,23
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,23
Darrell L Clarke,19,150,66,49,23
Daniel D Mccaffery,,23,34,31,23
Amanda Green-hawkins,,,5,22,23
Beth Tarasi,,,,4,23
Total,208,181,76,62,23
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,24
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,24
Darrell L Clarke,16,218,109,100,24
Daniel D Mccaffery,,28,61,51,24
Amanda Green-hawkins,,,6,50,24
Beth Tarasi,,,,2,24
Total,298,258,127,112,24
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,25
,Darrell L Clarke,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,25
Darrell L Clarke,11,88,45,47,25
Daniel D Mccaffery,,15,23,26,25
Beth Tarasi,,,5,18,25
Amanda Green-hawkins,,,,5,25
Total,133,110,59,54,25
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,26
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,26
Darrell L Clarke,15,193,108,73,26
Daniel D Mccaffery,,19,65,38,26
Amanda Green-hawkins,,,2,40,26
Beth Tarasi,,,,4,26
Total,258,223,117,83,26
,Judge Of The Superior Court - Democrat,,,District Council 5th District - Democrat,29
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Darrell L Clarke,29
Daniel D Mccaffery,59,46,36,177,29
Beth Tarasi,,8,23,69,29
Amanda Green-hawkins,,,5,54,29
Darrell L Clarke,,,,24,29
Total,254,95,71,243,29
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,30
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,30
Darrell L Clarke,11,97,50,43,30
Daniel D Mccaffery,,20,27,17,30
Amanda Green-hawkins,,,5,25,30
Beth Tarasi,,,,2,30
Total,140,124,60,49,30
