col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,All
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Jamie Gauthier,343,0,732,290,219,All
Jannie L Blackwell,,375,545,464,189,All
Tracey Gordon,,,57,0,0,All
Ronald R Donatucci,,,,73,0,All
Jacque P Whaumbush,,,,,16,All
Total,"1,584","1,573","1,334",827,424,All
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,1
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Jamie Gauthier,17,0,28,10,7,1
Jannie L Blackwell,,7,17,25,6,1
Tracey Gordon,,,5,0,0,1
Ronald R Donatucci,,,,4,0,1
Jacque P Whaumbush,,,,,3,1
Total,62,55,50,39,16,1
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,2
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Jamie Gauthier,15,0,57,20,20,2
Jannie L Blackwell,,13,31,22,5,2
Tracey Gordon,,,1,0,0,2
Ronald R Donatucci,,,,5,0,2
Jacque P Whaumbush,,,,,0,2
Total,112,71,89,47,25,2
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,3
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,3
Jamie Gauthier,16,0,30,7,6,3
Jannie L Blackwell,,18,20,10,10,3
Tracey Gordon,,,3,0,0,3
Ronald R Donatucci,,,,2,0,3
Jacque P Whaumbush,,,,,0,3
Total,59,58,53,19,16,3
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,4
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
Jannie L Blackwell,28,0,30,29,9,4
Jamie Gauthier,,13,17,6,4,4
Tracey Gordon,,,3,0,0,4
Ronald R Donatucci,,,,5,0,4
Jacque P Whaumbush,,,,,1,4
Total,96,40,50,40,14,4
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,5
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,5
Jannie L Blackwell,11,0,23,18,16,5
Jamie Gauthier,,12,16,12,10,5
Tracey Gordon,,,0,0,0,5
Ronald R Donatucci,,,,5,0,5
Jacque P Whaumbush,,,,,0,5
Total,68,50,39,35,26,5
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,6
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,6
Jannie L Blackwell,15,0,25,18,7,6
Jamie Gauthier,,4,27,5,3,6
Tracey Gordon,,,2,0,0,6
Ronald R Donatucci,,,,6,0,6
Jacque P Whaumbush,,,,,0,6
Total,65,39,54,29,10,6
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,7
,Jannie L Blackwell,Jamie Gauthier,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,7
Jannie L Blackwell,10,0,21,13,9,7
Jamie Gauthier,,12,11,17,10,7
Ronald R Donatucci,,,4,0,0,7
Tracey Gordon,,,,0,0,7
Jacque P Whaumbush,,,,,0,7
Total,53,50,36,30,19,7
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,8
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,8
Jamie Gauthier,23,0,47,17,11,8
Jannie L Blackwell,,10,15,21,5,8
Tracey Gordon,,,4,0,0,8
Ronald R Donatucci,,,,1,0,8
Jacque P Whaumbush,,,,,0,8
Total,98,51,66,39,16,8
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,9
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,9
Jamie Gauthier,46,0,101,42,33,9
Jannie L Blackwell,,20,25,19,13,9
Tracey Gordon,,,10,0,0,9
Ronald R Donatucci,,,,4,0,9
Jacque P Whaumbush,,,,,1,9
Total,222,77,136,65,47,9
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,10
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,10
Jannie L Blackwell,23,0,28,14,8,10
Jamie Gauthier,,15,28,12,10,10
Tracey Gordon,,,1,0,0,10
Ronald R Donatucci,,,,1,0,10
Jacque P Whaumbush,,,,,0,10
Total,73,65,57,27,18,10
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,11
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,11
Jannie L Blackwell,24,0,31,13,7,11
Jamie Gauthier,,10,25,10,8,11
Tracey Gordon,,,3,0,0,11
Ronald R Donatucci,,,,3,0,11
Jacque P Whaumbush,,,,,0,11
Total,75,53,59,26,15,11
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,12
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,12
Jamie Gauthier,16,0,41,15,10,12
Jannie L Blackwell,,15,16,24,8,12
Tracey Gordon,,,5,0,0,12
Ronald R Donatucci,,,,1,0,12
Jacque P Whaumbush,,,,,1,12
Total,82,63,62,40,19,12
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,13
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,13
Jamie Gauthier,18,0,31,11,11,13
Jannie L Blackwell,,14,22,19,7,13
Tracey Gordon,,,2,0,0,13
Ronald R Donatucci,,,,0,0,13
Jacque P Whaumbush,,,,,1,13
Total,71,62,55,30,19,13
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,14
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Jannie L Blackwell,22,0,25,24,9,14
Jamie Gauthier,,9,21,11,9,14
Tracey Gordon,,,0,0,0,14
Ronald R Donatucci,,,,4,0,14
Jacque P Whaumbush,,,,,3,14
Total,80,50,46,39,21,14
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,15
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,15
Jannie L Blackwell,20,0,22,17,14,15
Jamie Gauthier,,22,24,10,7,15
Tracey Gordon,,,3,0,0,15
Ronald R Donatucci,,,,3,0,15
Jacque P Whaumbush,,,,,0,15
Total,73,63,49,30,21,15
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,16
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,16
Jannie L Blackwell,17,0,22,19,9,16
Jamie Gauthier,,18,28,4,9,16
Tracey Gordon,,,1,0,0,16
Ronald R Donatucci,,,,2,0,16
Jacque P Whaumbush,,,,,0,16
Total,67,59,51,25,18,16
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,17
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,17
Jannie L Blackwell,22,0,29,33,12,17
Jamie Gauthier,,14,26,14,8,17
Tracey Gordon,,,1,0,0,17
Ronald R Donatucci,,,,2,0,17
Jacque P Whaumbush,,,,,0,17
Total,96,62,56,49,20,17
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,18
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,18
Jannie L Blackwell,18,0,23,30,6,18
Jamie Gauthier,,12,29,16,6,18
Tracey Gordon,,,3,0,0,18
Ronald R Donatucci,,,,4,0,18
Jacque P Whaumbush,,,,,1,18
Total,77,63,55,50,13,18
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,19
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,19
Jannie L Blackwell,22,0,22,23,10,19
Jamie Gauthier,,10,23,16,5,19
Tracey Gordon,,,3,0,0,19
Ronald R Donatucci,,,,2,0,19
Jacque P Whaumbush,,,,,1,19
Total,77,54,48,41,16,19
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,20
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,20
Jannie L Blackwell,15,0,33,20,6,20
Jamie Gauthier,,12,35,8,5,20
Tracey Gordon,,,4,0,0,20
Ronald R Donatucci,,,,4,0,20
Jacque P Whaumbush,,,,,1,20
Total,74,60,72,32,12,20
,Register Of Wills - Democrat,,,District Council 3rd District - Democrat,,21
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Jannie L Blackwell,Jamie Gauthier,21
Tracey Gordon,1,0,0,29,22,21
Ronald R Donatucci,,3,0,7,8,21
Jacque P Whaumbush,,,1,2,1,21
Jannie L Blackwell,,,,12,0,21
Jamie Gauthier,,,,,5,21
Total,52,18,4,50,36,21
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,22
,Jannie L Blackwell,Jamie Gauthier,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,22
Jannie L Blackwell,12,0,19,20,9,22
Jamie Gauthier,,8,20,10,13,22
Tracey Gordon,,,1,0,0,22
Ronald R Donatucci,,,,5,0,22
Jacque P Whaumbush,,,,,0,22
Total,60,51,40,35,22,22
,District Council 3rd District - Democrat,,Register Of Wills - Democrat,,,23
,Jamie Gauthier,Jannie L Blackwell,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,23
Jamie Gauthier,16,0,39,15,13,23
Jannie L Blackwell,,7,25,18,2,23
Tracey Gordon,,,1,0,0,23
Ronald R Donatucci,,,,3,0,23
Jacque P Whaumbush,,,,,2,23
Total,83,52,65,36,17,23
