col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Warren Bloom,Robin Trent,Lewis Harris Jr,All
Mark F Squilla,321,0,"1,909","1,220",753,701,315,364,188,192,169,104,115,79,41,All
Lou Lanni,,105,288,192,280,263,180,93,110,86,69,53,48,34,19,All
Kahlil Williams,,,48,"1,040",318,368,79,165,41,38,47,33,15,26,10,All
Jen Devor,,,,24,77,76,22,74,17,42,40,7,12,14,6,All
Lisa Deeley,,,,,25,117,163,50,105,53,22,28,23,9,4,All
Marwan Kreidie,,,,,,25,79,50,22,23,46,28,30,19,3,All
Omar Sabir,,,,,,,13,27,28,12,13,12,8,7,6,All
Luigi Borda,,,,,,,,22,13,22,9,11,15,3,5,All
Annette Thompson,,,,,,,,,1,31,20,7,5,6,6,All
Carla Cain,,,,,,,,,,0,29,13,10,6,2,All
Moira Bohannon,,,,,,,,,,,5,6,5,10,2,All
Dennis Lee,,,,,,,,,,,,3,14,5,3,All
Warren Bloom,,,,,,,,,,,,,3,8,7,All
Robin Trent,,,,,,,,,,,,,,0,3,All
Lewis Harris Jr,,,,,,,,,,,,,,,0,All
Total,"3,672","1,056","2,413","1,539","1,137","1,037",532,513,315,289,262,178,173,119,61,All
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Marwan Kreidie,Lisa Deeley,Omar Sabir,Annette Thompson,Warren Bloom,Dennis Lee,Luigi Borda,Carla Cain,Moira Bohannon,Robin Trent,Lewis Harris Jr,1
Mark F Squilla,17,0,136,62,58,43,14,12,10,8,10,6,7,4,4,1
Lou Lanni,,8,16,9,12,6,5,5,5,4,2,4,5,5,0,1
Kahlil Williams,,,5,60,58,16,2,2,1,5,5,2,3,2,0,1
Jen Devor,,,,1,0,4,1,1,1,0,2,1,2,2,1,1
Marwan Kreidie,,,,,0,3,5,2,2,1,1,1,2,0,0,1
Lisa Deeley,,,,,,3,4,7,0,3,2,3,0,1,2,1
Omar Sabir,,,,,,,0,2,2,1,1,0,1,1,0,1
Annette Thompson,,,,,,,,0,1,0,0,1,2,1,0,1
Warren Bloom,,,,,,,,,1,2,3,2,0,0,1,1
Dennis Lee,,,,,,,,,,0,0,1,0,2,0,1
Luigi Borda,,,,,,,,,,,1,0,0,0,0,1
Carla Cain,,,,,,,,,,,,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,1,0,1
Robin Trent,,,,,,,,,,,,,,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,,0,1
Total,214,51,170,80,78,57,21,19,18,15,15,12,12,10,4,1
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Luigi Borda,Moira Bohannon,Omar Sabir,Warren Bloom,Carla Cain,Annette Thompson,Dennis Lee,Robin Trent,Lewis Harris Jr,2
Mark F Squilla,11,0,83,43,26,24,11,10,4,10,9,3,5,6,2,2
Lou Lanni,,3,16,3,12,5,3,2,8,2,3,6,3,0,1,2
Kahlil Williams,,,7,42,18,11,3,3,3,1,2,4,2,1,1,2
Jen Devor,,,,0,0,4,0,0,0,0,2,1,0,0,0,2
Lisa Deeley,,,,,0,4,3,2,3,4,2,0,3,0,0,2
Marwan Kreidie,,,,,,0,4,2,2,1,1,0,2,1,0,2
Luigi Borda,,,,,,,1,0,1,1,0,0,0,1,0,2
Moira Bohannon,,,,,,,,0,0,1,3,1,0,2,0,2
Omar Sabir,,,,,,,,,0,0,0,2,0,0,0,2
Warren Bloom,,,,,,,,,,0,0,0,1,1,2,2
Carla Cain,,,,,,,,,,,0,1,1,0,0,2
Annette Thompson,,,,,,,,,,,,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,0,0,0,2
Robin Trent,,,,,,,,,,,,,,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,0,2
Total,138,40,112,50,44,33,16,14,13,13,12,11,9,6,3,2
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,3
,Mark F Squilla,Lou Lanni,Kahlil Williams,Marwan Kreidie,Jen Devor,Lisa Deeley,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Omar Sabir,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,3
Mark F Squilla,14,0,115,73,45,43,13,9,8,5,8,6,3,6,0,3
Lou Lanni,,2,15,6,10,7,3,3,3,2,2,2,1,1,0,3
Kahlil Williams,,,1,67,36,21,3,0,1,3,1,0,1,0,0,3
Marwan Kreidie,,,,1,3,4,4,0,0,1,2,0,0,0,0,3
Jen Devor,,,,,1,3,3,1,1,1,1,0,0,2,0,3
Lisa Deeley,,,,,,0,5,7,3,0,5,1,1,1,0,3
Luigi Borda,,,,,,,1,0,0,1,0,0,0,0,0,3
Annette Thompson,,,,,,,,0,3,0,0,1,0,0,0,3
Carla Cain,,,,,,,,,0,0,0,1,2,0,0,3
Moira Bohannon,,,,,,,,,,1,0,0,2,0,0,3
Omar Sabir,,,,,,,,,,,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,1,0,4,0,3
Dennis Lee,,,,,,,,,,,,,1,0,0,3
Robin Trent,,,,,,,,,,,,,,0,0,3
Lewis Harris Jr,,,,,,,,,,,,,,,0,3
Total,193,32,142,85,61,55,18,13,11,10,10,9,7,7,0,3
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,4
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Moira Bohannon,Carla Cain,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,4
Mark F Squilla,17,0,122,68,60,53,19,15,15,12,9,9,6,5,3,4
Lou Lanni,,12,12,9,16,12,11,5,2,1,4,2,2,2,0,4
Kahlil Williams,,,2,58,24,28,5,5,4,0,0,0,0,2,0,4
Jen Devor,,,,1,2,4,0,4,0,3,1,2,0,1,0,4
Lisa Deeley,,,,,1,8,13,5,6,1,4,1,1,0,0,4
Marwan Kreidie,,,,,,0,4,3,1,4,0,2,2,0,0,4
Omar Sabir,,,,,,,1,0,1,1,2,0,1,1,2,4
Luigi Borda,,,,,,,,1,0,0,0,1,0,0,0,4
Annette Thompson,,,,,,,,,0,1,1,1,1,0,0,4
Moira Bohannon,,,,,,,,,,0,2,1,0,1,0,4
Carla Cain,,,,,,,,,,,0,0,2,1,0,4
Warren Bloom,,,,,,,,,,,,0,0,1,1,4
Dennis Lee,,,,,,,,,,,,,0,0,0,4
Robin Trent,,,,,,,,,,,,,,0,0,4
Lewis Harris Jr,,,,,,,,,,,,,,,0,4
Total,234,57,142,81,81,66,32,21,17,14,13,11,8,7,3,4
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,5
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Annette Thompson,Luigi Borda,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Lewis Harris Jr,Robin Trent,5
Mark F Squilla,9,0,79,67,28,21,15,9,12,6,8,7,1,1,2,5
Lou Lanni,,4,11,9,9,14,9,3,1,4,2,3,5,2,1,5
Kahlil Williams,,,0,65,12,6,4,0,2,1,1,3,1,0,0,5
Jen Devor,,,,4,3,0,2,1,6,1,1,1,0,0,0,5
Lisa Deeley,,,,,1,7,5,6,0,1,0,1,0,0,0,5
Marwan Kreidie,,,,,,4,7,1,1,4,5,0,2,0,0,5
Omar Sabir,,,,,,,1,2,0,0,1,0,1,0,1,5
Annette Thompson,,,,,,,,0,0,2,0,0,0,1,1,5
Luigi Borda,,,,,,,,,0,1,1,2,0,0,0,5
Carla Cain,,,,,,,,,,0,1,0,0,0,0,5
Moira Bohannon,,,,,,,,,,,0,0,0,0,0,5
Warren Bloom,,,,,,,,,,,,0,1,0,0,5
Dennis Lee,,,,,,,,,,,,,0,0,0,5
Lewis Harris Jr,,,,,,,,,,,,,,0,1,5
Robin Trent,,,,,,,,,,,,,,,0,5
Total,145,44,98,87,42,39,26,14,14,11,11,11,6,3,3,5
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,6
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Luigi Borda,Lisa Deeley,Marwan Kreidie,Annette Thompson,Omar Sabir,Moira Bohannon,Carla Cain,Warren Bloom,Dennis Lee,Lewis Harris Jr,Robin Trent,6
Mark F Squilla,15,0,93,64,31,27,19,4,5,8,5,1,1,2,1,6
Lou Lanni,,4,15,12,12,12,10,8,7,3,3,3,1,0,1,6
Kahlil Williams,,,2,61,17,16,6,0,1,5,3,0,0,0,0,6
Jen Devor,,,,1,4,1,5,2,0,0,3,0,0,0,0,6
Luigi Borda,,,,,3,4,4,2,2,1,1,0,0,1,1,6
Lisa Deeley,,,,,,0,1,5,3,1,0,1,2,0,0,6
Marwan Kreidie,,,,,,,1,1,3,4,0,1,0,0,0,6
Annette Thompson,,,,,,,,0,0,0,1,0,0,0,0,6
Omar Sabir,,,,,,,,,0,0,1,0,0,0,1,6
Moira Bohannon,,,,,,,,,,0,0,0,0,0,0,6
Carla Cain,,,,,,,,,,,0,0,0,0,0,6
Warren Bloom,,,,,,,,,,,,0,0,1,0,6
Dennis Lee,,,,,,,,,,,,,0,0,0,6
Lewis Harris Jr,,,,,,,,,,,,,,0,0,6
Robin Trent,,,,,,,,,,,,,,,0,6
Total,155,52,114,80,49,39,31,12,12,11,9,4,2,2,2,6
,District Council 1st District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,7
,Mark F Squilla,Lou Lanni,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Moira Bohannon,Annette Thompson,Carla Cain,Luigi Borda,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,7
Mark F Squilla,2,0,55,39,25,26,7,10,11,6,5,2,3,2,2,7
Lou Lanni,,6,10,5,11,7,11,7,5,4,0,3,3,1,0,7
Kahlil Williams,,,2,31,10,7,8,2,3,1,1,2,0,0,0,7
Jen Devor,,,,1,3,6,0,2,0,0,2,0,1,1,0,7
Lisa Deeley,,,,,2,5,7,3,5,2,0,0,1,0,0,7
Marwan Kreidie,,,,,,1,2,2,1,2,1,1,1,2,0,7
Omar Sabir,,,,,,,0,0,1,0,1,0,0,0,0,7
Moira Bohannon,,,,,,,,2,3,2,0,1,2,0,0,7
Annette Thompson,,,,,,,,,0,2,0,0,0,0,0,7
