col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Joshua Roberts,Carmella Jacquinto,Wendi Barish,James C Crumlish,Jennifer Schultz,Anthony Kyriakakis,Henry Mcgregor Sias,Craig Levin,Jon Marshall,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Terri M Booker,Cateria R Mccabe,Sherman Toppin,Nicola Serianni,Beth Grossman,Janine D Momasso,Chris Hall,Laurie Dow,Kay Yu,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Joshua Roberts,47,759,736,778,257,666,686,258,251,117,119,135,122,130,136,93,77,49,63,52,40,37,49,24,31,971,378,181,All
Carmella Jacquinto,,9,669,660,95,662,662,75,32,115,136,85,94,141,110,47,55,67,48,72,48,24,34,33,20,683,156,140,All
Wendi Barish,,,11,653,150,583,582,98,62,125,131,84,105,82,60,90,98,63,58,65,49,25,43,43,18,634,205,122,All
James C Crumlish,,,,4,106,592,579,124,79,67,75,90,56,48,45,60,43,47,61,45,37,40,57,14,13,649,148,116,All
Jennifer Schultz,,,,,37,39,28,278,239,124,118,89,80,83,57,139,113,44,64,68,45,23,41,52,20,156,433,171,All
Anthony Kyriakakis,,,,,,4,632,33,19,60,51,51,30,103,87,23,23,38,44,22,31,17,14,12,19,614,82,77,All
Henry Mcgregor Sias,,,,,,,1,19,16,43,30,51,33,102,85,18,22,32,12,17,21,37,13,12,12,620,80,51,All
Craig Levin,,,,,,,,13,210,68,72,85,77,45,51,77,59,40,44,47,27,37,30,23,18,136,276,141,All
Jon Marshall,,,,,,,,,23,63,71,75,60,32,41,66,43,16,47,27,24,12,34,9,14,108,226,101,All
Tiffany Palmer,,,,,,,,,,6,179,137,148,114,70,65,104,63,91,78,64,47,30,34,26,89,237,107,All
Kendra Mccrae,,,,,,,,,,,2,135,143,123,62,84,68,70,80,76,76,23,54,33,24,78,233,109,All
Leon Goodman,,,,,,,,,,,,7,126,108,83,71,60,64,65,55,37,48,41,30,23,100,190,95,All
Terri M Booker,,,,,,,,,,,,,9,74,74,50,73,53,75,64,50,17,31,24,27,105,179,82,All
Cateria R Mccabe,,,,,,,,,,,,,,2,96,65,42,96,29,49,30,46,22,19,12,123,142,77,All
Sherman Toppin,,,,,,,,,,,,,,,5,38,28,29,46,38,22,17,19,19,24,125,112,65,All
Nicola Serianni,,,,,,,,,,,,,,,,1,56,34,19,47,28,14,23,33,9,56,136,70,All
Beth Grossman,,,,,,,,,,,,,,,,,2,32,43,53,31,25,10,41,19,58,137,63,All
Janine D Momasso,,,,,,,,,,,,,,,,,,4,19,40,27,61,12,20,11,58,92,63,All
Chris Hall,,,,,,,,,,,,,,,,,,,2,39,39,25,38,16,22,60,114,50,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,10,30,24,14,22,10,48,105,61,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,28,12,15,20,10,48,75,44,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,1,13,16,14,43,54,30,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,11,7,41,67,23,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,2,5,27,58,27,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,25,45,20,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,All
Total,"1,655","1,043","1,029",971,825,823,797,598,481,465,451,420,398,381,322,278,271,244,239,238,208,146,142,122,97,"1,366","1,154",597,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Joshua Roberts,James C Crumlish,Wendi Barish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Kendra Mccrae,Tiffany Palmer,Craig Levin,Sherman Toppin,Terri M Booker,Beth Grossman,Jon Marshall,Laurie Dow,Leon Goodman,Chris Hall,Nicola Serianni,Cateria R Mccabe,Janine D Momasso,Kay Yu,Vicki Markovitz,Robert Trimble,James F Berardinelli,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Joshua Roberts,0,25,21,24,21,18,9,8,8,6,8,6,3,5,5,3,5,4,3,1,2,4,3,1,0,31,16,8,1
James C Crumlish,,0,21,22,21,19,4,5,3,7,2,1,4,2,7,3,3,2,1,5,1,2,5,5,0,19,6,10,1
Wendi Barish,,,0,17,18,16,7,6,7,0,5,4,5,1,6,2,2,3,1,1,2,3,3,0,0,19,5,6,1
Carmella Jacquinto,,,,0,20,18,6,3,1,6,2,5,2,0,7,3,0,0,3,6,2,3,2,4,0,18,6,8,1
Anthony Kyriakakis,,,,,0,20,2,2,0,3,3,1,0,1,2,2,1,2,2,0,1,1,1,0,1,18,3,2,1
Henry Mcgregor Sias,,,,,,0,4,2,2,2,2,3,2,2,0,1,0,1,3,1,1,2,2,0,1,18,4,3,1
Jennifer Schultz,,,,,,,1,5,5,5,1,6,6,2,3,3,1,3,3,2,2,3,3,0,0,6,9,5,1
Kendra Mccrae,,,,,,,,1,9,2,3,7,3,4,3,4,4,2,5,1,4,1,5,1,0,5,8,5,1
Tiffany Palmer,,,,,,,,,0,3,7,9,6,2,5,3,5,3,1,0,4,1,2,0,1,5,8,4,1
Craig Levin,,,,,,,,,,0,2,3,4,3,5,2,4,2,0,4,2,2,1,4,1,1,8,9,1
Sherman Toppin,,,,,,,,,,,0,7,2,2,4,6,4,4,3,2,1,2,1,0,2,6,5,4,1
Terri M Booker,,,,,,,,,,,,0,5,1,4,6,5,2,3,3,2,2,1,0,2,6,7,4,1
Beth Grossman,,,,,,,,,,,,,0,1,2,3,3,2,1,1,0,3,1,1,1,1,7,5,1
Jon Marshall,,,,,,,,,,,,,,1,0,1,2,1,1,1,2,0,2,0,1,4,5,4,1
Laurie Dow,,,,,,,,,,,,,,,0,2,1,1,0,4,0,1,2,4,2,2,5,6,1
Leon Goodman,,,,,,,,,,,,,,,,0,2,3,4,2,4,4,0,0,1,5,4,4,1
Chris Hall,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,1,1,4,4,3,1
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,0,1,1,7,1,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,3,4,1,1,0,0,4,2,2,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,2,0,0,4,0,2,0,7,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,4,3,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,3,3,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,4,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,4,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1
