col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,All
,Helen Gym,Eryn Santamoor,Allan Domb,Justin Diberardinis,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Isaiah Thomas,Adrián Rivera-reyes,Deja Lynn Alvarez,Beth Finn,Fernando Treviño,Sandra Dungee Glenn,Ethelind Baylor,Asa Khalif,Ogbonna Paul Hagins,Latrice Y Bryant,Willie Floyd Singletary,Hena Veit,Fareed Abdullah,Billy Thompson,Joseph A Diorio,Mark Ross,Edwin Santana,Vinny Black,Wayne Allen,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Helen Gym,57,"2,041","1,477","1,662","1,467","1,493","1,228","1,079",976,769,653,518,278,298,147,179,116,108,133,87,87,66,51,49,38,41,30,29,9,0,"3,006","1,753","1,225",All
Eryn Santamoor,,11,"1,150","1,036","1,080",718,933,702,425,246,343,404,114,70,53,48,39,23,58,34,25,28,17,19,19,17,20,14,6,0,"1,982",865,661,All
Allan Domb,,,91,823,851,278,472,458,294,168,323,193,114,46,63,32,40,32,45,52,74,68,54,21,40,34,30,28,15,0,"1,681",632,589,All
Justin Diberardinis,,,,24,739,815,335,561,499,302,257,156,86,203,52,27,44,12,28,35,31,40,22,19,12,12,11,9,5,0,"1,586",840,513,All
Derek S Green,,,,,5,402,643,789,272,257,194,102,85,58,54,24,17,16,16,24,37,21,13,18,9,22,9,4,4,0,"1,527",653,408,All
Erika Almirón,,,,,,3,478,433,447,349,254,305,128,233,91,43,49,4,47,41,13,12,14,14,13,10,8,6,1,0,"1,126",898,508,All
Katherine Gilmore Richardson,,,,,,,4,433,224,184,268,257,138,45,41,36,50,14,57,21,30,24,16,15,13,14,17,13,4,0,"1,108",646,483,All
Isaiah Thomas,,,,,,,,1,249,110,118,47,71,165,50,26,27,13,16,37,24,20,17,25,5,16,5,11,1,0,"1,066",613,328,All
Adrián Rivera-reyes,,,,,,,,,6,509,236,188,83,91,68,149,49,86,43,46,44,33,11,30,17,9,16,9,7,0,977,712,500,All
Deja Lynn Alvarez,,,,,,,,,,3,190,103,77,73,86,123,60,100,39,39,20,28,16,15,12,17,7,8,4,0,713,552,426,All
Beth Finn,,,,,,,,,,,4,86,136,50,47,20,52,22,76,30,39,31,29,21,17,26,22,12,10,0,592,467,460,All
Fernando Treviño,,,,,,,,,,,,5,23,19,27,32,16,16,16,30,26,17,11,21,11,11,11,9,2,0,503,288,239,All
Sandra Dungee Glenn,,,,,,,,,,,,,3,24,52,9,47,14,36,24,8,19,10,9,13,9,11,5,4,0,209,273,222,All
Ethelind Baylor,,,,,,,,,,,,,,0,18,10,21,1,5,12,5,4,4,6,3,11,0,0,3,0,211,263,98,All
Asa Khalif,,,,,,,,,,,,,,,1,11,26,12,21,59,8,11,7,12,12,10,6,6,2,0,153,163,133,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,2,11,66,17,17,15,5,1,9,3,3,5,0,0,0,142,139,134,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,13,20,16,10,10,6,7,4,4,9,10,4,0,110,138,97,All
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,1,12,9,21,16,7,7,5,9,6,5,3,0,145,75,97,All
Hena Veit,,,,,,,,,,,,,,,,,,,0,10,9,15,8,9,7,7,4,7,3,0,94,122,122,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,6,11,4,4,8,5,5,4,4,0,107,113,90,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,22,14,5,13,11,12,12,2,0,125,62,79,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,3,12,2,18,8,11,11,4,0,120,64,73,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,5,9,8,9,2,3,0,78,52,36,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,2,0,1,0,58,47,39,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11,14,1,0,55,42,51,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,2,0,65,40,26,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,0,52,34,39,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,48,23,29,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,12,13,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,"1,224",784,All
Amanda Green-hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,789,All
Beth Tarasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,All
Total,"4,350","2,614","2,320","2,219","1,932","1,791","1,564","1,440","1,426","1,097",970,703,428,380,274,255,202,201,200,178,164,162,101,92,89,86,76,64,28,0,"4,187","2,395","1,763",All
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Eryn Santamoor,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Erika Almirón,Isaiah Thomas,Beth Finn,Fernando Treviño,Adrián Rivera-reyes,Deja Lynn Alvarez,Sandra Dungee Glenn,Asa Khalif,Ethelind Baylor,Joseph A Diorio,Hena Veit,Fareed Abdullah,Billy Thompson,Ogbonna Paul Hagins,Willie Floyd Singletary,Bobbie Curry,Latrice Y Bryant,Mark Ross,Vinny Black,Edwin Santana,Devon Cade,Wayne Allen,Sherrie Cohen,Wayne Edmund Dorsey,1
Daniel D Mccaffery,4,48,35,159,123,101,101,89,76,54,60,31,41,33,21,8,6,6,8,5,6,7,7,7,5,2,6,4,4,2,3,0,0,1
Amanda Green-hawkins,,0,33,69,44,44,39,26,25,31,26,23,11,20,10,11,6,7,3,6,4,2,4,2,2,2,0,2,2,3,0,0,0,1
Beth Tarasi,,,0,49,35,22,32,24,14,19,15,21,9,16,10,12,7,4,5,6,5,2,5,4,2,5,3,3,4,2,1,0,0,1
Helen Gym,,,,2,126,100,75,80,68,74,55,30,41,34,19,12,2,9,4,7,5,3,6,4,3,3,4,2,2,3,2,0,0,1
Eryn Santamoor,,,,,0,83,64,71,56,46,51,19,34,20,6,2,2,2,2,1,2,0,1,1,2,2,0,1,2,1,0,0,0,1
Justin Diberardinis,,,,,,5,55,34,34,42,36,17,21,28,7,3,1,7,5,1,0,1,1,0,0,1,3,2,2,1,1,0,0,1
Allan Domb,,,,,,,5,31,38,19,23,26,8,15,4,8,6,3,7,4,4,2,2,2,4,3,3,3,1,2,1,0,0,1
Katherine Gilmore Richardson,,,,,,,,0,45,25,43,12,21,6,6,7,4,2,5,3,1,1,2,0,0,1,3,1,2,0,0,0,0,1
Derek S Green,,,,,,,,,0,16,43,9,5,4,6,1,0,2,0,2,1,1,1,1,1,0,0,0,2,0,1,0,0,1
Erika Almirón,,,,,,,,,,0,15,12,26,11,9,6,3,9,1,2,4,0,1,0,0,0,1,0,0,1,0,0,0,1
Isaiah Thomas,,,,,,,,,,,0,2,4,6,3,4,1,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
Beth Finn,,,,,,,,,,,,0,5,8,5,9,4,3,5,7,2,2,1,1,3,2,2,3,0,1,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,0,8,3,2,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,0,11,2,3,1,1,0,2,3,5,5,0,2,0,1,2,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,1,4,3,2,1,0,1,0,4,3,1,1,0,0,0,1,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,0,5,1,1,3,0,0,0,0,1,2,0,1,0,1,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,2,1,1,0,2,1,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,1,1,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,1,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
