col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,All
Daniel D Mccaffery,303,"1,050",741,"2,868","1,086",962,472,334,347,238,194,147,186,137,88,42,All
Amanda Green-hawkins,,28,659,956,553,529,310,249,151,199,178,129,83,80,92,29,All
Beth Tarasi,,,47,649,336,493,290,162,123,187,158,123,97,70,93,18,All
Kahlil Williams,,,,83,"1,056",557,207,110,140,74,57,66,60,50,38,15,All
Jen Devor,,,,,30,76,63,14,59,18,36,22,11,11,15,6,All
Lisa Deeley,,,,,,36,99,113,50,128,63,33,22,24,16,5,All
Marwan Kreidie,,,,,,,23,75,50,12,19,25,25,15,13,3,All
Omar Sabir,,,,,,,,14,20,20,14,8,11,10,7,6,All
Luigi Borda,,,,,,,,,19,9,18,10,8,14,9,2,All
Annette Thompson,,,,,,,,,,3,33,22,20,8,17,2,All
Carla Cain,,,,,,,,,,,1,27,14,9,17,3,All
Moira Bohannon,,,,,,,,,,,,0,4,1,13,1,All
Warren Bloom,,,,,,,,,,,,,7,20,6,5,All
Dennis Lee,,,,,,,,,,,,,,3,6,4,All
Robin Trent,,,,,,,,,,,,,,,2,2,All
Lewis Harris Jr,,,,,,,,,,,,,,,,0,All
Total,"4,616","1,995","1,630","3,540","1,505","1,401",722,483,465,379,320,240,240,187,162,57,All
,Judge Of The Superior Court - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Kahlil Williams,Jen Devor,Lisa Deeley,Annette Thompson,Carla Cain,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,1
