col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Lewis Harris Jr,Warren Bloom,Jen Devor,Moira Bohannon,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Wendi Barish,James C Crumlish,Craig Levin,Anthony Kyriakakis,Henry Mcgregor Sias,Jon Marshall,Tiffany Palmer,Nicola Serianni,Cateria R Mccabe,Leon Goodman,Kendra Mccrae,Beth Grossman,Terri M Booker,Sherman Toppin,Janine D Momasso,Chris Hall,Kay Yu,Laurie Dow,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Omar Sabir,43,323,89,89,32,31,13,8,7,5,6,3,2,566,246,298,272,293,200,246,243,156,96,87,104,101,94,70,89,84,61,48,50,46,32,42,34,17,All
Lisa Deeley,,18,54,28,25,12,6,10,6,7,2,5,1,363,214,238,241,235,101,211,202,88,68,66,75,44,47,60,50,59,33,31,36,31,30,19,15,8,All
Marwan Kreidie,,,8,9,7,13,2,10,2,2,4,0,3,133,182,25,33,46,118,15,16,107,33,43,24,31,21,17,11,15,16,22,12,11,6,12,21,5,All
Kahlil Williams,,,,13,12,9,8,2,9,6,0,9,5,59,61,50,57,40,43,36,28,31,63,32,35,40,57,40,43,38,31,38,29,24,25,20,18,8,All
Annette Thompson,,,,,9,5,11,6,4,6,5,1,1,39,59,32,44,17,20,6,9,20,44,35,17,33,37,41,33,15,17,12,18,21,25,9,11,10,All
Dennis Lee,,,,,,2,9,5,2,5,4,1,0,35,29,30,27,33,29,24,11,22,19,19,13,25,22,22,17,14,20,20,11,21,13,9,11,6,All
Carla Cain,,,,,,,4,5,6,1,0,1,3,13,26,25,20,22,15,7,6,8,16,19,9,14,18,19,14,15,19,12,13,21,18,8,8,5,All
Luigi Borda,,,,,,,,1,0,0,0,0,1,15,20,10,14,16,10,8,5,7,9,13,3,11,5,13,5,6,8,9,8,6,17,2,6,4,All
