col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District - Democrat,,Judge Of The Superior Court - Democrat,,,All
,Mark F Squilla,Lou Lanni,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Mark F Squilla,11,0,70,52,27,All
Lou Lanni,,0,18,19,10,All
Daniel D Mccaffery,,,4,47,12,All
Amanda Green-hawkins,,,,0,21,All
Beth Tarasi,,,,,0,All
Total,100,30,95,74,37,All
,District Council 1st District - Democrat,,Judge Of The Superior Court - Democrat,,,5
,Mark F Squilla,Lou Lanni,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Mark F Squilla,11,0,70,52,27,5
Lou Lanni,,0,18,19,10,5
Daniel D Mccaffery,,,4,47,12,5
Amanda Green-hawkins,,,,0,21,5
Beth Tarasi,,,,,0,5
Total,100,30,95,74,37,5
