col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Sandra Dungee Glenn,Fareed Abdullah,Eryn Santamoor,Erika Almirón,Asa Khalif,Ogbonna Paul Hagins,Justin Diberardinis,Latrice Y Bryant,Billy Thompson,Beth Finn,Fernando Treviño,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Edwin Santana,Vinny Black,Mark Ross,Hena Veit,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,Theresa Brunson,David H Conroy,All
Helen Gym,76,"1,082",882,840,676,271,204,168,186,117,148,135,105,135,138,87,81,75,60,76,33,39,47,41,25,37,22,18,15,0,710,896,All
Isaiah Thomas,,112,930,961,681,152,110,123,204,183,117,121,149,49,119,113,101,77,53,82,39,57,37,45,37,24,19,24,25,0,737,740,All
Allan Domb,,,32,781,588,81,52,59,112,90,135,34,74,27,70,39,65,46,36,27,39,39,33,26,27,14,18,17,19,0,428,616,All
Derek S Green,,,,11,619,71,41,59,132,101,99,52,76,19,103,53,58,32,29,46,17,34,20,26,15,8,8,7,17,0,442,589,All
Katherine Gilmore Richardson,,,,,7,54,34,25,103,49,72,56,33,11,50,43,35,39,23,17,11,9,12,15,8,13,7,8,7,0,272,513,All
Adrián Rivera-reyes,,,,,,15,182,160,31,29,33,51,37,115,18,42,15,30,47,9,18,16,20,9,4,12,6,8,5,0,250,222,All
Deja Lynn Alvarez,,,,,,,20,138,25,31,26,37,19,107,19,33,22,22,31,13,20,7,16,14,8,17,7,7,7,0,205,168,All
Willie Floyd Singletary,,,,,,,,19,20,28,25,10,23,100,8,29,23,9,12,4,19,12,5,3,8,6,8,12,1,0,178,144,All
Sandra Dungee Glenn,,,,,,,,,9,36,16,51,34,5,34,38,18,35,29,16,28,13,21,5,5,8,6,6,2,0,223,60,All
Fareed Abdullah,,,,,,,,,,4,15,25,65,15,4,36,28,10,12,9,7,11,9,14,13,3,10,5,5,0,197,46,All
Eryn Santamoor,,,,,,,,,,,2,32,17,14,34,19,18,19,28,3,14,9,10,12,7,15,5,7,5,0,146,75,All
Erika Almirón,,,,,,,,,,,,1,32,7,27,31,19,29,26,26,6,2,13,6,5,12,3,6,4,0,140,55,All
Asa Khalif,,,,,,,,,,,,,1,8,12,31,12,14,11,9,5,12,7,10,5,6,8,6,3,0,164,39,All
Ogbonna Paul Hagins,,,,,,,,,,,,,,11,4,5,6,6,11,1,9,4,3,3,1,7,1,0,3,0,91,99,All
Justin Diberardinis,,,,,,,,,,,,,,,3,6,8,11,21,23,20,3,17,7,5,1,3,2,4,0,80,83,All
Latrice Y Bryant,,,,,,,,,,,,,,,,0,21,20,5,18,11,12,8,16,8,11,11,8,5,0,147,38,All
Billy Thompson,,,,,,,,,,,,,,,,,5,14,9,10,11,12,7,7,14,10,11,4,11,0,98,60,All
Beth Finn,,,,,,,,,,,,,,,,,,2,12,3,14,7,9,6,6,13,2,2,0,0,91,42,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,1,2,31,3,24,2,4,10,1,1,4,0,86,41,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,1,5,4,1,3,0,0,3,0,2,0,60,34,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,1,7,15,8,2,9,5,6,2,0,57,39,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,4,5,9,7,3,6,1,5,0,54,27,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,2,2,2,0,57,22,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,4,6,3,0,46,28,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,2,4,0,42,17,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,47,12,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,0,29,17,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,34,7,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,12,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,All
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,All
Total,"1,901","1,853","1,276","1,224",889,542,436,386,343,279,261,230,228,221,214,203,187,158,144,117,114,102,93,87,69,67,53,49,48,0,"1,405","1,306",All
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Deja Lynn Alvarez,Katherine Gilmore Richardson,Adrián Rivera-reyes,Ethelind Baylor,Willie Floyd Singletary,Billy Thompson,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Justin Diberardinis,Sandra Dungee Glenn,Erika Almirón,Fareed Abdullah,Asa Khalif,Devon Cade,Hena Veit,Wayne Allen,Beth Finn,Fernando Treviño,Joseph A Diorio,Mark Ross,Vinny Black,Bobbie Curry,Edwin Santana,Wayne Edmund Dorsey,Sherrie Cohen,1
David H Conroy,2,0,21,15,12,14,7,12,6,3,4,3,2,1,1,2,1,1,1,0,0,1,1,1,0,1,1,2,1,1,0,0,1
Theresa Brunson,,1,11,11,8,6,9,2,5,3,2,2,3,5,3,3,1,3,3,2,2,1,2,0,1,1,0,0,0,0,0,0,1
Helen Gym,,,1,18,12,13,5,11,5,5,3,1,3,3,3,2,3,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,1
Isaiah Thomas,,,,1,20,17,5,12,2,4,0,1,3,4,1,2,2,1,3,3,1,1,2,1,0,1,0,1,0,0,0,0,1
Derek S Green,,,,,0,17,4,10,1,2,1,2,4,3,1,1,2,1,2,2,1,0,2,1,0,1,1,0,0,0,1,0,1
Allan Domb,,,,,,1,2,13,1,0,1,4,2,1,0,2,1,0,1,2,0,0,1,0,2,0,2,0,0,0,0,0,1
