col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Fareed Abdullah,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,2,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,2,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,2
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,130,115,113,99,91,43,36,29,24,19,17,15,14,7,6,5,4,3,3,3,2,2,2,2,1,1,1,1,0,0,99,86,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,3
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Allan Domb,Derek S Green,Erika Almirón,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Beth Finn,Ethelind Baylor,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Joseph A Diorio,Willie Floyd Singletary,Billy Thompson,Edwin Santana,Hena Veit,Latrice Y Bryant,Vinny Black,Asa Khalif,Mark Ross,Wayne Allen,Devon Cade,Wayne Edmund Dorsey,Bobbie Curry,Sherrie Cohen,Lauren Vidas,Kenyatta Johnson,3
Helen Gym,1,92,83,69,57,65,41,36,27,18,23,16,18,9,7,3,0,4,2,1,2,1,0,1,1,1,2,1,1,0,80,75,3
Justin Diberardinis,,0,62,63,60,35,47,11,21,9,9,12,15,3,0,0,3,1,1,2,1,1,1,0,0,0,1,0,1,0,58,62,3
Eryn Santamoor,,,0,73,63,26,18,39,17,9,25,17,4,6,2,3,0,1,1,2,1,0,0,0,2,1,1,1,0,0,56,59,3
Allan Domb,,,,2,61,10,19,21,10,4,10,9,1,1,2,1,4,3,3,1,1,1,1,0,3,1,1,2,0,0,51,51,3
Derek S Green,,,,,0,10,21,20,8,5,4,5,2,1,0,1,2,1,0,2,0,0,0,1,0,1,0,1,0,0,38,45,3
Erika Almirón,,,,,,0,29,19,17,9,16,5,15,8,3,3,1,0,0,2,1,2,0,1,1,1,1,0,1,0,34,38,3
Isaiah Thomas,,,,,,,0,8,8,2,6,6,12,3,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,31,27,3
Katherine Gilmore Richardson,,,,,,,,1,12,8,18,6,0,4,3,5,2,2,3,1,1,1,0,1,1,1,0,0,0,0,31,26,3
Adrián Rivera-reyes,,,,,,,,,0,20,7,7,4,5,6,2,1,4,0,5,1,0,2,1,0,0,0,0,0,0,35,13,3
Deja Lynn Alvarez,,,,,,,,,,0,3,7,3,8,6,4,0,4,0,1,2,5,1,2,0,0,0,0,0,0,27,8,3
Fernando Treviño,,,,,,,,,,,0,3,0,0,1,1,2,0,1,1,1,0,1,0,2,0,0,1,0,0,17,16,3
Beth Finn,,,,,,,,,,,,0,2,4,1,1,2,0,1,0,2,2,0,0,0,1,0,0,0,0,20,9,3
Ethelind Baylor,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,10,3
Sandra Dungee Glenn,,,,,,,,,,,,,,0,2,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,10,5,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,8,2,3
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,5,4,3
Joseph A Diorio,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,0,1,0,1,0,0,6,1,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,1,0,0,0,0,7,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,0,0,5,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,4,2,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,4,1,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,3,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,3
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3
Total,166,127,122,115,86,74,64,61,50,35,34,29,20,16,11,9,7,7,6,6,5,5,4,3,3,3,2,2,1,0,134,107,3
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,4
,Helen Gym,Justin Diberardinis,Eryn Santamoor,Allan Domb,Derek S Green,Erika Almirón,Adrián Rivera-reyes,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Beth Finn,Fernando Treviño,Ethelind Baylor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Hena Veit,Asa Khalif,Billy Thompson,Joseph A Diorio,Willie Floyd Singletary,Wayne Allen,Edwin Santana,Latrice Y Bryant,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Fareed Abdullah,Mark Ross,Sherrie Cohen,Vinny Black,Lauren Vidas,Kenyatta Johnson,4
Helen Gym,1,104,106,90,78,52,31,23,26,15,13,12,14,8,6,5,4,2,2,3,3,0,2,2,1,1,1,0,0,0,74,80,4
Justin Diberardinis,,1,79,70,68,41,16,23,11,9,6,8,10,4,5,1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,60,62,4
Eryn Santamoor,,,0,76,69,31,17,13,24,3,11,11,3,3,2,3,1,3,1,0,1,1,1,1,0,1,0,0,0,0,52,62,4
Allan Domb,,,,1,64,11,14,9,12,5,12,9,1,3,4,2,1,2,3,1,1,1,0,0,0,1,1,0,0,0,49,56,4
Derek S Green,,,,,0,16,9,8,6,7,4,5,3,2,3,0,3,0,0,0,1,0,2,1,1,0,1,0,0,0,37,50,4
Erika Almirón,,,,,,0,11,19,11,7,6,4,10,2,4,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,28,26,4
Adrián Rivera-reyes,,,,,,,0,7,6,11,5,1,4,8,1,2,0,0,1,3,0,1,0,0,0,0,1,0,0,0,26,13,4
Isaiah Thomas,,,,,,,,0,7,3,2,0,9,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,17,16,4
Katherine Gilmore Richardson,,,,,,,,,0,3,5,5,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,15,13,4
Deja Lynn Alvarez,,,,,,,,,,0,2,0,2,7,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,13,4
Beth Finn,,,,,,,,,,,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,13,5,4
Fernando Treviño,,,,,,,,,,,,0,1,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,8,4
Ethelind Baylor,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,5,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,8,6,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2,4
Hena Veit,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,1,4
Asa Khalif,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4
Billy Thompson,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,2,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,1,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Lauren Vidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Kenyatta Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,171,132,124,118,95,62,40,36,32,24,21,18,16,14,9,7,6,4,4,4,3,2,2,2,1,1,1,0,0,0,105,100,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Council 2nd District - Democrat,,5
,Helen Gym,Allan Domb,Eryn Santamoor,Justin Diberardinis,Derek S Green,Erika Almirón,Katherine Gilmore Richardson,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Isaiah Thomas,Sandra Dungee Glenn,Fernando Treviño,Latrice Y Bryant,Ethelind Baylor,Ogbonna Paul Hagins,Billy Thompson,Willie Floyd Singletary,Wayne Allen,Fareed Abdullah,Edwin Santana,Hena Veit,Vinny Black,Devon Cade,Joseph A Diorio,Mark Ross,Asa Khalif,Bobbie Curry,Wayne Edmund Dorsey,Sherrie Cohen,Lauren Vidas,Kenyatta Johnson,5
Helen Gym,0,58,69,60,49,46,34,34,31,31,22,14,16,9,10,10,4,8,6,6,5,4,3,1,3,2,2,2,1,0,80,69,5
Allan Domb,,3,47,38,33,9,15,9,17,8,12,9,5,5,1,3,3,1,3,2,0,3,3,3,1,1,0,2,1,0,44,45,5
Eryn Santamoor,,,0,35,33,25,27,12,15,10,10,9,11,4,1,1,1,0,2,0,0,1,1,0,0,1,1,1,0,0,48,35,5
Justin Diberardinis,,,,1,32,17,7,10,12,8,10,3,2,3,6,2,0,0,2,2,2,2,0,0,0,1,0,1,0,0,39,29,5
Derek S Green,,,,,1,15,10,7,7,14,6,4,1,1,3,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,26,32,5
Erika Almirón,,,,,,0,18,11,12,12,11,3,9,5,4,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,29,22,5
Katherine Gilmore Richardson,,,,,,,0,7,13,3,6,6,10,6,4,3,4,1,2,1,4,1,0,1,0,2,0,0,0,0,23,22,5
Adrián Rivera-reyes,,,,,,,,0,8,21,5,2,3,3,1,10,1,7,1,0,3,0,0,0,0,2,1,1,0,0,29,14,5
Beth Finn,,,,,,,,,0,9,2,7,4,8,6,0,3,0,1,2,0,3,3,0,0,1,1,1,0,0,28,13,5
Deja Lynn Alvarez,,,,,,,,,,0,2,0,2,5,2,7,0,6,1,1,1,1,1,1,1,0,1,0,0,0,26,12,5
Isaiah Thomas,,,,,,,,,,,0,4,1,1,5,0,1,1,1,1,0,0,0,2,2,2,1,0,0,0,10,16,5
Sandra Dungee Glenn,,,,,,,,,,,,0,2,1,2,0,2,0,0,1,0,0,1,0,0,0,1,1,1,0,10,10,5
Fernando Treviño,,,,,,,,,,,,,0,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,9,10,5
Latrice Y Bryant,,,,,,,,,,,,,,0,1,1,4,3,1,4,1,2,3,2,2,0,1,0,0,0,9,9,5
Ethelind Baylor,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,5,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,11,2,5
Billy Thompson,,,,,,,,,,,,,,,,,0,2,2,1,1,1,1,1,1,0,0,0,0,0,5,6,5
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,0,0,0,0,6,5,5
Wayne Allen,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,2,1,1,0,0,4,4,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,0,1,0,0,0,4,3,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,4,2,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,2,2,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,3,3,5
