col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,13,11,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,7,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,755",974,620,413,287,218,188,131,112,79,67,59,49,"1,224",961,886,736,653,647,621,617,573,465,451,430,425,420,415,410,377,320,309,252,246,195,115,110,85,All
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Luigi Borda,Dennis Lee,Robin Trent,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Jennifer Schultz,Sherman Toppin,Henry Mcgregor Sias,Carmella Jacquinto,Tiffany Palmer,Craig Levin,Nicola Serianni,Jon Marshall,Wendi Barish,Chris Hall,Janine D Momasso,Kendra Mccrae,Terri M Booker,Beth Grossman,James C Crumlish,Laurie Dow,Leon Goodman,Robert Trimble,Gregory Weyer,James F Berardinelli,Kay Yu,Vicki Markovitz,1
Omar Sabir,2,23,6,6,1,0,0,2,0,0,0,0,0,35,21,24,11,21,19,18,7,7,5,7,2,2,2,4,5,4,2,1,5,5,1,2,0,1,1
Lisa Deeley,,1,4,1,1,2,0,0,0,0,0,0,0,27,21,19,7,19,18,14,4,4,3,2,3,4,2,0,2,2,4,4,1,1,0,0,1,1,1
Marwan Kreidie,,,1,0,0,0,4,0,0,0,0,1,0,6,3,4,11,1,3,2,5,2,7,1,5,1,5,1,0,3,2,1,2,2,2,1,1,0,1
Kahlil Williams,,,,1,1,1,0,0,1,1,1,0,0,4,5,3,2,3,2,1,5,2,0,3,2,3,1,4,6,3,0,2,1,3,0,2,0,0,1
Annette Thompson,,,,,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,1,1
Carla Cain,,,,,,0,0,0,1,0,0,0,0,2,3,0,2,1,1,1,1,1,1,1,0,2,0,1,1,0,2,1,0,0,0,0,0,0,1
Luigi Borda,,,,,,,0,0,0,0,0,0,0,0,2,2,0,0,2,0,4,0,4,0,2,0,4,0,0,0,0,0,0,0,2,0,1,0,1
Dennis Lee,,,,,,,,0,0,0,0,0,0,1,1,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Robin Trent,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
Jen Devor,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joshua Roberts,,,,,,,,,,,,,,1,24,19,3,22,20,12,2,2,2,2,2,0,0,1,3,0,3,2,2,1,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,0,20,3,21,23,12,5,1,4,3,2,4,2,2,3,1,1,2,1,2,1,1,1,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,0,1,20,18,14,8,1,7,5,4,1,3,2,2,1,1,1,2,0,3,1,0,2,1
Jennifer Schultz,,,,,,,,,,,,,,,,,3,1,1,3,3,3,4,2,2,4,1,1,1,3,2,2,1,3,0,2,1,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,0,18,12,0,1,2,3,0,1,0,1,3,1,3,2,2,1,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,13,4,1,4,1,1,1,2,1,1,0,0,1,0,1,0,0,1,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,0,4,1,4,1,1,1,2,1,1,1,1,2,2,0,0,0,0,1,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,0,2,7,3,3,1,6,5,2,3,0,1,2,0,3,1,1,2,1
Craig Levin,,,,,,,,,,,,,,,,,,,,,,1,3,4,1,2,1,2,2,3,1,1,2,3,0,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,5,1,0,1,1,1,1,2,2,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,2,4,2,0,2,1,0,0,0,1,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,1,1,3,0,0,2,0,0,1,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,2,2,0,3,0,2,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,0,0,2,0,1,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,0,1,1,0,0,1,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,3,0,2,0,0,1
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,61,41,23,13,4,4,4,3,2,1,1,1,0,46,31,30,28,25,24,21,16,14,12,10,9,8,8,8,8,7,6,6,6,6,3,3,2,2,1
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Dennis Lee,Jen Devor,Luigi Borda,Marwan Kreidie,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Jennifer Schultz,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Tiffany Palmer,Craig Levin,Nicola Serianni,Anthony Kyriakakis,Carmella Jacquinto,Kendra Mccrae,Wendi Barish,Henry Mcgregor Sias,Janine D Momasso,Jon Marshall,Kay Yu,Leon Goodman,Beth Grossman,James C Crumlish,Laurie Dow,Chris Hall,Terri M Booker,Vicki Markovitz,Gregory Weyer,Robert Trimble,James F Berardinelli,2
Omar Sabir,0,18,6,1,1,1,1,3,1,3,2,0,0,11,23,15,19,11,14,5,12,12,6,5,11,6,9,3,6,7,6,9,3,5,1,2,2,1,2
Lisa Deeley,,2,1,4,0,0,0,2,2,0,0,0,0,11,15,11,11,6,9,6,11,10,4,5,7,2,3,2,3,6,2,3,2,1,3,1,0,1,2
Kahlil Williams,,,0,1,1,5,2,0,0,0,0,0,0,9,1,7,4,10,2,6,4,4,5,4,1,2,4,7,5,0,2,1,4,2,1,2,0,1,2
Annette Thompson,,,,0,1,0,0,0,1,0,0,0,0,6,2,2,2,3,2,4,2,4,4,6,1,2,0,1,2,3,0,1,1,0,4,1,0,0,2
Dennis Lee,,,,,0,0,1,0,0,0,1,0,0,6,1,1,2,1,2,3,1,0,2,1,0,1,1,0,2,0,1,0,0,1,1,0,0,0,2
Jen Devor,,,,,,0,2,0,0,0,0,0,0,4,1,5,1,8,0,5,2,1,2,4,3,3,0,5,1,0,1,1,0,0,0,1,0,0,2
Luigi Borda,,,,,,,0,2,0,0,0,0,0,1,2,4,1,5,1,2,5,4,2,1,2,1,1,4,1,1,3,0,4,0,0,1,1,0,2
Marwan Kreidie,,,,,,,,0,0,0,0,0,0,4,3,0,0,1,4,1,1,2,1,0,0,0,3,1,0,2,4,0,2,0,0,0,1,0,2
Carla Cain,,,,,,,,,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,2,0,2,0,0,1,1,0,0,0,1,2,1,0,0,2
Lewis Harris Jr,,,,,,,,,,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,1,1,0,0,1,1,3,0,1,0,0,2,0,2
Moira Bohannon,,,,,,,,,,,0,0,0,2,0,1,0,1,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,2
Robin Trent,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Warren Bloom,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,0,7,8,4,11,12,13,1,6,4,11,2,2,7,5,4,8,5,3,0,1,4,0,1,2,2
Joshua Roberts,,,,,,,,,,,,,,,2,8,12,4,6,2,10,9,2,3,8,2,4,0,0,3,5,3,1,1,0,0,0,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,0,12,10,1,9,12,10,5,7,8,7,0,5,2,3,1,1,2,1,2,1,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,0,4,2,6,13,8,5,2,9,4,0,3,5,1,1,5,1,6,2,1,1,0,2
Tiffany Palmer,,,,,,,,,,,,,,,,,,0,3,9,8,7,6,8,6,6,3,10,3,3,4,5,8,1,0,3,1,1,2
Craig Levin,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,1,0,7,1,1,4,4,4,0,0,0,0,1,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,,,1,4,4,7,8,1,6,3,4,4,3,4,0,0,3,5,1,0,2,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,11,5,0,10,2,0,4,3,1,3,1,6,0,2,1,0,0,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,1,0,5,1,4,3,0,4,1,2,0,1,1,2
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,2,4,5,1,1,0,2,1,3,1,1,2,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,3,1,5,0,2,0,1,4,2,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,2,1,0,0,1,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,4,1,2,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,4,1,1,0,0,1,1,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,3,1,0,1,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,5,1,2,0,1,2
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,2,0,1,0,2
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,0,0,1,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,2,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,54,36,17,10,8,8,8,7,5,3,3,0,0,31,31,26,26,26,23,23,21,21,17,16,15,13,12,12,12,11,11,10,9,8,6,5,3,2,2
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Jen Devor,Moira Bohannon,Joshua Roberts,Jennifer Schultz,Jon Marshall,Craig Levin,Cateria R Mccabe,Sherman Toppin,Carmella Jacquinto,Anthony Kyriakakis,Leon Goodman,Henry Mcgregor Sias,Terri M Booker,Laurie Dow,James C Crumlish,Janine D Momasso,Kendra Mccrae,Wendi Barish,Beth Grossman,Tiffany Palmer,Nicola Serianni,Chris Hall,Kay Yu,Gregory Weyer,Robert Trimble,James F Berardinelli,Vicki Markovitz,3
Omar Sabir,2,21,12,3,1,1,1,0,0,0,0,0,0,21,17,17,17,18,17,14,15,5,13,4,4,1,5,5,4,2,4,1,1,1,1,1,1,0,3
Lisa Deeley,,1,2,1,1,0,0,0,0,0,0,0,0,19,8,4,4,11,13,11,12,2,12,2,3,3,4,2,3,0,0,0,1,1,1,0,0,0,3
Marwan Kreidie,,,0,0,0,0,1,0,0,0,0,0,0,8,13,12,13,1,0,1,1,2,0,0,1,1,0,2,0,3,0,2,0,0,0,1,1,0,3
Kahlil Williams,,,,0,0,1,0,2,0,1,0,0,0,1,2,1,2,2,0,0,0,6,0,3,3,1,3,1,1,0,2,1,3,0,1,0,0,0,3
Dennis Lee,,,,,0,1,0,1,2,0,0,0,0,3,1,1,2,2,2,1,0,3,0,3,1,2,1,2,4,1,1,1,0,1,0,0,0,0,3
Annette Thompson,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,3,0,2,1,1,0,2,1,2,2,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,2,1,0,1,1,1,0,0,0,2,1,1,0,0,0,3
Luigi Borda,,,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,2,1,0,1,1,0,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Joshua Roberts,,,,,,,,,,,,,,0,8,8,8,10,11,11,11,2,12,1,1,3,1,3,3,0,0,0,0,1,0,1,1,0,3
Jennifer Schultz,,,,,,,,,,,,,,,1,12,11,1,0,0,0,2,0,0,1,2,2,0,2,1,2,1,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,3,14,2,3,2,2,2,1,0,4,1,1,1,0,3,1,1,2,0,1,1,1,0,3
Craig Levin,,,,,,,,,,,,,,,,,1,1,1,1,1,4,1,1,2,2,0,0,1,3,0,2,1,0,1,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,16,9,13,4,10,4,3,0,4,5,4,1,3,1,0,2,1,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,12,15,1,13,1,2,0,2,2,2,0,0,0,0,1,1,0,0,0,3
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,,2,12,2,12,2,0,1,0,3,2,2,2,0,0,1,0,1,1,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,1,13,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,7,5,6,3,4,4,4,3,3,3,1,1,0,0,1,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,5,4,1,3,1,2,1,1,1,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,0,2,1,1,2,0,1,1,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,0,2,1,0,0,1,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,2,1,0,1,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,0,2,0,1,1,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,2,0,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,0,0,0,1,3
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,66,36,20,8,7,4,3,3,2,2,1,0,0,32,31,29,28,22,20,19,16,16,14,12,11,9,9,9,9,7,7,5,4,3,2,2,1,1,3
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Carla Cain,Dennis Lee,Warren Bloom,Luigi Borda,Robin Trent,Jen Devor,Lewis Harris Jr,Moira Bohannon,Joshua Roberts,Cateria R Mccabe,Carmella Jacquinto,Anthony Kyriakakis,Sherman Toppin,Jennifer Schultz,Craig Levin,Henry Mcgregor Sias,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Janine D Momasso,Jon Marshall,Beth Grossman,Terri M Booker,Wendi Barish,James C Crumlish,Chris Hall,James F Berardinelli,Kay Yu,Laurie Dow,Nicola Serianni,Robert Trimble,Gregory Weyer,Vicki Markovitz,4
Omar Sabir,2,31,6,2,4,2,2,2,0,2,0,0,0,42,29,23,24,24,13,13,16,6,9,10,8,8,5,8,3,6,2,4,5,2,3,3,1,0,4
Lisa Deeley,,2,2,2,1,0,1,0,1,0,0,0,0,33,18,20,22,19,7,9,15,1,5,4,1,7,4,2,3,3,2,2,0,0,0,2,1,1,4
Kahlil Williams,,,0,1,4,2,0,1,1,0,1,1,0,6,6,5,8,6,3,3,3,8,5,7,1,1,3,4,2,5,6,5,4,5,2,0,1,1,4
Marwan Kreidie,,,,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,8,4,1,2,1,0,1,3,0,0,1,0,1,0,1,0,2,0,2,0,4
Annette Thompson,,,,,0,0,0,0,0,1,0,0,0,1,2,2,2,3,3,1,0,6,4,4,4,0,1,2,2,1,2,2,1,1,2,1,0,1,4
Carla Cain,,,,,,0,1,0,0,0,0,0,0,2,1,2,0,2,1,2,0,1,4,3,1,0,4,1,2,1,0,2,1,1,0,1,2,0,4
Dennis Lee,,,,,,,1,0,0,0,0,0,0,0,2,1,0,1,1,2,0,1,3,1,2,1,1,0,1,1,1,1,0,2,0,1,0,1,4
Warren Bloom,,,,,,,,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,1,0,2,2,1,0,0,0,1,1,1,1,0,0,4
Luigi Borda,,,,,,,,,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,4
Robin Trent,,,,,,,,,,0,0,0,0,1,0,1,0,1,2,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4
Jen Devor,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4
