col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Kahlil Williams,Jen Devor,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Warren Bloom,Dennis Lee,Robin Trent,Lewis Harris Jr,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Kahlil Williams,131,"1,056",557,207,110,140,74,57,66,60,50,38,15,"1,937",837,286,All
Jen Devor,,34,76,63,14,59,18,36,22,11,11,15,6,525,504,188,All
Lisa Deeley,,,44,99,113,50,128,63,33,22,24,16,5,655,490,122,All
Marwan Kreidie,,,,31,75,50,12,19,25,25,15,13,3,204,356,83,All
Omar Sabir,,,,,16,20,20,14,8,11,10,7,6,153,207,86,All
Luigi Borda,,,,,,28,9,18,10,8,14,9,2,180,167,70,All
Annette Thompson,,,,,,,4,33,22,20,8,17,2,107,194,61,All
Carla Cain,,,,,,,,1,27,14,9,17,3,89,169,51,All
Moira Bohannon,,,,,,,,,1,4,1,13,1,52,142,35,All
Warren Bloom,,,,,,,,,,9,20,6,5,105,95,19,All
Dennis Lee,,,,,,,,,,,4,6,4,60,85,27,All
Robin Trent,,,,,,,,,,,,2,2,48,94,11,All
Lewis Harris Jr,,,,,,,,,,,,,1,28,13,12,All
Ronald R Donatucci,,,,,,,,,,,,,,175,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,101,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,39,All
Total,"3,540","1,505","1,401",722,483,465,379,320,240,240,187,162,57,"2,762","1,950",623,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Kahlil Williams,Jen Devor,Lisa Deeley,Annette Thompson,Carla Cain,Luigi Borda,Omar Sabir,Marwan Kreidie,Moira Bohannon,Robin Trent,Dennis Lee,Lewis Harris Jr,Warren Bloom,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Kahlil Williams,5,58,10,2,0,2,2,4,0,1,1,1,0,93,29,7,1
Jen Devor,,1,1,0,2,5,1,1,1,1,1,1,1,35,31,5,1
Lisa Deeley,,,1,9,3,1,1,0,1,0,1,0,1,11,18,0,1
Annette Thompson,,,,0,1,0,1,1,2,2,1,0,0,3,14,2,1
