col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Tiffany Palmer,Anthony Kyriakakis,Wendi Barish,Kay Yu,Henry Mcgregor Sias,Nicola Serianni,Jennifer Schultz,James C Crumlish,Chris Hall,Beth Grossman,Craig Levin,Vicki Markovitz,Cateria R Mccabe,Carmella Jacquinto,Leon Goodman,Kendra Mccrae,Joshua Roberts,Laurie Dow,James F Berardinelli,Janine D Momasso,Terri M Booker,Jon Marshall,Robert Trimble,Sherman Toppin,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Tiffany Palmer,22,"2,704","1,785","1,739","1,555","1,186",794,"1,282","1,218",380,254,433,418,333,336,286,156,225,224,175,125,35,33,30,28,"1,514",976,375,All
Anthony Kyriakakis,,52,"1,660","1,628","1,462","1,034",559,"1,324","1,271",335,332,390,227,278,352,161,201,128,273,74,67,45,53,57,24,"1,264","1,087",333,All
Wendi Barish,,,12,"1,153","1,131","1,195",688,501,391,525,358,515,263,268,317,240,179,251,154,205,116,70,59,41,21,"1,067",780,326,All
Kay Yu,,,,72,"1,180",956,529,435,433,226,143,197,261,246,138,215,67,132,140,92,90,22,21,31,21,939,620,271,All
Henry Mcgregor Sias,,,,,12,820,312,270,242,104,81,218,221,158,209,66,80,51,80,42,35,14,28,44,20,725,602,167,All
Nicola Serianni,,,,,,3,521,201,141,259,163,185,249,179,98,192,112,120,91,182,65,63,25,32,17,758,438,228,All
Jennifer Schultz,,,,,,,16,268,214,429,342,280,361,187,139,250,250,179,124,186,86,157,47,31,15,947,287,245,All
James C Crumlish,,,,,,,,2,"1,121",199,239,135,77,128,138,113,151,91,124,24,23,57,23,17,7,667,482,167,All
Chris Hall,,,,,,,,,8,139,141,96,59,102,74,89,78,93,136,21,32,20,27,14,6,592,388,137,All
