col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Kahlil Williams,Omar Sabir,Lisa Deeley,Jen Devor,Carla Cain,Marwan Kreidie,Annette Thompson,Dennis Lee,Luigi Borda,Robin Trent,Lewis Harris Jr,Moira Bohannon,Warren Bloom,All
Jim Kenney,494,0,0,"1,679","1,351","1,250",989,567,608,295,163,187,106,68,89,49,All
Anthony Hardy Williams,,153,0,419,611,262,55,209,98,144,120,20,49,48,13,34,All
Alan Butkovitz,,,30,72,70,49,28,38,22,14,11,14,10,4,11,6,All
Kahlil Williams,,,,9,392,272,722,151,122,89,68,40,31,34,19,21,All
Omar Sabir,,,,,14,664,23,166,153,89,79,16,24,20,9,18,All
Lisa Deeley,,,,,,3,134,98,77,78,21,15,9,10,11,6,All
Jen Devor,,,,,,,1,35,67,7,8,44,5,3,12,3,All
Carla Cain,,,,,,,,17,49,74,30,16,30,15,15,14,All
Marwan Kreidie,,,,,,,,,10,24,23,41,12,0,13,4,All
Annette Thompson,,,,,,,,,,2,19,4,20,13,10,8,All
Dennis Lee,,,,,,,,,,,4,12,6,9,4,4,All
Luigi Borda,,,,,,,,,,,,1,1,1,3,1,All
Robin Trent,,,,,,,,,,,,,1,9,5,2,All
Lewis Harris Jr,,,,,,,,,,,,,,0,1,1,All
Moira Bohannon,,,,,,,,,,,,,,,0,2,All
Warren Bloom,,,,,,,,,,,,,,,,0,All
Total,"4,652","1,359",227,"2,231","2,067","1,584","1,104",845,750,462,305,228,167,123,115,91,All
,Mayor - Democrat,,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Jen Devor,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Omar Sabir,Luigi Borda,Carla Cain,Annette Thompson,Dennis Lee,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,1
Jim Kenney,21,0,0,188,162,138,58,24,22,14,12,7,6,6,2,2,1
Anthony Hardy Williams,,2,0,4,12,6,2,5,0,1,1,2,1,0,0,0,1
Alan Butkovitz,,,3,6,10,6,1,0,2,2,1,1,0,1,0,0,1
Jen Devor,,,,0,93,84,12,0,7,0,0,1,1,0,0,0,1
Kahlil Williams,,,,,0,38,15,8,3,0,3,3,1,0,1,0,1
Lisa Deeley,,,,,,0,6,7,1,6,5,0,1,0,0,1,1
