col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,District Council 4th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Curtis Jones Jr,Ron Adams,Jennifer Schultz,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Anthony Kyriakakis,Craig Levin,Carmella Jacquinto,Jon Marshall,Leon Goodman,Henry Mcgregor Sias,Kendra Mccrae,Terri M Booker,Nicola Serianni,James C Crumlish,Tiffany Palmer,Wendi Barish,Beth Grossman,Chris Hall,Janine D Momasso,Laurie Dow,Robert Trimble,Kay Yu,Vicki Markovitz,Gregory Weyer,James F Berardinelli,All
Curtis Jones Jr,38,0,79,92,47,45,38,43,33,39,44,28,30,28,30,24,32,25,23,20,13,13,11,12,10,6,5,All
Ron Adams,,5,37,30,12,9,12,11,11,15,9,9,10,9,7,8,6,7,7,2,9,4,4,3,5,2,3,All
Jennifer Schultz,,,12,42,14,11,8,38,9,34,22,9,17,11,23,19,15,16,13,6,9,6,9,5,8,3,3,All
Joshua Roberts,,,,2,41,38,36,34,34,30,19,33,16,11,14,18,6,11,11,7,7,0,3,6,4,4,3,All
Sherman Toppin,,,,,0,40,35,8,32,3,11,32,9,8,11,9,8,6,8,3,8,5,5,1,3,3,3,All
Cateria R Mccabe,,,,,,1,31,4,27,2,14,28,14,7,10,5,12,5,12,5,7,2,3,3,2,3,2,All
Anthony Kyriakakis,,,,,,,4,3,32,3,7,32,3,5,3,5,7,5,5,4,1,1,0,3,3,0,2,All
Craig Levin,,,,,,,,2,1,28,13,3,6,4,13,11,5,11,4,3,5,4,5,2,3,1,0,All
Carmella Jacquinto,,,,,,,,,2,2,12,26,12,9,4,11,9,6,5,5,1,4,3,3,2,1,0,All
Jon Marshall,,,,,,,,,,0,13,1,3,8,8,8,9,6,6,3,6,5,5,1,3,0,0,All
Leon Goodman,,,,,,,,,,,0,4,13,16,18,14,14,13,12,6,5,8,6,6,5,2,2,All
Henry Mcgregor Sias,,,,,,,,,,,,1,4,2,2,4,2,3,2,3,4,1,1,3,2,0,2,All
Kendra Mccrae,,,,,,,,,,,,,1,14,13,7,14,6,5,10,6,5,4,8,1,6,0,All
Terri M Booker,,,,,,,,,,,,,,2,7,8,19,10,7,6,6,9,5,4,3,3,1,All
