col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 2nd District - Republican,Council At Large - Republican,,,,,,,All
,Michael Bradley,Matt Wolfe,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,All
Michael Bradley,2,70,65,64,58,30,13,11,All
Matt Wolfe,,1,56,52,53,27,9,8,All
Dan Tinney,,,4,56,48,22,7,7,All
Al Taubenberger,,,,3,50,22,9,7,All
Bill Heeney,,,,,0,20,8,7,All
David Oh,,,,,,3,11,10,All
Drew Murray,,,,,,,1,5,All
Irina M Goldstein,,,,,,,,0,All
Total,94,75,73,71,62,37,14,12,All
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,1
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,1
Al Taubenberger,0,7,7,7,1,1,0,7,1
Bill Heeney,,0,7,7,1,1,0,7,1
Dan Tinney,,,0,7,1,1,0,7,1
Matt Wolfe,,,,0,1,1,0,7,1
David Oh,,,,,0,0,0,1,1
Drew Murray,,,,,,0,0,1,1
Irina M Goldstein,,,,,,,0,0,1
Michael Bradley,,,,,,,,0,1
Total,7,7,7,7,1,1,0,7,1
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,2
,Bill Heeney,Matt Wolfe,Al Taubenberger,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,2
Bill Heeney,0,1,0,0,0,0,0,1,2
Matt Wolfe,,0,0,0,0,0,0,1,2
Al Taubenberger,,,0,0,0,0,0,0,2
Dan Tinney,,,,0,0,0,0,0,2
David Oh,,,,,0,0,0,0,2
Drew Murray,,,,,,0,0,0,2
Irina M Goldstein,,,,,,,0,0,2
Michael Bradley,,,,,,,,0,2
Total,1,1,0,0,0,0,0,1,2
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,5
,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,5
Matt Wolfe,0,0,0,0,0,0,0,1,5
Al Taubenberger,,0,0,0,0,0,0,0,5
Bill Heeney,,,0,0,0,0,0,0,5
Dan Tinney,,,,0,0,0,0,0,5
David Oh,,,,,0,0,0,0,5
Drew Murray,,,,,,0,0,0,5
Irina M Goldstein,,,,,,,0,0,5
Michael Bradley,,,,,,,,0,5
Total,1,0,0,0,0,0,0,1,5
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,6
,Dan Tinney,David Oh,Matt Wolfe,Al Taubenberger,Bill Heeney,Drew Murray,Irina M Goldstein,Michael Bradley,6
Dan Tinney,0,1,1,0,0,0,0,1,6
David Oh,,0,1,0,0,0,0,1,6
Matt Wolfe,,,0,0,0,0,0,1,6
Al Taubenberger,,,,0,0,0,0,0,6
Bill Heeney,,,,,0,0,0,0,6
Drew Murray,,,,,,0,0,0,6
Irina M Goldstein,,,,,,,0,0,6
Michael Bradley,,,,,,,,0,6
Total,1,1,1,0,0,0,0,1,6
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,7
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Drew Murray,David Oh,Irina M Goldstein,Michael Bradley,7
Al Taubenberger,0,2,2,2,1,0,0,2,7
Bill Heeney,,0,2,2,1,0,0,2,7
Dan Tinney,,,0,2,1,0,0,2,7
Matt Wolfe,,,,0,1,0,0,2,7
Drew Murray,,,,,0,0,0,1,7
David Oh,,,,,,0,0,0,7
Irina M Goldstein,,,,,,,0,0,7
Michael Bradley,,,,,,,,0,7
Total,2,2,2,2,1,0,0,2,7
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,9
,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,9
Al Taubenberger,1,1,1,1,0,0,0,1,9
Bill Heeney,,0,1,1,0,0,0,1,9
Dan Tinney,,,0,1,0,0,0,1,9
Matt Wolfe,,,,0,0,0,0,1,9
David Oh,,,,,0,0,0,0,9
Drew Murray,,,,,,0,0,0,9
Irina M Goldstein,,,,,,,0,0,9
Michael Bradley,,,,,,,,0,9
Total,2,1,1,1,0,0,0,1,9
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,10
,Bill Heeney,Al Taubenberger,Dan Tinney,David Oh,Drew Murray,Irina M Goldstein,Matt Wolfe,Michael Bradley,10
Bill Heeney,0,0,0,0,0,0,0,1,10
Al Taubenberger,,0,0,0,0,0,0,0,10
Dan Tinney,,,0,0,0,0,0,0,10
David Oh,,,,0,0,0,0,0,10
Drew Murray,,,,,0,0,0,0,10
Irina M Goldstein,,,,,,0,0,0,10
Matt Wolfe,,,,,,,0,0,10
Michael Bradley,,,,,,,,0,10
Total,1,0,0,0,0,0,0,1,10
,District Council 2nd District - Republican,Council At Large - Republican,,,,,,,11
,Michael Bradley,Al Taubenberger,Dan Tinney,David Oh,Matt Wolfe,Bill Heeney,Drew Murray,Irina M Goldstein,11
Michael Bradley,0,1,2,0,2,1,0,0,11
Al Taubenberger,,0,1,1,1,1,0,0,11
Dan Tinney,,,0,0,1,1,0,0,11
David Oh,,,,1,0,0,0,0,11
Matt Wolfe,,,,,0,1,0,0,11
Bill Heeney,,,,,,0,0,0,11
Drew Murray,,,,,,,0,0,11
Irina M Goldstein,,,,,,,,0,11
Total,3,2,2,2,2,1,0,0,11
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,15
,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Drew Murray,Irina M Goldstein,Michael Bradley,15
Al Taubenberger,0,1,1,1,1,0,0,1,15
Bill Heeney,,0,1,1,1,0,0,1,15
Dan Tinney,,,0,1,1,0,0,1,15
David Oh,,,,0,1,0,0,1,15
Matt Wolfe,,,,,0,0,0,1,15
Drew Murray,,,,,,0,0,0,15
Irina M Goldstein,,,,,,,0,0,15
Michael Bradley,,,,,,,,0,15
Total,1,1,1,1,1,0,0,1,15
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,16
,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,16
Dan Tinney,1,1,1,1,0,0,0,1,16
Al Taubenberger,,0,1,1,0,0,0,1,16
Bill Heeney,,,0,1,0,0,0,1,16
Matt Wolfe,,,,0,0,0,0,1,16
David Oh,,,,,0,0,0,0,16
Drew Murray,,,,,,0,0,0,16
Irina M Goldstein,,,,,,,0,0,16
Michael Bradley,,,,,,,,0,16
Total,2,1,1,1,0,0,0,1,16
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,17
,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Irina M Goldstein,Matt Wolfe,Drew Murray,Michael Bradley,17
Dan Tinney,0,1,1,1,1,1,0,1,17
Al Taubenberger,,0,1,1,0,1,0,1,17
Bill Heeney,,,0,1,0,1,0,1,17
David Oh,,,,0,0,1,0,1,17
Irina M Goldstein,,,,,0,0,0,0,17
Matt Wolfe,,,,,,0,0,1,17
Drew Murray,,,,,,,0,0,17
Michael Bradley,,,,,,,,0,17
Total,2,1,1,1,1,1,0,1,17
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,18
,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Irina M Goldstein,David Oh,Drew Murray,Michael Bradley,18
Matt Wolfe,0,2,2,2,1,0,0,3,18
Al Taubenberger,,0,2,2,1,0,0,2,18
Bill Heeney,,,0,2,1,0,0,2,18
Dan Tinney,,,,0,1,0,0,2,18
Irina M Goldstein,,,,,0,0,0,1,18
David Oh,,,,,,0,0,0,18
Drew Murray,,,,,,,0,0,18
Michael Bradley,,,,,,,,0,18
Total,3,2,2,2,1,0,0,3,18
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,19
,Al Taubenberger,Dan Tinney,David Oh,Drew Murray,Matt Wolfe,Bill Heeney,Irina M Goldstein,Michael Bradley,19
Al Taubenberger,0,1,1,1,1,0,0,1,19
Dan Tinney,,0,1,1,1,0,0,1,19
David Oh,,,0,1,1,0,0,1,19
Drew Murray,,,,0,1,0,0,1,19
Matt Wolfe,,,,,0,0,0,1,19
Bill Heeney,,,,,,0,0,0,19
Irina M Goldstein,,,,,,,0,0,19
Michael Bradley,,,,,,,,0,19
Total,1,1,1,1,1,0,0,1,19
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,20
,Al Taubenberger,Bill Heeney,David Oh,Matt Wolfe,Dan Tinney,Drew Murray,Irina M Goldstein,Michael Bradley,20
Al Taubenberger,0,1,1,1,0,0,0,1,20
Bill Heeney,,0,1,1,0,0,0,0,20
David Oh,,,0,1,0,0,0,0,20
Matt Wolfe,,,,0,0,0,0,0,20
Dan Tinney,,,,,0,0,0,0,20
Drew Murray,,,,,,0,0,0,20
Irina M Goldstein,,,,,,,0,0,20
Michael Bradley,,,,,,,,0,20
Total,2,1,1,1,0,0,0,1,20
,District Council 2nd District - Republican,Council At Large - Republican,,,,,,,21
,Michael Bradley,Al Taubenberger,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Drew Murray,Irina M Goldstein,21
Michael Bradley,0,1,1,1,1,1,0,0,21
Al Taubenberger,,0,1,1,0,1,0,0,21
Bill Heeney,,,0,1,0,1,0,0,21
Dan Tinney,,,,0,0,1,0,0,21
David Oh,,,,,0,0,0,0,21
Matt Wolfe,,,,,,0,0,0,21
Drew Murray,,,,,,,0,0,21
Irina M Goldstein,,,,,,,,0,21
Total,2,1,1,1,1,1,0,0,21
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,22
,Matt Wolfe,Bill Heeney,Dan Tinney,David Oh,Irina M Goldstein,Al Taubenberger,Drew Murray,Michael Bradley,22
Matt Wolfe,1,2,1,2,1,0,0,1,22
Bill Heeney,,0,1,2,1,0,0,1,22
Dan Tinney,,,1,1,1,0,0,1,22
David Oh,,,,0,1,0,0,1,22
Irina M Goldstein,,,,,0,0,0,1,22
Al Taubenberger,,,,,,0,0,0,22
Drew Murray,,,,,,,0,0,22
Michael Bradley,,,,,,,,0,22
Total,3,2,2,2,1,0,0,1,22
,District Council 2nd District - Republican,Council At Large - Republican,,,,,,,23
,Michael Bradley,Al Taubenberger,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Dan Tinney,Matt Wolfe,23
Michael Bradley,1,1,1,1,1,1,0,0,23
Al Taubenberger,,0,1,1,1,1,0,0,23
Bill Heeney,,,0,1,1,1,0,0,23
David Oh,,,,0,1,1,0,0,23
Drew Murray,,,,,0,1,0,0,23
Irina M Goldstein,,,,,,0,0,0,23
Dan Tinney,,,,,,,0,0,23
Matt Wolfe,,,,,,,,0,23
Total,2,1,1,1,1,1,0,0,23
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,24
,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Drew Murray,Irina M Goldstein,Michael Bradley,24
Matt Wolfe,0,2,2,1,1,1,0,4,24
Al Taubenberger,,0,2,1,1,1,0,2,24
Dan Tinney,,,0,1,1,1,0,2,24
Bill Heeney,,,,0,0,0,0,1,24
David Oh,,,,,0,1,0,1,24
Drew Murray,,,,,,0,0,1,24
Irina M Goldstein,,,,,,,0,0,24
Michael Bradley,,,,,,,,0,24
Total,4,2,2,1,1,1,0,4,24
,District Council 2nd District - Republican,Council At Large - Republican,,,,,,,25
,Michael Bradley,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Al Taubenberger,Drew Murray,Irina M Goldstein,25
Michael Bradley,0,3,3,3,3,2,1,0,25
Bill Heeney,,0,3,2,2,2,1,0,25
Dan Tinney,,,0,2,2,2,1,0,25
David Oh,,,,0,3,1,1,0,25
Matt Wolfe,,,,,0,1,1,0,25
Al Taubenberger,,,,,,0,0,0,25
Drew Murray,,,,,,,0,0,25
Irina M Goldstein,,,,,,,,0,25
Total,4,3,3,3,3,2,1,0,25
,Council At Large - Republican,,,,,,,District Council 2nd District - Republican,26
