col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Lauren Vidas,Kenyatta Johnson,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Marwan Kreidie,Luigi Borda,Annette Thompson,Carla Cain,Moira Bohannon,Dennis Lee,Robin Trent,Warren Bloom,Lewis Harris Jr,All
Lauren Vidas,240,0,"1,364","1,242",338,129,219,158,113,105,88,44,58,32,28,All
Kenyatta Johnson,,196,531,286,232,308,110,57,96,45,35,42,15,17,22,All
Kahlil Williams,,,9,"1,266",181,98,104,37,41,19,26,12,15,4,21,All
Jen Devor,,,,5,38,14,41,61,18,32,19,7,10,4,7,All
Lisa Deeley,,,,,2,100,39,18,59,39,12,10,10,7,1,All
Omar Sabir,,,,,,4,44,9,14,13,6,14,3,7,3,All
Marwan Kreidie,,,,,,,6,25,8,10,10,10,10,4,1,All
Luigi Borda,,,,,,,,0,7,7,16,2,7,3,3,All
Annette Thompson,,,,,,,,,1,14,12,5,10,5,4,All
Carla Cain,,,,,,,,,,0,9,3,3,2,1,All
Moira Bohannon,,,,,,,,,,,0,4,3,3,0,All
Dennis Lee,,,,,,,,,,,,0,1,6,2,All
Robin Trent,,,,,,,,,,,,,1,2,1,All
Warren Bloom,,,,,,,,,,,,,,0,1,All
Lewis Harris Jr,,,,,,,,,,,,,,,1,All
Total,"2,328","1,238","1,982","1,597",598,454,347,223,212,156,129,89,77,53,52,All
,District Council 2nd District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,1
,Lauren Vidas,Kenyatta Johnson,Kahlil Williams,Jen Devor,Lisa Deeley,Omar Sabir,Marwan Kreidie,Annette Thompson,Moira Bohannon,Luigi Borda,Carla Cain,Dennis Lee,Robin Trent,Lewis Harris Jr,Warren Bloom,1
Lauren Vidas,20,0,75,66,24,9,22,12,10,10,5,4,5,1,3,1
Kenyatta Johnson,,21,47,19,22,33,11,13,5,4,6,4,2,4,1,1
Kahlil Williams,,,4,72,8,10,12,5,3,3,1,1,0,3,0,1
Jen Devor,,,,0,1,2,3,2,3,4,0,1,0,0,0,1
Lisa Deeley,,,,,0,8,6,5,0,1,1,2,1,0,1,1
Omar Sabir,,,,,,0,5,1,0,0,0,1,0,0,0,1
Marwan Kreidie,,,,,,,0,1,2,1,0,0,2,0,0,1
Annette Thompson,,,,,,,,1,1,0,3,0,0,1,2,1
Moira Bohannon,,,,,,,,,0,3,0,2,0,0,1,1
Luigi Borda,,,,,,,,,,0,0,0,1,0,0,1
Carla Cain,,,,,,,,,,,0,0,2,1,1,1
Dennis Lee,,,,,,,,,,,,0,1,0,0,1
Robin Trent,,,,,,,,,,,,,0,0,0,1
Lewis Harris Jr,,,,,,,,,,,,,,0,0,1
Warren Bloom,,,,,,,,,,,,,,,0,1
Total,152,124,133,91,47,42,34,26,15,14,12,8,7,6,5,1
