col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,All
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,Jen Devor,Moira Bohannon,All
Cindy Bass,24,0,169,110,45,47,28,22,17,9,7,7,5,4,2,All
Tonya Bah,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,All
Omar Sabir,,,14,70,21,11,11,8,6,2,2,3,1,0,0,All
Lisa Deeley,,,,4,7,11,7,3,1,3,0,1,1,2,0,All
Kahlil Williams,,,,,2,3,3,2,2,0,1,0,1,2,2,All
Marwan Kreidie,,,,,,0,1,3,0,2,0,0,2,0,0,All
Annette Thompson,,,,,,,3,0,3,2,1,2,0,0,0,All
Dennis Lee,,,,,,,,0,3,1,0,1,0,0,0,All
Carla Cain,,,,,,,,,0,0,2,0,0,0,0,All
Luigi Borda,,,,,,,,,,0,0,0,0,0,0,All
Robin Trent,,,,,,,,,,,0,0,0,0,0,All
Warren Bloom,,,,,,,,,,,,0,0,0,0,All
Lewis Harris Jr,,,,,,,,,,,,,0,0,0,All
Jen Devor,,,,,,,,,,,,,,0,0,All
Moira Bohannon,,,,,,,,,,,,,,,2,All
Total,309,1,201,128,52,49,36,22,19,10,7,7,5,4,4,All
,District Council 8th District - Democrat,,City Commissioners - Democrat,,,,,,,,,,,,,13
,Cindy Bass,Tonya Bah,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Moira Bohannon,Robin Trent,Jen Devor,Warren Bloom,13
Cindy Bass,5,0,61,39,19,9,12,8,4,2,1,2,2,1,1,13
Tonya Bah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Omar Sabir,,,4,24,10,3,2,5,2,0,0,0,0,0,1,13
Lisa Deeley,,,,0,4,1,3,1,0,1,1,0,0,1,0,13
Kahlil Williams,,,,,0,2,0,0,0,1,0,2,0,0,0,13
Annette Thompson,,,,,,2,1,0,2,0,1,0,1,0,0,13
