col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Jennifer Schultz,Joshua Roberts,Wendi Barish,Beth Grossman,Anthony Kyriakakis,Nicola Serianni,Craig Levin,James C Crumlish,Carmella Jacquinto,Cateria R Mccabe,Tiffany Palmer,Vicki Markovitz,Jon Marshall,Chris Hall,James F Berardinelli,Laurie Dow,Kendra Mccrae,Kay Yu,Leon Goodman,Terri M Booker,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,All
Jim Kenney,91,0,0,170,155,145,101,113,117,98,105,99,77,82,64,52,56,37,49,51,48,48,41,29,25,28,17,8,All
Alan Butkovitz,,57,0,87,70,67,80,61,44,67,57,33,37,33,37,36,32,45,23,21,25,23,18,16,16,11,9,12,All
Anthony Hardy Williams,,,32,74,50,40,49,38,50,43,34,28,38,37,33,29,28,19,27,24,23,23,35,18,10,10,11,7,All
Jennifer Schultz,,,,5,80,98,91,35,92,105,63,34,39,58,65,72,30,29,42,34,27,35,30,26,20,10,12,6,All
Joshua Roberts,,,,,4,98,49,93,84,84,65,86,69,22,29,59,16,23,18,18,11,28,19,17,15,16,14,4,All
Wendi Barish,,,,,,0,78,101,119,39,60,89,79,54,42,11,27,18,35,34,31,30,41,27,7,17,8,4,All
Beth Grossman,,,,,,,1,43,58,48,50,32,28,52,67,23,36,35,48,36,36,39,37,24,13,11,5,8,All
Anthony Kyriakakis,,,,,,,,0,82,34,81,86,69,63,22,10,58,21,14,24,27,17,9,10,10,21,7,6,All
Nicola Serianni,,,,,,,,,0,43,42,69,74,44,48,20,15,18,29,28,30,21,23,19,6,13,5,3,All
Craig Levin,,,,,,,,,,0,54,17,23,18,34,63,25,23,14,21,16,26,15,13,16,5,12,6,All
James C Crumlish,,,,,,,,,,,1,33,23,55,21,31,70,26,10,26,25,32,20,5,28,9,5,3,All
Carmella Jacquinto,,,,,,,,,,,,0,66,27,24,3,15,19,17,17,25,15,20,8,10,20,12,6,All
Cateria R Mccabe,,,,,,,,,,,,,1,30,26,12,15,22,17,24,11,16,14,15,6,10,8,5,All
Tiffany Palmer,,,,,,,,,,,,,,0,27,8,56,19,32,19,31,15,26,13,6,10,5,8,All
Vicki Markovitz,,,,,,,,,,,,,,,1,11,15,23,25,26,28,16,23,13,6,7,4,3,All
Jon Marshall,,,,,,,,,,,,,,,,1,12,15,11,8,5,13,10,2,16,3,8,4,All
Chris Hall,,,,,,,,,,,,,,,,,0,20,12,18,21,15,10,6,19,8,3,4,All
