col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
,City Commissioners - Democrat,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Jen Devor,Luigi Borda,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Jennifer Schultz,Joshua Roberts,Craig Levin,Tiffany Palmer,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Carmella Jacquinto,Nicola Serianni,James C Crumlish,Kay Yu,Jon Marshall,Leon Goodman,Kendra Mccrae,Beth Grossman,Henry Mcgregor Sias,Sherman Toppin,Chris Hall,Terri M Booker,Janine D Momasso,Laurie Dow,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,All
Omar Sabir,79,307,103,90,19,20,34,19,13,15,4,3,7,294,441,334,120,166,198,133,245,98,176,61,173,164,108,70,88,140,51,107,56,53,41,34,28,22,All
Lisa Deeley,,28,32,42,20,22,32,7,13,4,5,1,1,207,298,214,79,152,148,125,204,89,152,54,78,78,60,78,77,98,36,48,42,43,45,33,16,12,All
Kahlil Williams,,,14,22,109,9,28,13,18,15,6,9,1,154,53,52,233,142,107,115,66,84,86,116,32,75,87,65,83,34,97,63,51,47,24,28,22,20,All
Marwan Kreidie,,,,19,23,18,7,9,7,0,6,11,2,211,126,123,72,55,40,48,28,61,59,40,100,30,35,33,37,13,32,22,21,22,27,16,12,7,All
Jen Devor,,,,,6,44,6,6,5,7,11,3,1,136,11,19,197,119,99,92,32,99,61,139,10,17,46,34,97,10,64,15,39,24,21,24,6,31,All
Luigi Borda,,,,,,10,17,14,6,3,5,2,3,77,31,28,59,29,40,53,20,93,50,47,17,32,22,36,42,14,14,9,31,15,19,34,12,16,All
Annette Thompson,,,,,,,3,3,10,7,8,4,2,68,30,29,54,28,33,56,39,51,28,27,21,49,55,55,4,16,20,30,17,30,27,17,12,3,All
Dennis Lee,,,,,,,,4,6,4,3,4,0,32,16,21,21,21,17,33,16,27,32,23,16,35,18,18,12,18,14,13,7,14,8,10,11,7,All
