col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Anthony Kyriakakis,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,4
Beth Grossman,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,21,13,9,8,8,8,8,7,7,6,5,4,4,4,3,3,3,2,2,2,1,1,1,1,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Joshua Roberts,Jennifer Schultz,Craig Levin,Carmella Jacquinto,Jon Marshall,Sherman Toppin,Beth Grossman,James C Crumlish,Leon Goodman,Nicola Serianni,Anthony Kyriakakis,Henry Mcgregor Sias,Tiffany Palmer,Laurie Dow,Robert Trimble,Vicki Markovitz,Cateria R Mccabe,Kendra Mccrae,Terri M Booker,Wendi Barish,James F Berardinelli,Gregory Weyer,Kay Yu,Chris Hall,Janine D Momasso,5
Joshua Roberts,9,11,13,10,10,11,4,5,2,5,9,9,1,3,2,4,5,0,1,1,3,2,1,1,1,5
Jennifer Schultz,,7,13,4,13,2,5,7,3,7,0,0,4,2,2,2,0,2,1,3,0,1,0,0,1,5
Craig Levin,,,8,1,11,2,1,5,2,5,0,0,1,1,3,0,0,1,0,4,0,0,0,0,0,5
Carmella Jacquinto,,,,1,1,9,4,4,3,3,8,6,5,3,2,3,3,3,1,3,0,0,3,1,2,5
Jon Marshall,,,,,1,1,0,5,4,3,0,0,2,1,2,0,0,1,1,1,1,0,1,1,0,5
Sherman Toppin,,,,,,2,1,0,2,4,9,7,3,2,1,1,4,1,0,2,1,1,1,1,1,5
Beth Grossman,,,,,,,1,2,1,4,0,2,5,3,1,4,0,2,1,2,2,2,0,0,1,5
James C Crumlish,,,,,,,,0,5,3,1,0,2,0,2,0,0,3,2,3,1,1,1,1,0,5
Leon Goodman,,,,,,,,,1,2,1,1,4,2,3,1,1,1,3,1,1,1,1,1,1,5
Nicola Serianni,,,,,,,,,,0,0,1,3,2,1,3,0,0,0,2,2,1,0,0,1,5
Anthony Kyriakakis,,,,,,,,,,,0,7,0,0,0,0,4,0,1,1,0,0,1,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,0,0,1,1,2,4,0,2,0,1,1,0,0,0,5
Tiffany Palmer,,,,,,,,,,,,,0,2,0,1,0,3,0,1,2,1,1,0,1,5
Laurie Dow,,,,,,,,,,,,,,0,2,3,1,1,1,0,0,1,0,1,0,5
Robert Trimble,,,,,,,,,,,,,,,0,2,2,1,2,1,0,0,1,1,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,0,2,1,1,0,2,1,0,0,1,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,1,0,2,1,0,1,1,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,1,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,38,29,26,19,18,17,12,11,11,11,10,10,10,7,7,7,6,6,6,6,4,3,3,2,2,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jennifer Schultz,Carmella Jacquinto,Tiffany Palmer,Laurie Dow,Beth Grossman,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Kendra Mccrae,Wendi Barish,Henry Mcgregor Sias,Jon Marshall,Nicola Serianni,Craig Levin,Chris Hall,Anthony Kyriakakis,James C Crumlish,James F Berardinelli,Leon Goodman,Terri M Booker,Janine D Momasso,Vicki Markovitz,Robert Trimble,Gregory Weyer,Kay Yu,6
Jennifer Schultz,3,12,16,13,10,4,5,2,6,8,1,4,4,4,2,0,1,3,1,2,1,2,0,0,0,6
Carmella Jacquinto,,2,14,10,8,5,7,5,3,5,3,1,3,0,2,3,2,2,1,0,2,1,1,0,1,6
Tiffany Palmer,,,2,13,11,2,3,3,5,5,0,0,3,1,2,1,2,1,1,2,2,2,0,0,1,6
Laurie Dow,,,,0,8,1,3,0,3,6,1,0,1,2,1,0,0,1,0,1,1,1,1,0,0,6
Beth Grossman,,,,,0,1,3,1,2,2,1,1,2,0,1,0,1,1,2,0,1,1,0,1,0,6
Joshua Roberts,,,,,,2,6,8,2,1,5,4,1,2,0,3,1,2,0,0,0,1,0,1,0,6
Cateria R Mccabe,,,,,,,0,7,0,1,6,0,1,0,2,3,0,0,2,1,0,1,0,0,0,6
Sherman Toppin,,,,,,,,0,2,0,5,1,0,0,0,3,1,1,2,1,0,0,0,0,0,6
Kendra Mccrae,,,,,,,,,0,1,1,2,2,2,2,0,2,1,0,2,1,1,2,0,0,6
Wendi Barish,,,,,,,,,,0,0,2,2,1,1,0,0,2,0,1,0,1,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,0,0,1,1,1,3,0,0,1,0,0,0,1,0,0,6
Jon Marshall,,,,,,,,,,,,2,2,2,0,0,1,3,0,0,0,1,0,1,0,6
Nicola Serianni,,,,,,,,,,,,,0,2,1,0,0,1,0,1,2,1,1,0,0,6
Craig Levin,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,0,6
Chris Hall,,,,,,,,,,,,,,,0,1,2,0,1,2,1,0,1,0,1,6
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,6
James C Crumlish,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,26,23,23,16,14,14,12,11,9,8,7,7,7,6,5,4,4,4,4,4,3,3,2,1,1,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Sherman Toppin,Craig Levin,Jennifer Schultz,Henry Mcgregor Sias,Carmella Jacquinto,Jon Marshall,Leon Goodman,Kendra Mccrae,Terri M Booker,Tiffany Palmer,Janine D Momasso,Chris Hall,Vicki Markovitz,Beth Grossman,Kay Yu,Wendi Barish,Gregory Weyer,James C Crumlish,Laurie Dow,Nicola Serianni,Robert Trimble,James F Berardinelli,7
Joshua Roberts,7,17,14,15,14,12,14,11,12,0,0,2,2,1,1,1,1,0,0,2,0,0,1,1,1,7
Anthony Kyriakakis,,0,21,20,0,0,16,16,0,4,3,2,2,1,1,3,1,0,1,1,0,1,0,0,0,7
Cateria R Mccabe,,,0,21,0,1,16,15,0,6,4,3,1,2,1,3,1,1,1,1,1,1,0,1,0,7
Sherman Toppin,,,,2,0,0,16,14,0,4,2,3,1,0,1,3,0,1,0,1,1,0,0,0,0,7
Craig Levin,,,,,6,14,0,0,12,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,7
Jennifer Schultz,,,,,,1,0,0,12,4,2,3,2,2,2,0,1,2,2,0,1,1,1,2,0,7
Henry Mcgregor Sias,,,,,,,0,13,0,1,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,7
Carmella Jacquinto,,,,,,,,0,0,3,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7
Leon Goodman,,,,,,,,,,0,3,2,1,3,2,3,0,1,1,0,2,1,0,1,0,7
Kendra Mccrae,,,,,,,,,,,0,3,2,3,2,0,2,2,2,0,0,1,0,0,0,7
Terri M Booker,,,,,,,,,,,,0,2,2,2,0,1,3,1,0,0,0,1,1,0,7
Tiffany Palmer,,,,,,,,,,,,,1,1,0,0,0,2,2,0,0,0,1,0,0,7
Janine D Momasso,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,0,1,1,1,7
Chris Hall,,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,0,0,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,1,7
Beth Grossman,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,7
Kay Yu,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,7
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,1,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,39,24,24,24,22,20,18,16,15,9,7,7,6,5,4,4,3,3,3,2,2,2,2,2,1,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Joshua Roberts,Sherman Toppin,Wendi Barish,Cateria R Mccabe,Anthony Kyriakakis,Carmella Jacquinto,Vicki Markovitz,Kendra Mccrae,Leon Goodman,James C Crumlish,Jennifer Schultz,Terri M Booker,Craig Levin,Beth Grossman,Henry Mcgregor Sias,Jon Marshall,Tiffany Palmer,Chris Hall,Kay Yu,Laurie Dow,Nicola Serianni,Robert Trimble,James F Berardinelli,Gregory Weyer,Janine D Momasso,8
Joshua Roberts,6,14,3,16,11,11,0,0,1,3,6,2,5,1,13,5,3,0,0,2,0,2,1,0,0,8
Sherman Toppin,,0,10,17,11,9,12,10,9,4,0,9,1,0,11,0,1,1,0,0,0,0,0,0,0,8
Wendi Barish,,,1,1,2,3,12,13,10,7,2,12,0,6,0,1,7,1,4,4,2,1,1,0,0,8
Cateria R Mccabe,,,,0,14,12,4,2,4,4,0,0,1,3,13,0,3,2,1,0,0,0,0,0,0,8
Anthony Kyriakakis,,,,,0,11,7,0,7,5,1,1,0,7,10,0,2,5,0,0,0,1,0,0,0,8
Carmella Jacquinto,,,,,,1,4,3,4,3,0,0,2,3,9,0,3,1,1,0,1,0,0,0,0,8
Vicki Markovitz,,,,,,,0,12,14,5,1,9,1,6,0,0,1,4,0,0,2,0,0,0,0,8
Kendra Mccrae,,,,,,,,0,7,4,2,10,1,4,0,0,5,0,2,0,3,0,0,0,0,8
Leon Goodman,,,,,,,,,0,5,0,6,0,5,0,0,0,4,0,0,1,0,0,0,0,8
James C Crumlish,,,,,,,,,,3,0,2,0,3,2,0,2,2,0,0,1,0,0,0,0,8
Jennifer Schultz,,,,,,,,,,,3,2,6,3,0,8,2,0,1,1,2,1,0,0,0,8
Terri M Booker,,,,,,,,,,,,0,0,4,0,1,3,0,2,3,1,1,0,0,0,8
Craig Levin,,,,,,,,,,,,,4,0,0,6,1,0,0,0,1,0,0,0,0,8
Beth Grossman,,,,,,,,,,,,,,0,0,1,5,4,4,2,2,1,0,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,1,1,0,2,2,0,0,0,0,0,8
Tiffany Palmer,,,,,,,,,,,,,,,,,0,1,4,4,2,1,1,0,0,8
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Kay Yu,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,8
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,8
