col_1,col_2,col_3,division
,District Council 3rd District - Democrat,,All
,Jamie Gauthier,Jannie L Blackwell,All
Jamie Gauthier,"1,267",0,All
Jannie L Blackwell,,776,All
Total,"1,267",776,All
,District Council 3rd District - Democrat,,1
,Jamie Gauthier,Jannie L Blackwell,1
Jamie Gauthier,96,0,1
Jannie L Blackwell,,13,1
Total,96,13,1
,District Council 3rd District - Democrat,,2
,Jamie Gauthier,Jannie L Blackwell,2
Jamie Gauthier,71,0,2
Jannie L Blackwell,,28,2
Total,71,28,2
,District Council 3rd District - Democrat,,3
,Jamie Gauthier,Jannie L Blackwell,3
Jamie Gauthier,110,0,3
Jannie L Blackwell,,43,3
Total,110,43,3
,District Council 3rd District - Democrat,,4
,Jamie Gauthier,Jannie L Blackwell,4
Jamie Gauthier,83,0,4
Jannie L Blackwell,,60,4
Total,83,60,4
,District Council 3rd District - Democrat,,5
,Jamie Gauthier,Jannie L Blackwell,5
Jamie Gauthier,169,0,5
Jannie L Blackwell,,10,5
Total,169,10,5
,District Council 3rd District - Democrat,,6
,Jannie L Blackwell,Jamie Gauthier,6
Jannie L Blackwell,122,0,6
Jamie Gauthier,,105,6
Total,122,105,6
,District Council 3rd District - Democrat,,7
,Jamie Gauthier,Jannie L Blackwell,7
Jamie Gauthier,76,0,7
Jannie L Blackwell,,59,7
Total,76,59,7
,District Council 3rd District - Democrat,,8
,Jamie Gauthier,Jannie L Blackwell,8
Jamie Gauthier,143,0,8
Jannie L Blackwell,,41,8
Total,143,41,8
,District Council 3rd District - Democrat,,9
,Jannie L Blackwell,Jamie Gauthier,9
Jannie L Blackwell,68,0,9
Jamie Gauthier,,30,9
Total,68,30,9
,District Council 3rd District - Democrat,,10
,Jamie Gauthier,Jannie L Blackwell,10
Jamie Gauthier,12,0,10
Jannie L Blackwell,,12,10
Total,12,12,10
,District Council 3rd District - Democrat,,11
,Jamie Gauthier,Jannie L Blackwell,11
Jamie Gauthier,40,0,11
Jannie L Blackwell,,28,11
Total,40,28,11
,District Council 3rd District - Democrat,,12
,Jamie Gauthier,Jannie L Blackwell,12
Jamie Gauthier,65,0,12
Jannie L Blackwell,,58,12
Total,65,58,12
,District Council 3rd District - Democrat,,13
,Jamie Gauthier,Jannie L Blackwell,13
Jamie Gauthier,55,0,13
Jannie L Blackwell,,47,13
Total,55,47,13
,District Council 3rd District - Democrat,,14
,Jannie L Blackwell,Jamie Gauthier,14
Jannie L Blackwell,67,0,14
Jamie Gauthier,,43,14
Total,67,43,14
,District Council 3rd District - Democrat,,15
,Jamie Gauthier,Jannie L Blackwell,15
Jamie Gauthier,33,0,15
Jannie L Blackwell,,31,15
Total,33,31,15
,District Council 3rd District - Democrat,,16
,Jamie Gauthier,Jannie L Blackwell,16
Jamie Gauthier,45,0,16
Jannie L Blackwell,,23,16
Total,45,23,16
,District Council 3rd District - Democrat,,17
,Jannie L Blackwell,Jamie Gauthier,17
Jannie L Blackwell,34,0,17
Jamie Gauthier,,31,17
Total,34,31,17
,District Council 3rd District - Democrat,,18
,Jamie Gauthier,Jannie L Blackwell,18
Jamie Gauthier,28,0,18
Jannie L Blackwell,,13,18
Total,28,13,18
,District Council 3rd District - Democrat,,19
,Jamie Gauthier,Jannie L Blackwell,19
Jamie Gauthier,32,0,19
Jannie L Blackwell,,19,19
Total,32,19,19
