col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Erika Almirón,Ogbonna Paul Hagins,Ethelind Baylor,Fareed Abdullah,Eryn Santamoor,Asa Khalif,Justin Diberardinis,Billy Thompson,Latrice Y Bryant,Fernando Treviño,Beth Finn,Joseph A Diorio,Wayne Edmund Dorsey,Wayne Allen,Hena Veit,Edwin Santana,Bobbie Curry,Mark Ross,Devon Cade,Vinny Black,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Helen Gym,69,"1,423","1,350","1,246","1,050",417,328,283,228,348,283,296,106,166,112,158,103,98,78,79,50,46,44,63,39,37,19,33,25,0,"1,613",912,235,All
Isaiah Thomas,,26,"1,207","1,209",981,87,102,76,204,283,41,290,117,64,101,106,73,96,28,32,25,42,38,25,24,18,24,30,24,0,"1,090",467,126,All
Allan Domb,,,59,"1,200","1,018",104,104,74,198,65,32,51,100,137,77,105,64,56,42,44,44,41,34,23,25,27,26,24,32,0,"1,172",422,114,All
Derek S Green,,,,17,"1,000",61,84,53,173,79,24,95,105,87,87,113,74,74,22,28,11,41,40,7,13,16,15,12,17,0,"1,038",418,77,All
Katherine Gilmore Richardson,,,,,7,47,43,47,121,67,26,45,42,72,48,56,48,42,23,40,24,23,21,27,9,11,14,12,13,0,934,264,67,All
Adrián Rivera-reyes,,,,,,16,296,253,41,34,246,11,28,43,37,24,35,41,44,41,18,12,18,23,18,11,6,6,12,0,195,477,97,All
Willie Floyd Singletary,,,,,,,14,278,35,27,226,12,42,39,28,8,44,43,26,14,23,11,23,23,9,15,14,6,14,0,207,389,100,All
Deja Lynn Alvarez,,,,,,,,10,23,27,221,16,25,41,27,11,21,30,30,22,24,8,14,23,6,8,8,8,10,0,160,316,95,All
Sandra Dungee Glenn,,,,,,,,,2,70,18,27,58,31,40,43,35,45,24,29,16,14,8,23,24,12,5,8,8,0,102,218,72,All
Erika Almirón,,,,,,,,,,7,11,195,23,29,27,28,30,36,29,32,11,12,6,17,7,7,8,7,4,0,110,168,44,All
Ogbonna Paul Hagins,,,,,,,,,,,13,10,18,25,17,5,13,11,11,5,15,5,4,9,2,5,6,5,2,0,111,241,63,All
Ethelind Baylor,,,,,,,,,,,,3,29,8,18,42,26,19,1,9,2,3,12,3,5,4,2,5,2,0,126,105,22,All
Fareed Abdullah,,,,,,,,,,,,,4,22,85,15,29,33,4,7,4,8,16,7,9,9,7,15,12,0,77,170,25,All
Eryn Santamoor,,,,,,,,,,,,,,0,21,39,25,26,31,18,17,5,5,20,8,12,9,9,7,0,104,113,38,All
Asa Khalif,,,,,,,,,,,,,,,0,18,21,36,12,15,6,8,16,11,9,9,10,12,11,0,58,159,36,All
Justin Diberardinis,,,,,,,,,,,,,,,,5,16,8,24,12,26,5,8,2,16,10,3,3,7,0,113,91,32,All
Billy Thompson,,,,,,,,,,,,,,,,,6,23,16,11,22,13,20,13,10,8,13,12,10,0,64,127,32,All
Latrice Y Bryant,,,,,,,,,,,,,,,,,,2,10,19,4,10,12,19,11,13,9,11,7,0,62,119,35,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,2,17,34,2,3,16,20,4,6,1,5,0,55,62,35,All
Beth Finn,,,,,,,,,,,,,,,,,,,,0,10,6,4,11,9,8,6,2,6,0,43,74,26,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,1,5,3,9,16,6,12,8,7,0,49,47,27,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,3,8,2,6,6,5,3,7,0,45,51,11,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,1,4,4,10,8,6,3,0,31,62,13,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,3,2,8,0,27,58,20,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,4,4,0,22,38,27,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,6,0,23,39,12,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,0,22,45,5,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,28,36,4,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19,39,11,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,All
Total,"3,087","1,961","1,935","1,682","1,355",810,735,604,453,449,440,366,292,279,268,259,241,233,158,151,130,120,117,114,92,78,74,73,73,0,"2,330","1,874",483,All
