col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Craig Levin,Cateria R Mccabe,Anthony Kyriakakis,Jon Marshall,Henry Mcgregor Sias,Leon Goodman,Sherman Toppin,Kendra Mccrae,Tiffany Palmer,Terri M Booker,Wendi Barish,Laurie Dow,Beth Grossman,Nicola Serianni,Janine D Momasso,Chris Hall,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Jim Kenney,627,0,0,"1,168",725,700,574,558,556,527,354,429,271,328,263,251,245,209,197,177,199,111,151,134,86,92,78,39,All
Anthony Hardy Williams,,428,0,591,402,431,315,411,325,213,279,184,288,214,275,261,257,182,175,176,152,140,99,98,86,67,64,59,All
Alan Butkovitz,,,46,58,39,71,48,53,22,31,27,23,28,15,27,23,25,24,17,35,24,20,14,16,16,13,8,6,All
Joshua Roberts,,,,17,629,379,498,393,592,529,362,509,193,359,144,121,174,146,88,92,139,44,75,51,34,39,56,27,All
Carmella Jacquinto,,,,,16,140,670,152,578,522,43,482,154,296,173,142,153,104,113,97,72,87,55,69,52,44,32,14,All
Jennifer Schultz,,,,,,18,156,399,103,72,343,39,135,57,152,152,99,160,93,148,187,61,64,73,38,64,48,11,All
James C Crumlish,,,,,,,27,183,306,325,111,249,127,56,107,106,126,114,96,64,93,45,90,39,57,24,44,11,All
Craig Levin,,,,,,,,2,104,76,326,40,175,72,105,98,99,86,112,90,161,81,66,40,63,49,51,38,All
Cateria R Mccabe,,,,,,,,,3,551,50,521,144,343,149,115,106,66,70,58,67,96,33,56,44,43,17,15,All
Anthony Kyriakakis,,,,,,,,,,6,22,498,61,303,70,98,51,33,28,41,32,25,73,40,33,21,17,14,All
Jon Marshall,,,,,,,,,,,4,15,98,41,64,74,80,70,41,43,93,22,45,23,15,22,30,16,All
Henry Mcgregor Sias,,,,,,,,,,,,2,39,287,34,43,35,21,25,27,29,31,12,21,41,15,4,14,All
Leon Goodman,,,,,,,,,,,,,3,86,182,147,185,129,98,96,103,72,64,65,50,55,50,51,All
Sherman Toppin,,,,,,,,,,,,,,2,93,59,85,45,59,28,42,39,40,44,24,16,22,17,All
Kendra Mccrae,,,,,,,,,,,,,,,1,213,193,115,112,123,87,85,80,79,36,36,56,21,All
Tiffany Palmer,,,,,,,,,,,,,,,,1,179,104,105,126,74,70,110,84,57,49,32,30,All
Terri M Booker,,,,,,,,,,,,,,,,,1,121,95,90,60,48,81,63,18,31,44,28,All
Wendi Barish,,,,,,,,,,,,,,,,,,1,83,131,95,64,41,52,23,43,25,16,All
Laurie Dow,,,,,,,,,,,,,,,,,,,2,95,69,63,48,40,41,30,20,23,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,2,90,63,41,49,40,57,24,14,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,36,31,31,26,39,18,34,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,4,19,25,57,36,9,7,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,45,24,19,32,10,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,1,23,27,17,13,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,18,14,12,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,040","2,128",242,"1,882","1,357","1,233","1,134","1,037",938,807,673,657,599,577,575,546,544,421,403,397,382,280,268,250,189,176,155,107,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Jennifer Schultz,Anthony Kyriakakis,Sherman Toppin,Carmella Jacquinto,Cateria R Mccabe,Terri M Booker,Henry Mcgregor Sias,Craig Levin,Nicola Serianni,Jon Marshall,James C Crumlish,Laurie Dow,Wendi Barish,Kendra Mccrae,Leon Goodman,Tiffany Palmer,Kay Yu,Robert Trimble,James F Berardinelli,Janine D Momasso,Vicki Markovitz,Beth Grossman,Chris Hall,Gregory Weyer,1
Jim Kenney,8,0,0,12,12,8,7,8,7,5,4,4,4,4,4,4,5,4,3,2,4,3,0,1,1,0,1,0,1
Anthony Hardy Williams,,3,0,8,6,6,7,5,7,5,5,4,4,3,2,2,1,1,2,3,0,1,3,2,2,2,1,0,1
Alan Butkovitz,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joshua Roberts,,,,0,3,10,9,7,10,3,8,4,3,2,2,2,2,0,2,0,1,2,1,0,0,1,1,0,1
Jennifer Schultz,,,,,1,1,3,1,2,3,1,5,6,4,5,1,4,1,0,2,2,1,1,0,1,0,0,0,1
Anthony Kyriakakis,,,,,,0,10,10,12,1,9,0,0,0,0,2,0,1,3,1,0,0,0,1,1,1,1,0,1
Sherman Toppin,,,,,,,0,7,10,2,7,1,3,3,2,1,1,1,1,2,1,1,0,0,2,0,0,0,1
Carmella Jacquinto,,,,,,,,0,8,3,7,0,0,0,0,2,1,4,4,1,1,1,0,1,1,0,1,0,1
Cateria R Mccabe,,,,,,,,,0,1,9,0,2,1,1,2,0,0,3,1,0,0,0,1,1,1,1,0,1
Terri M Booker,,,,,,,,,,0,0,3,4,1,1,3,3,3,3,4,3,3,1,1,0,1,2,0,1
Henry Mcgregor Sias,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Craig Levin,,,,,,,,,,,,0,3,4,4,1,1,0,0,1,0,1,2,1,0,1,0,0,1
Nicola Serianni,,,,,,,,,,,,,0,3,4,1,2,1,1,2,1,0,0,0,1,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1
