col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Cateria R Mccabe,,,,,,,,,,1,30,26,12,15,22,17,24,11,16,14,15,6,10,8,5,31,75,23,16,All
Tiffany Palmer,,,,,,,,,,,0,27,8,56,19,32,19,31,15,26,13,6,10,5,8,53,24,48,20,All
Vicki Markovitz,,,,,,,,,,,,1,11,15,23,25,26,28,16,23,13,6,7,4,3,37,40,24,20,All
Jon Marshall,,,,,,,,,,,,,2,12,15,11,8,5,13,10,2,16,3,8,4,48,15,23,23,All
Chris Hall,,,,,,,,,,,,,,0,20,12,18,21,15,10,6,19,8,3,4,22,16,40,33,All
James F Berardinelli,,,,,,,,,,,,,,,1,14,14,14,17,9,12,13,7,5,9,18,24,12,37,All
Laurie Dow,,,,,,,,,,,,,,,,0,23,16,20,24,16,5,10,8,2,34,24,19,19,All
Kendra Mccrae,,,,,,,,,,,,,,,,,0,9,21,22,15,17,8,4,6,34,19,19,21,All
Kay Yu,,,,,,,,,,,,,,,,,,2,9,13,9,6,7,3,9,32,21,20,15,All
Leon Goodman,,,,,,,,,,,,,,,,,,,0,19,10,9,10,6,3,26,26,13,25,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,3,13,10,6,11,8,34,21,16,16,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,4,4,7,3,30,10,12,9,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,13,11,7,20,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,11,5,11,14,11,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,2,3,11,7,6,9,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,1,7,9,4,6,All
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,All
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,All
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,All
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,All
Total,340,283,255,234,216,216,209,201,164,155,155,135,119,118,102,100,98,96,96,94,67,53,50,39,27,286,221,175,145,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,1
,Jennifer Schultz,Anthony Kyriakakis,Wendi Barish,Joshua Roberts,James C Crumlish,Beth Grossman,Carmella Jacquinto,Nicola Serianni,Craig Levin,Tiffany Palmer,Cateria R Mccabe,Laurie Dow,Vicki Markovitz,Kay Yu,Leon Goodman,James F Berardinelli,Jon Marshall,Chris Hall,Kendra Mccrae,Terri M Booker,Robert Trimble,Henry Mcgregor Sias,Sherman Toppin,Gregory Weyer,Janine D Momasso,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,1
Jennifer Schultz,2,6,8,7,9,6,2,8,10,3,4,3,4,1,3,3,4,0,2,1,2,1,1,0,0,6,13,2,5,1
Anthony Kyriakakis,,0,13,9,10,8,10,7,1,10,9,3,4,4,3,2,0,4,5,0,0,2,0,0,0,14,1,4,2,1
Wendi Barish,,,0,12,8,6,13,11,3,7,10,3,3,6,3,1,0,0,1,2,0,0,0,0,0,10,7,3,2,1
Joshua Roberts,,,,0,7,0,8,8,8,2,5,0,2,1,1,1,5,0,1,2,1,0,1,0,0,8,4,2,5,1
James C Crumlish,,,,,0,6,4,6,6,6,2,0,1,1,3,1,1,4,4,2,1,0,0,0,0,3,4,5,4,1
Beth Grossman,,,,,,1,4,1,3,6,4,4,3,4,2,3,1,4,4,2,2,0,0,0,0,5,4,4,4,1
Carmella Jacquinto,,,,,,,0,6,1,3,7,2,3,3,1,1,0,0,2,2,1,0,0,0,0,7,1,2,3,1
Nicola Serianni,,,,,,,,0,6,2,7,1,2,1,2,1,1,0,0,1,2,0,0,0,0,8,4,2,1,1
Craig Levin,,,,,,,,,0,0,1,1,3,0,2,1,6,1,0,3,3,0,1,0,0,0,8,1,5,1
Tiffany Palmer,,,,,,,,,,0,3,3,1,5,1,1,0,4,2,1,0,2,0,0,0,4,3,4,1,1
Cateria R Mccabe,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2,1,1
Laurie Dow,,,,,,,,,,,,0,3,2,2,0,1,0,0,1,1,2,0,0,0,4,1,2,1,1
Vicki Markovitz,,,,,,,,,,,,,0,2,2,0,0,0,0,2,2,1,0,0,0,4,2,1,1,1
Kay Yu,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,3,2,1,1,1
Leon Goodman,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,3,3,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,0,2,0,0,3,1
Jon Marshall,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,0,3,0,3,1
Chris Hall,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,3,0,1
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,2,1,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,4,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,2,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,28,24,24,21,19,18,15,15,14,14,12,8,8,7,7,6,6,5,5,5,4,2,1,0,0,21,18,12,11,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,2
,Jennifer Schultz,Joshua Roberts,Beth Grossman,Wendi Barish,Tiffany Palmer,Jon Marshall,Cateria R Mccabe,Craig Levin,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Laurie Dow,Nicola Serianni,Leon Goodman,Vicki Markovitz,Kendra Mccrae,James F Berardinelli,Terri M Booker,Chris Hall,Kay Yu,Robert Trimble,Janine D Momasso,Sherman Toppin,Gregory Weyer,Henry Mcgregor Sias,Rochelle Bilal,Larry King Sr,Jewell Williams,Malika Rahman,2
Jennifer Schultz,1,9,9,12,10,11,7,9,2,2,3,6,8,3,4,3,3,2,1,1,3,2,1,1,1,9,8,6,5,2
Joshua Roberts,,2,7,12,3,12,6,9,7,7,8,0,6,6,5,2,4,2,2,2,3,1,2,0,1,7,5,10,4,2
Beth Grossman,,,3,9,8,5,5,4,6,3,4,4,6,5,4,3,4,2,3,2,3,2,0,0,0,5,7,5,3,2
Wendi Barish,,,,0,8,2,9,5,7,7,3,3,7,4,2,4,0,4,1,0,0,4,2,1,0,6,5,6,4,2
Tiffany Palmer,,,,,0,2,11,1,6,5,4,9,7,3,2,2,5,4,4,4,0,1,1,3,0,6,5,2,8,2
Jon Marshall,,,,,,0,2,10,0,1,5,2,4,4,2,1,5,1,2,2,4,0,1,0,1,4,4,5,5,2
Cateria R Mccabe,,,,,,,0,1,7,11,3,6,5,3,4,2,2,1,3,2,0,1,1,1,1,4,2,5,6,2
Craig Levin,,,,,,,,1,3,1,4,2,1,4,2,1,2,3,0,2,4,3,3,1,0,7,4,4,3,2
Carmella Jacquinto,,,,,,,,,0,7,2,1,3,5,3,1,4,3,1,5,1,1,1,2,1,7,2,7,2,2
Anthony Kyriakakis,,,,,,,,,,0,7,5,5,4,2,4,0,2,5,0,1,0,1,0,1,6,2,5,3,2
James C Crumlish,,,,,,,,,,,1,3,3,4,1,3,1,2,7,2,5,0,1,0,0,3,5,4,3,2
Laurie Dow,,,,,,,,,,,,0,6,2,2,5,1,3,3,1,0,2,2,0,1,8,2,2,4,2
Nicola Serianni,,,,,,,,,,,,,0,3,1,3,1,2,1,1,1,1,0,0,1,5,4,4,2,2
Leon Goodman,,,,,,,,,,,,,,0,5,3,1,3,2,1,1,0,0,0,0,6,2,4,1,2
Vicki Markovitz,,,,,,,,,,,,,,,0,4,2,0,1,3,0,2,0,1,0,4,2,4,1,2
Kendra Mccrae,,,,,,,,,,,,,,,,0,0,3,1,1,2,3,0,1,1,3,5,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,0,2,1,2,3,0,0,3,0,3,4,2,1,2
Terri M Booker,,,,,,,,,,,,,,,,,,0,1,2,0,3,2,3,0,5,2,2,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,2,2,2,3,2
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,3,2,1,1,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,5,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,3,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,31,26,24,22,21,20,20,19,18,17,17,16,14,12,11,10,10,9,8,7,6,5,4,2,30,20,18,16,2
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Jennifer Schultz,Joshua Roberts,Craig Levin,Anthony Kyriakakis,Nicola Serianni,Wendi Barish,Cateria R Mccabe,Beth Grossman,Carmella Jacquinto,Chris Hall,Jon Marshall,Kendra Mccrae,Laurie Dow,James C Crumlish,Vicki Markovitz,Tiffany Palmer,Henry Mcgregor Sias,James F Berardinelli,Leon Goodman,Robert Trimble,Janine D Momasso,Terri M Booker,Kay Yu,Sherman Toppin,Gregory Weyer,3
Jewell Williams,4,0,0,0,6,8,7,7,9,5,8,4,7,5,2,4,3,3,5,3,0,3,4,1,2,2,2,0,0,3
Rochelle Bilal,,1,0,0,7,3,4,3,3,5,1,3,0,0,4,2,1,0,0,2,2,0,0,0,0,1,0,0,0,3
Malika Rahman,,,0,0,2,1,3,0,1,3,1,1,1,1,0,2,3,1,1,0,1,1,0,1,1,0,0,0,0,3
Larry King Sr,,,,0,2,3,2,3,0,0,0,1,1,3,1,1,1,3,1,1,2,1,1,3,1,1,0,1,0,3
Jennifer Schultz,,,,,2,5,7,2,3,7,3,3,3,2,5,4,3,3,1,2,2,0,2,1,2,1,0,1,0,3
Joshua Roberts,,,,,,3,7,6,4,3,4,3,4,1,5,1,3,3,2,1,0,1,3,1,0,1,0,0,0,3
Craig Levin,,,,,,,0,2,2,2,2,3,1,3,6,0,3,2,0,2,2,2,4,2,4,1,0,1,0,3
Anthony Kyriakakis,,,,,,,,1,8,6,4,2,5,3,1,2,1,3,2,3,3,1,0,1,1,1,1,0,0,3
Nicola Serianni,,,,,,,,,0,7,7,3,6,1,0,4,3,1,3,2,2,1,2,0,1,0,1,0,0,3
Wendi Barish,,,,,,,,,,0,5,3,4,2,1,4,3,1,0,2,3,1,0,1,1,1,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,0,1,6,1,1,4,1,1,2,1,0,1,1,1,0,2,0,0,0,3
Beth Grossman,,,,,,,,,,,,0,0,2,1,3,4,0,2,0,0,1,3,0,1,1,1,0,0,3
Carmella Jacquinto,,,,,,,,,,,,,0,1,1,2,1,1,2,2,0,0,0,0,0,0,1,0,0,3
Chris Hall,,,,,,,,,,,,,,0,1,2,1,4,2,2,1,3,1,4,1,1,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,0,5,1,4,1,1,2,1,2,0,2,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,0,0,3,0,1,1,3,1,1,1,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,2,1,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,2,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,24,13,7,6,20,18,16,14,13,13,10,9,9,9,9,9,8,7,7,6,5,5,5,5,4,4,2,1,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,4
,Jennifer Schultz,Nicola Serianni,James C Crumlish,Joshua Roberts,Vicki Markovitz,Anthony Kyriakakis,Beth Grossman,Craig Levin,Leon Goodman,Tiffany Palmer,Carmella Jacquinto,Jon Marshall,Kay Yu,Terri M Booker,Wendi Barish,Kendra Mccrae,Laurie Dow,Cateria R Mccabe,Chris Hall,James F Berardinelli,Sherman Toppin,Gregory Weyer,Henry Mcgregor Sias,Janine D Momasso,Robert Trimble,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,4
Jennifer Schultz,0,10,4,3,6,1,5,3,5,4,2,3,3,2,2,3,3,1,2,2,1,0,0,0,0,5,6,0,5,4
Nicola Serianni,,0,4,1,4,2,4,2,3,3,1,2,2,3,3,1,2,1,1,0,1,0,0,0,0,2,4,1,2,4
James C Crumlish,,,0,4,0,3,3,1,2,3,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,5,2,2,0,4
Joshua Roberts,,,,1,0,1,1,1,3,0,1,2,1,0,2,0,1,0,0,0,2,1,1,0,1,3,2,2,0,4
Vicki Markovitz,,,,,0,1,3,3,2,0,4,1,1,3,1,4,1,1,0,2,0,1,1,1,0,1,2,1,3,4
Anthony Kyriakakis,,,,,,0,1,2,0,3,2,0,2,1,1,1,0,0,2,0,0,0,0,0,0,1,2,3,0,4
Beth Grossman,,,,,,,0,1,1,3,2,1,1,2,0,1,1,0,0,0,0,1,0,1,0,2,4,1,0,4
Craig Levin,,,,,,,,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,4
Leon Goodman,,,,,,,,,0,0,0,2,1,0,2,2,2,0,1,1,1,0,0,0,1,0,2,1,3,4
Tiffany Palmer,,,,,,,,,,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,3,3,0,0,4
Carmella Jacquinto,,,,,,,,,,,0,0,1,2,1,2,0,1,0,1,0,0,1,0,0,1,1,2,1,4
Jon Marshall,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,1,4
Kay Yu,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,0,0,0,1,0,2,2,1,4
Terri M Booker,,,,,,,,,,,,,,0,2,0,0,2,0,0,1,1,1,1,0,1,3,1,0,4
Wendi Barish,,,,,,,,,,,,,,,0,0,2,1,1,0,1,1,2,0,0,2,1,1,1,4
Kendra Mccrae,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,0,0,0,1,3,4
Laurie Dow,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,1,1,0,2,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,1,1,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,19,12,9,9,9,7,7,6,6,6,5,5,5,5,5,4,4,3,3,3,3,2,2,1,1,13,10,7,6,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Jennifer Schultz,Beth Grossman,Joshua Roberts,Anthony Kyriakakis,Chris Hall,Craig Levin,James C Crumlish,Vicki Markovitz,Nicola Serianni,Tiffany Palmer,Wendi Barish,Kendra Mccrae,Laurie Dow,James F Berardinelli,Jon Marshall,Terri M Booker,Carmella Jacquinto,Cateria R Mccabe,Janine D Momasso,Leon Goodman,Kay Yu,Henry Mcgregor Sias,Robert Trimble,Sherman Toppin,Gregory Weyer,Malika Rahman,Jewell Williams,Rochelle Bilal,Larry King Sr,5
Jennifer Schultz,0,9,7,3,3,5,4,5,5,4,6,3,5,2,4,5,2,1,4,3,0,0,3,2,0,8,6,9,3,5
Beth Grossman,,2,7,4,3,6,2,7,6,4,6,3,7,2,2,4,4,3,3,3,3,1,1,1,0,5,9,3,3,5
Joshua Roberts,,,0,3,0,5,3,5,4,1,2,3,3,3,4,0,2,1,3,2,0,1,0,0,0,5,9,4,0,5
Anthony Kyriakakis,,,,0,4,2,4,3,1,3,2,3,1,3,2,2,1,2,1,1,1,1,1,0,0,2,5,1,2,5
Chris Hall,,,,,0,2,6,1,0,4,0,3,2,3,0,2,3,4,1,3,1,2,2,0,0,2,2,0,6,5
Craig Levin,,,,,,1,2,4,1,0,2,1,1,2,3,0,1,3,1,2,0,1,1,2,0,3,4,2,1,5
James C Crumlish,,,,,,,0,2,2,3,2,3,0,2,2,0,3,2,1,1,1,1,2,0,0,4,2,0,3,5
Vicki Markovitz,,,,,,,,0,2,3,3,3,1,3,1,1,1,4,2,0,0,0,0,1,0,4,5,1,1,5
Nicola Serianni,,,,,,,,,0,2,3,1,3,2,1,0,2,1,3,1,0,0,0,0,0,3,4,3,0,5
Tiffany Palmer,,,,,,,,,,0,2,1,3,2,1,4,2,2,0,1,1,0,1,1,0,3,2,2,2,5
Wendi Barish,,,,,,,,,,,0,1,2,0,0,3,1,1,2,2,1,0,0,1,0,5,3,1,1,5
Kendra Mccrae,,,,,,,,,,,,0,0,2,1,2,2,2,2,3,1,2,2,1,0,2,2,1,4,5
Laurie Dow,,,,,,,,,,,,,0,1,1,4,3,0,2,2,1,1,0,0,0,1,4,2,2,5
James F Berardinelli,,,,,,,,,,,,,,0,1,0,0,4,1,1,0,2,0,0,0,2,4,0,2,5
Jon Marshall,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,2,1,0,2,2,3,0,5
Terri M Booker,,,,,,,,,,,,,,,,0,2,1,0,2,2,1,1,1,0,2,1,2,3,5
Carmella Jacquinto,,,,,,,,,,,,,,,,,0,1,0,0,1,2,2,0,0,2,2,1,2,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,1,3,0,3,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1,0,3,1,1,1,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,1,0,4,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,3,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,2,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,27,23,19,12,11,11,11,11,10,10,10,9,9,8,8,8,7,7,7,7,5,4,4,4,0,17,16,16,11,5
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Rochelle Bilal,Jewell Williams,Larry King Sr,Malika Rahman,Jennifer Schultz,Beth Grossman,Joshua Roberts,Craig Levin,James C Crumlish,Nicola Serianni,Wendi Barish,Carmella Jacquinto,Terri M Booker,Cateria R Mccabe,Chris Hall,Anthony Kyriakakis,James F Berardinelli,Jon Marshall,Kay Yu,Tiffany Palmer,Vicki Markovitz,Kendra Mccrae,Leon Goodman,Gregory Weyer,Janine D Momasso,Sherman Toppin,Henry Mcgregor Sias,Laurie Dow,Robert Trimble,6
Rochelle Bilal,3,0,0,0,10,6,7,5,4,4,5,2,4,1,3,1,1,4,3,2,3,2,1,1,1,1,1,1,1,6
Jewell Williams,,3,0,0,3,3,4,3,1,4,3,3,3,3,0,2,1,1,2,1,2,1,0,1,0,0,0,0,0,6
Larry King Sr,,,1,0,4,6,1,3,2,1,1,0,1,2,2,1,4,0,0,1,0,1,3,1,1,1,0,0,0,6
Malika Rahman,,,,0,1,2,0,0,2,0,0,1,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6
Jennifer Schultz,,,,,2,8,6,7,4,5,3,2,4,3,3,0,2,4,1,2,4,1,2,0,2,1,1,1,1,6
Beth Grossman,,,,,,0,4,4,5,2,5,2,3,3,3,2,4,2,2,1,4,2,2,1,2,1,0,1,1,6
Joshua Roberts,,,,,,,1,4,3,6,5,6,2,3,1,2,1,3,0,0,0,1,2,0,2,1,0,1,1,6
Craig Levin,,,,,,,,0,3,3,2,1,2,2,1,1,1,3,1,2,2,2,1,0,1,0,0,0,0,6
James C Crumlish,,,,,,,,,1,1,4,2,2,1,3,2,2,2,1,2,1,1,1,0,1,1,0,0,0,6
Nicola Serianni,,,,,,,,,,0,2,2,4,3,2,2,1,1,0,0,2,2,1,0,0,1,1,0,0,6
Wendi Barish,,,,,,,,,,,0,3,3,1,1,2,1,0,1,0,1,2,1,0,2,1,0,0,1,6
Carmella Jacquinto,,,,,,,,,,,,0,2,3,0,2,1,1,1,1,0,0,1,1,1,1,0,0,0,6
Terri M Booker,,,,,,,,,,,,,0,2,1,0,1,0,2,1,3,2,1,1,1,2,1,0,0,6
Cateria R Mccabe,,,,,,,,,,,,,,0,0,2,2,0,1,0,1,2,1,1,0,1,0,0,0,6
Chris Hall,,,,,,,,,,,,,,,0,2,2,0,2,3,1,1,2,1,0,0,0,0,0,6
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,1,0,2,2,1,0,0,0,0,0,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,0,0,1,1,0,2,2,2,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,0,3,2,0,0,2,0,0,0,0,0,6
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
