col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Willie Floyd Singletary,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Eryn Santamoor,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,24,16,15,12,12,11,10,8,6,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,7
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Bobby Henon,Isaiah Thomas,Allan Domb,Katherine Gilmore Richardson,Helen Gym,Derek S Green,Adrián Rivera-reyes,Erika Almirón,Eryn Santamoor,Billy Thompson,Fareed Abdullah,Willie Floyd Singletary,Justin Diberardinis,Asa Khalif,Beth Finn,Deja Lynn Alvarez,Hena Veit,Sandra Dungee Glenn,Ethelind Baylor,Fernando Treviño,Joseph A Diorio,Latrice Y Bryant,Mark Ross,Ogbonna Paul Hagins,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Sherrie Cohen,8
Bobby Henon,2,10,6,5,9,7,6,5,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,8
Isaiah Thomas,,0,10,10,4,6,3,2,1,1,2,3,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,8
Allan Domb,,,2,9,4,6,1,0,2,0,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
Katherine Gilmore Richardson,,,,0,3,4,1,3,2,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,2,7,2,2,0,2,1,1,2,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8
Derek S Green,,,,,,0,1,1,1,1,2,0,3,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Erika Almirón,,,,,,,,0,0,3,1,1,0,0,0,0,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8
Justin Diberardinis,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,25,18,17,14,13,10,6,5,5,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,8
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Bobby Henon,Allan Domb,Helen Gym,Deja Lynn Alvarez,Eryn Santamoor,Adrián Rivera-reyes,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Sandra Dungee Glenn,Justin Diberardinis,Mark Ross,Willie Floyd Singletary,Erika Almirón,Asa Khalif,Billy Thompson,Ethelind Baylor,Hena Veit,Joseph A Diorio,Ogbonna Paul Hagins,Wayne Allen,Beth Finn,Fareed Abdullah,Fernando Treviño,Latrice Y Bryant,Vinny Black,Bobbie Curry,Devon Cade,Edwin Santana,Sherrie Cohen,Wayne Edmund Dorsey,9
Bobby Henon,4,16,18,12,10,11,12,5,9,9,5,4,7,5,5,3,3,3,3,3,3,2,2,2,2,2,0,0,1,0,1,9
Allan Domb,,4,10,9,12,5,8,10,6,3,4,8,1,2,1,3,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,9
Helen Gym,,,4,1,7,3,8,4,8,5,5,3,1,2,3,1,2,2,0,2,2,1,1,1,1,0,0,0,0,0,0,9
Deja Lynn Alvarez,,,,0,8,6,1,7,1,0,1,6,3,1,0,2,0,2,2,2,1,0,0,1,0,1,1,1,1,1,0,9
Eryn Santamoor,,,,,0,3,2,8,3,3,4,8,2,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,9
Adrián Rivera-reyes,,,,,,0,3,0,0,0,3,0,3,2,0,1,3,1,2,1,0,0,0,1,0,1,0,0,1,0,1,9
Isaiah Thomas,,,,,,,0,3,6,3,1,2,2,2,1,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,9
Derek S Green,,,,,,,,0,2,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,0,5,0,1,0,3,2,1,0,0,0,0,0,1,1,0,2,0,1,1,0,1,0,9
Sandra Dungee Glenn,,,,,,,,,,0,3,0,0,3,4,0,0,0,0,0,2,2,1,1,2,1,0,0,0,0,0,9
Justin Diberardinis,,,,,,,,,,,0,0,0,2,2,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Willie Floyd Singletary,,,,,,,,,,,,,1,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,9
Erika Almirón,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,9
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9
Ethelind Baylor,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,9
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Beth Finn,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,47,29,28,18,18,14,14,12,12,10,9,9,8,6,5,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,9
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Bobby Henon,Allan Domb,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Justin Diberardinis,Beth Finn,Sandra Dungee Glenn,Adrián Rivera-reyes,Bobbie Curry,Deja Lynn Alvarez,Erika Almirón,Eryn Santamoor,Joseph A Diorio,Vinny Black,Willie Floyd Singletary,Billy Thompson,Devon Cade,Edwin Santana,Ethelind Baylor,Fernando Treviño,Hena Veit,Latrice Y Bryant,Mark Ross,Wayne Allen,Wayne Edmund Dorsey,Asa Khalif,Fareed Abdullah,Ogbonna Paul Hagins,Sherrie Cohen,10
Bobby Henon,2,5,5,3,1,2,3,2,2,2,1,2,1,1,0,2,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,10
Allan Domb,,0,9,5,4,4,2,1,2,0,0,0,2,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,10
Helen Gym,,,0,4,1,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,10
Derek S Green,,,,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10
Isaiah Thomas,,,,,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Justin Diberardinis,,,,,,,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10
Erika Almirón,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
Eryn Santamoor,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,15,13,10,6,5,5,4,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Bobby Henon,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Fareed Abdullah,Deja Lynn Alvarez,Erika Almirón,Justin Diberardinis,Adrián Rivera-reyes,Bobbie Curry,Eryn Santamoor,Joseph A Diorio,Wayne Edmund Dorsey,Willie Floyd Singletary,Beth Finn,Billy Thompson,Edwin Santana,Asa Khalif,Ethelind Baylor,Ogbonna Paul Hagins,Wayne Allen,Fernando Treviño,Latrice Y Bryant,Sandra Dungee Glenn,Vinny Black,Devon Cade,Hena Veit,Mark Ross,Sherrie Cohen,11
Bobby Henon,2,14,10,10,9,6,5,5,5,5,4,3,3,3,2,4,1,2,2,1,1,2,2,1,1,1,1,0,0,0,0,11
Allan Domb,,0,8,8,9,6,3,0,1,2,0,1,3,1,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,11
Isaiah Thomas,,,0,8,5,6,6,1,2,2,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11
Derek S Green,,,,1,5,4,4,0,2,3,0,0,1,1,3,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11
Helen Gym,,,,,0,4,1,2,2,2,2,2,4,1,2,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,11
Katherine Gilmore Richardson,,,,,,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
Fareed Abdullah,,,,,,,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,11
Deja Lynn Alvarez,,,,,,,,0,2,1,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11
Erika Almirón,,,,,,,,,0,5,0,1,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,11
Justin Diberardinis,,,,,,,,,,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
Adrián Rivera-reyes,,,,,,,,,,,0,0,1,1,0,1,2,1,0,0,2,2,1,0,1,0,0,0,0,0,0,11
Bobbie Curry,,,,,,,,,,,,0,0,1,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,11
Eryn Santamoor,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11
Wayne Edmund Dorsey,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11
Beth Finn,,,,,,,,,,,,,,,,,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,11
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,11
Edwin Santana,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,11
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,31,16,15,14,14,9,8,6,6,6,5,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,11
,District Council 6th District - Democrat,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
