col_1,col_2,division
,District Council 10th District - Democrat,All
,Judy Moore,All
Judy Moore,"1,599",All
Total,"1,599",All
,District Council 10th District - Democrat,1
,Judy Moore,1
Judy Moore,83,1
Total,83,1
,District Council 10th District - Democrat,2
,Judy Moore,2
Judy Moore,47,2
Total,47,2
,District Council 10th District - Democrat,3
,Judy Moore,3
Judy Moore,83,3
Total,83,3
,District Council 10th District - Democrat,4
,Judy Moore,4
Judy Moore,52,4
Total,52,4
,District Council 10th District - Democrat,5
,Judy Moore,5
Judy Moore,49,5
Total,49,5
,District Council 10th District - Democrat,6
,Judy Moore,6
Judy Moore,74,6
Total,74,6
,District Council 10th District - Democrat,7
,Judy Moore,7
Judy Moore,54,7
Total,54,7
,District Council 10th District - Democrat,8
,Judy Moore,8
Judy Moore,59,8
Total,59,8
,District Council 10th District - Democrat,9
,Judy Moore,9
Judy Moore,62,9
Total,62,9
,District Council 10th District - Democrat,10
,Judy Moore,10
Judy Moore,54,10
Total,54,10
,District Council 10th District - Democrat,11
,Judy Moore,11
Judy Moore,197,11
Total,197,11
,District Council 10th District - Democrat,12
,Judy Moore,12
Judy Moore,50,12
Total,50,12
,District Council 10th District - Democrat,13
,Judy Moore,13
Judy Moore,58,13
Total,58,13
,District Council 10th District - Democrat,14
,Judy Moore,14
Judy Moore,69,14
Total,69,14
,District Council 10th District - Democrat,15
,Judy Moore,15
Judy Moore,58,15
Total,58,15
,District Council 10th District - Democrat,16
,Judy Moore,16
Judy Moore,32,16
Total,32,16
,District Council 10th District - Democrat,17
,Judy Moore,17
Judy Moore,30,17
Total,30,17
,District Council 10th District - Democrat,18
,Judy Moore,18
Judy Moore,56,18
Total,56,18
,District Council 10th District - Democrat,19
,Judy Moore,19
Judy Moore,43,19
Total,43,19
,District Council 10th District - Democrat,20
,Judy Moore,20
Judy Moore,54,20
Total,54,20
,District Council 10th District - Democrat,21
,Judy Moore,21
Judy Moore,59,21
Total,59,21
,District Council 10th District - Democrat,22
,Judy Moore,22
Judy Moore,56,22
Total,56,22
,District Council 10th District - Democrat,23
,Judy Moore,23
Judy Moore,116,23
Total,116,23
,District Council 10th District - Democrat,24
,Judy Moore,24
Judy Moore,50,24
Total,50,24
,District Council 10th District - Democrat,25
,Judy Moore,25
Judy Moore,54,25
Total,54,25
