col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
James C Crumlish,,,,,,,,,,,,,,,,0,3,1,0,4,0,0,1,0,1,1,5,2,3,2
Nicola Serianni,,,,,,,,,,,,,,,,,0,3,0,0,1,2,1,1,0,7,1,3,2,2
Beth Grossman,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,2,2,3,2,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,5,5,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,3,4,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,2,2,2,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,5,2,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,1,1,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,3,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,2
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,44,35,33,26,24,24,20,19,19,17,16,16,15,15,14,13,13,10,10,8,7,7,6,6,3,41,35,31,8,2
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,Jennifer Schultz,Joshua Roberts,Craig Levin,Terri M Booker,Carmella Jacquinto,Jon Marshall,Tiffany Palmer,Leon Goodman,Cateria R Mccabe,Kendra Mccrae,James C Crumlish,Laurie Dow,Sherman Toppin,Beth Grossman,Nicola Serianni,Wendi Barish,Chris Hall,Janine D Momasso,James F Berardinelli,Anthony Kyriakakis,Henry Mcgregor Sias,Robert Trimble,Kay Yu,Vicki Markovitz,Gregory Weyer,3
Jewell Williams,3,0,0,0,10,14,9,13,12,5,9,8,7,8,8,3,5,2,2,4,5,3,4,3,4,1,1,0,1,3
Rochelle Bilal,,4,0,0,17,11,8,4,2,10,3,5,2,6,1,4,3,6,5,3,2,2,1,0,0,2,0,1,0,3
Malika Rahman,,,2,0,8,7,10,6,4,5,4,5,2,2,4,2,3,2,3,3,1,2,1,1,0,2,1,1,1,3
Larry King Sr,,,,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
Jennifer Schultz,,,,,3,13,11,1,1,11,3,0,3,3,2,0,1,3,4,2,1,1,0,0,0,1,0,2,0,3
Joshua Roberts,,,,,,3,10,7,11,10,3,6,6,5,5,3,5,3,1,4,1,0,3,3,4,0,0,0,1,3
Craig Levin,,,,,,,3,5,7,9,5,4,2,2,6,7,1,2,4,1,3,5,4,0,0,1,1,1,0,3
Terri M Booker,,,,,,,,0,19,1,11,9,3,5,6,4,3,4,3,6,4,3,2,2,1,1,2,2,2,3
Carmella Jacquinto,,,,,,,,,1,1,8,7,6,7,9,7,8,2,1,3,2,5,6,4,4,3,1,0,0,3
Jon Marshall,,,,,,,,,,1,1,0,1,1,2,1,1,2,3,1,0,1,0,0,0,0,0,0,0,3
Tiffany Palmer,,,,,,,,,,,0,8,6,7,1,4,3,4,3,2,3,1,1,1,2,3,3,2,1,3
Leon Goodman,,,,,,,,,,,,0,5,6,5,3,4,4,3,4,3,2,1,0,2,4,2,0,2,3
Cateria R Mccabe,,,,,,,,,,,,,2,7,2,4,7,3,0,0,2,3,2,4,5,0,1,1,0,3
Kendra Mccrae,,,,,,,,,,,,,,0,3,3,7,4,1,2,2,3,2,2,1,1,0,1,0,3
James C Crumlish,,,,,,,,,,,,,,,0,5,1,1,3,5,2,5,3,2,0,2,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,0,2,3,1,1,1,7,5,1,0,0,0,0,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,0,2,1,0,1,3,1,4,4,1,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,,,,0,6,4,2,0,1,1,0,2,0,2,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,4,2,1,0,0,0,3,0,2,1,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,2,0,3
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,2,0,1,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,42,37,32,3,40,40,35,33,32,22,21,19,18,17,14,13,13,12,10,10,9,9,8,6,6,5,3,3,2,3
,Sheriff - Democrat,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Malika Rahman,Rochelle Bilal,Jewell Williams,Larry King Sr,Kendra Mccrae,Craig Levin,Joshua Roberts,Cateria R Mccabe,Jennifer Schultz,Leon Goodman,Terri M Booker,Carmella Jacquinto,Tiffany Palmer,Janine D Momasso,Jon Marshall,Sherman Toppin,Wendi Barish,Anthony Kyriakakis,Nicola Serianni,Robert Trimble,Beth Grossman,Laurie Dow,Henry Mcgregor Sias,James F Berardinelli,Kay Yu,Vicki Markovitz,Gregory Weyer,Chris Hall,James C Crumlish,4
Malika Rahman,2,0,0,0,12,8,7,6,10,8,8,6,5,7,3,2,1,2,4,3,2,2,1,2,2,1,1,0,0,4
Rochelle Bilal,,3,0,0,4,8,5,5,6,3,2,4,4,3,4,2,3,3,1,1,2,1,0,0,1,1,1,0,1,4
Jewell Williams,,,2,0,6,3,8,9,3,4,6,8,6,5,2,5,4,2,1,2,2,1,3,1,1,1,1,1,1,4
Larry King Sr,,,,0,0,2,1,1,0,2,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,4
Kendra Mccrae,,,,,0,4,4,9,5,10,7,6,9,10,4,2,5,3,4,2,3,3,0,1,3,2,2,0,0,4
Craig Levin,,,,,,0,4,3,7,3,7,3,5,1,5,1,0,0,2,3,1,3,0,0,0,1,1,1,1,4
Joshua Roberts,,,,,,,0,5,3,3,3,6,5,1,5,6,1,4,1,2,3,0,4,0,0,0,3,1,2,4
Cateria R Mccabe,,,,,,,,0,4,7,9,11,6,10,0,7,4,6,2,3,1,2,3,2,3,1,0,1,0,4
Jennifer Schultz,,,,,,,,,0,3,4,3,3,1,4,0,2,0,3,2,1,3,0,1,2,3,0,0,1,4
Leon Goodman,,,,,,,,,,1,8,6,7,6,1,2,1,4,0,1,2,3,0,2,1,0,1,1,1,4
Terri M Booker,,,,,,,,,,,1,7,6,7,1,3,2,0,3,3,2,3,0,1,2,1,0,1,2,4
Carmella Jacquinto,,,,,,,,,,,,0,5,7,1,5,4,6,1,3,1,0,4,2,1,1,0,0,1,4
Tiffany Palmer,,,,,,,,,,,,,1,3,3,2,6,0,0,3,4,2,0,2,1,0,2,2,0,4
Janine D Momasso,,,,,,,,,,,,,,0,0,1,3,3,1,0,1,1,0,3,2,0,1,0,0,4
Jon Marshall,,,,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,0,0,0,1,0,1,4
Sherman Toppin,,,,,,,,,,,,,,,,0,0,4,1,0,2,0,4,0,0,0,1,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,1,2,1,0,1,0,4
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,0,0,0,1,0,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,2,1,3,0,0,0,1,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,0,1,0,4
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,35,22,20,4,23,22,22,21,20,19,19,18,18,16,10,9,8,7,7,7,6,6,4,4,4,4,3,2,2,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,5
,Joshua Roberts,Carmella Jacquinto,Craig Levin,Laurie Dow,Terri M Booker,Jennifer Schultz,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Leon Goodman,Tiffany Palmer,Kendra Mccrae,Sherman Toppin,Janine D Momasso,Henry Mcgregor Sias,Jon Marshall,Kay Yu,James F Berardinelli,Wendi Barish,Nicola Serianni,Beth Grossman,Chris Hall,Robert Trimble,Vicki Markovitz,Gregory Weyer,Jewell Williams,Malika Rahman,Rochelle Bilal,Larry King Sr,5
Joshua Roberts,3,17,14,5,12,11,13,8,14,7,6,4,15,1,10,9,4,2,5,7,4,0,3,1,1,22,9,14,0,5
Carmella Jacquinto,,1,13,14,13,3,14,14,14,5,3,5,15,11,11,0,2,8,4,1,1,4,0,1,0,24,5,3,1,5
Craig Levin,,,0,16,9,11,0,16,2,5,4,3,2,11,0,7,2,8,2,4,3,1,1,1,1,10,10,11,1,5
Laurie Dow,,,,4,14,4,5,13,3,8,7,10,3,14,1,2,7,9,3,2,4,2,1,1,1,10,8,8,3,5
Terri M Booker,,,,,1,4,4,6,2,10,12,11,5,3,1,1,9,2,8,2,4,1,1,0,1,11,10,7,1,5
Jennifer Schultz,,,,,,2,3,3,2,2,3,3,1,0,1,6,0,1,4,4,2,3,0,1,1,8,8,11,0,5
Cateria R Mccabe,,,,,,,2,1,12,1,4,5,13,0,10,1,0,0,1,1,2,1,0,0,1,15,0,4,1,5
James C Crumlish,,,,,,,,0,0,6,3,3,1,10,0,4,1,9,3,3,0,1,2,0,0,6,1,8,1,5
Anthony Kyriakakis,,,,,,,,,0,2,4,1,13,2,13,0,2,2,1,2,3,1,0,1,1,16,2,3,1,5
Leon Goodman,,,,,,,,,,0,10,11,3,2,1,3,5,2,4,2,2,2,3,2,1,4,8,8,1,5
Tiffany Palmer,,,,,,,,,,,0,12,2,2,2,1,7,2,2,0,3,2,1,1,2,6,9,5,0,5
Kendra Mccrae,,,,,,,,,,,,0,3,2,0,1,8,1,3,2,6,3,1,1,0,7,6,6,1,5
Sherman Toppin,,,,,,,,,,,,,0,1,11,1,0,1,1,0,1,2,1,0,0,16,2,2,1,5
Janine D Momasso,,,,,,,,,,,,,,0,0,0,2,8,2,1,0,0,1,1,0,3,3,4,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,0,1,12,0,2,0,5
Jon Marshall,,,,,,,,,,,,,,,,0,0,0,1,4,0,0,1,0,0,4,1,8,1,5
Kay Yu,,,,,,,,,,,,,,,,,0,2,2,2,3,2,3,1,1,4,6,3,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,3,3,2,1,5
Wendi Barish,,,,,,,,,,,,,,,,,,,0,4,3,0,1,1,0,7,1,4,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,3,0,6,1,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,2,4,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,1,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,3,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,48,43,40,40,33,31,23,23,22,22,22,21,21,15,14,14,14,13,13,10,9,7,5,4,3,44,40,33,4,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Kendra Mccrae,Craig Levin,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Jon Marshall,Terri M Booker,Henry Mcgregor Sias,Tiffany Palmer,Beth Grossman,Wendi Barish,James C Crumlish,Laurie Dow,Leon Goodman,Janine D Momasso,Chris Hall,James F Berardinelli,Nicola Serianni,Vicki Markovitz,Robert Trimble,Kay Yu,Gregory Weyer,Jewell Williams,Rochelle Bilal,Malika Rahman,Larry King Sr,6
Joshua Roberts,7,14,13,6,14,13,14,18,11,4,11,1,1,2,2,1,1,1,0,1,1,0,0,0,0,20,13,5,1,6
Jennifer Schultz,,0,1,1,13,2,2,0,10,3,1,3,4,5,3,1,1,1,2,1,2,2,1,0,0,4,15,5,1,6
Carmella Jacquinto,,,0,8,3,12,13,15,1,5,10,5,3,1,1,2,1,3,1,2,1,1,0,0,0,23,1,0,0,6
Kendra Mccrae,,,,3,0,6,3,5,2,8,4,8,3,0,2,1,3,2,1,3,1,0,0,2,0,13,3,3,1,6
Craig Levin,,,,,1,0,1,1,10,1,0,0,2,1,3,2,1,1,1,1,0,0,1,0,0,3,14,4,0,6
Cateria R Mccabe,,,,,,0,15,14,1,3,13,5,1,2,1,1,3,1,0,1,1,0,0,0,0,16,3,1,0,6
Sherman Toppin,,,,,,,0,15,0,2,13,1,1,1,3,0,2,1,0,1,0,1,1,0,0,18,1,2,0,6
Anthony Kyriakakis,,,,,,,,0,0,1,13,0,1,2,0,1,1,1,1,1,0,0,0,0,0,18,0,1,1,6
Jon Marshall,,,,,,,,,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,15,3,0,6
Terri M Booker,,,,,,,,,,0,1,7,4,1,1,1,4,3,3,1,0,1,1,1,0,6,5,2,2,6
Henry Mcgregor Sias,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,13,1,1,0,6
Tiffany Palmer,,,,,,,,,,,,0,5,2,1,1,3,1,2,1,1,2,0,0,0,6,5,1,1,6
Beth Grossman,,,,,,,,,,,,,0,5,2,1,1,2,2,0,1,1,2,0,0,5,3,0,0,6
Wendi Barish,,,,,,,,,,,,,,0,1,2,0,1,2,0,3,2,1,0,0,4,4,0,0,6
James C Crumlish,,,,,,,,,,,,,,,0,3,1,1,1,2,1,0,2,0,0,2,2,3,0,6
Laurie Dow,,,,,,,,,,,,,,,,0,1,3,1,1,0,1,1,1,0,2,3,2,0,6
Leon Goodman,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,1,0,2,2,2,1,6
Janine D Momasso,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,4,0,1,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,2,1,0,1,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,1,1,6
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,1,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6
