col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,All
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Eryn Santamoor,Willie Floyd Singletary,Erika Almirón,Ogbonna Paul Hagins,Justin Diberardinis,Beth Finn,Sandra Dungee Glenn,Fernando Treviño,Latrice Y Bryant,Fareed Abdullah,Asa Khalif,Billy Thompson,Vinny Black,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Edwin Santana,Mark Ross,Hena Veit,Bobbie Curry,Devon Cade,Wayne Edmund Dorsey,Sherrie Cohen,David H Conroy,Theresa Brunson,All
Helen Gym,58,414,404,332,300,218,175,138,150,145,134,120,81,78,62,48,44,44,46,28,69,28,21,17,18,28,8,8,14,0,470,393,All
Allan Domb,,38,493,424,331,74,60,195,51,73,19,62,58,71,27,38,62,49,39,40,18,42,28,19,29,13,22,19,13,0,454,239,All
Isaiah Thomas,,,22,449,350,73,58,151,54,116,24,81,46,76,33,59,70,71,35,23,75,21,23,17,23,16,6,19,12,0,440,278,All
Derek S Green,,,,48,323,46,39,147,37,49,9,60,34,46,16,33,51,39,23,24,22,12,25,9,23,2,12,6,7,0,343,201,All
Katherine Gilmore Richardson,,,,,5,38,27,159,21,63,11,35,46,50,27,40,18,25,18,21,11,14,13,11,12,16,13,7,11,0,282,172,All
Adrián Rivera-reyes,,,,,,28,187,44,151,58,132,19,31,24,77,28,24,27,20,6,8,24,15,28,4,18,10,5,5,0,232,210,All
Deja Lynn Alvarez,,,,,,,19,44,149,37,116,9,23,16,50,21,18,19,12,11,6,15,6,11,9,10,14,8,1,0,158,186,All
Eryn Santamoor,,,,,,,,9,17,46,11,45,38,33,36,23,12,21,11,18,6,12,8,9,12,15,11,8,5,0,157,124,All
Willie Floyd Singletary,,,,,,,,,16,14,115,7,16,13,14,21,19,14,22,12,3,13,8,5,7,7,9,5,6,0,151,144,All
Erika Almirón,,,,,,,,,,11,5,50,34,36,42,26,17,19,8,10,46,7,10,13,6,4,10,7,3,0,79,141,All
Ogbonna Paul Hagins,,,,,,,,,,,6,5,5,7,3,8,6,6,12,5,6,8,1,2,1,7,1,1,0,0,105,76,All
Justin Diberardinis,,,,,,,,,,,,2,15,8,8,5,5,6,9,8,39,11,3,3,4,2,4,4,5,0,76,56,All
Beth Finn,,,,,,,,,,,,,5,30,22,12,8,11,11,11,5,9,13,10,14,14,10,8,5,0,60,88,All
Sandra Dungee Glenn,,,,,,,,,,,,,,3,7,18,12,19,8,8,9,13,5,7,7,7,3,1,2,0,34,106,All
Fernando Treviño,,,,,,,,,,,,,,,1,10,10,14,12,5,0,7,10,25,2,10,6,4,2,0,50,75,All
Latrice Y Bryant,,,,,,,,,,,,,,,,3,21,25,6,13,10,8,12,11,5,9,9,4,4,0,38,91,All
Fareed Abdullah,,,,,,,,,,,,,,,,,4,35,12,8,9,3,10,4,5,3,3,3,3,0,41,81,All
Asa Khalif,,,,,,,,,,,,,,,,,,5,6,7,3,4,7,4,3,4,4,3,2,0,33,81,All
Billy Thompson,,,,,,,,,,,,,,,,,,,4,6,2,13,5,4,11,9,3,2,6,0,39,47,All
Vinny Black,,,,,,,,,,,,,,,,,,,,9,0,12,7,8,10,9,7,3,2,0,39,42,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,3,1,3,1,0,31,46,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,1,5,2,8,6,4,5,2,0,46,27,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,3,8,7,0,6,3,6,0,22,42,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,4,2,1,0,18,40,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,1,3,0,26,27,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2,0,24,30,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,22,25,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,15,16,All
