col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Theresa Brunson,David H Conroy,Joshua Roberts,Jennifer Schultz,Wendi Barish,James C Crumlish,Jon Marshall,Craig Levin,Carmella Jacquinto,Nicola Serianni,Sherman Toppin,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Anthony Kyriakakis,Leon Goodman,Beth Grossman,Cateria R Mccabe,Laurie Dow,Kay Yu,Janine D Momasso,Chris Hall,Vicki Markovitz,Robert Trimble,James F Berardinelli,Henry Mcgregor Sias,Gregory Weyer,All
Theresa Brunson,39,0,224,246,147,93,128,125,118,123,103,105,104,104,66,88,73,72,75,54,55,45,47,29,28,19,23,All
David H Conroy,,18,207,181,71,84,128,128,65,66,48,44,25,31,47,32,34,20,20,21,16,24,24,26,16,22,6,All
Joshua Roberts,,,40,154,196,220,158,138,174,183,172,59,34,30,58,47,31,35,29,19,11,19,20,22,13,23,10,All
Jennifer Schultz,,,,31,60,43,149,142,42,70,28,40,46,49,26,30,54,23,30,31,26,25,33,26,13,11,6,All
Wendi Barish,,,,,10,172,29,32,161,182,153,54,46,48,39,35,44,34,47,23,22,18,29,21,17,8,8,All
James C Crumlish,,,,,,5,27,36,153,169,151,30,22,25,37,29,19,11,29,9,8,23,7,17,11,10,7,All
Jon Marshall,,,,,,,17,139,24,32,21,34,27,26,21,34,31,12,16,13,12,17,14,15,6,3,3,All
Craig Levin,,,,,,,,18,19,28,18,26,13,16,21,20,19,12,15,15,12,12,9,13,13,8,5,All
Carmella Jacquinto,,,,,,,,,6,144,146,34,47,41,33,39,27,32,18,31,21,20,27,18,5,18,7,All
Nicola Serianni,,,,,,,,,,2,147,24,35,37,21,29,32,23,32,16,21,15,35,11,10,11,4,All
Sherman Toppin,,,,,,,,,,,4,34,23,31,30,26,13,14,29,18,13,8,13,7,9,16,7,All
Terri M Booker,,,,,,,,,,,,20,50,47,25,50,31,26,22,23,22,30,17,13,10,7,8,All
Tiffany Palmer,,,,,,,,,,,,,4,56,17,40,33,36,28,23,18,20,15,12,12,9,9,All
Kendra Mccrae,,,,,,,,,,,,,,2,14,31,38,39,30,19,22,23,15,15,9,4,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,9,21,19,22,9,19,15,18,11,11,10,21,3,All
Leon Goodman,,,,,,,,,,,,,,,,3,29,19,16,26,17,25,7,15,7,6,8,All
Beth Grossman,,,,,,,,,,,,,,,,,3,19,25,21,16,17,23,7,7,16,5,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,1,16,14,26,8,14,9,8,15,4,All
Laurie Dow,,,,,,,,,,,,,,,,,,,1,14,12,13,15,5,9,8,5,All
Kay Yu,,,,,,,,,,,,,,,,,,,,3,9,11,13,6,6,8,6,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,3,5,18,11,17,5,3,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,1,8,15,9,5,7,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,13,11,6,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,665,424,591,489,335,290,286,285,284,281,247,205,151,149,144,144,129,105,104,91,87,81,80,64,54,51,34,All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Theresa Brunson,David H Conroy,Joshua Roberts,Jennifer Schultz,James C Crumlish,Craig Levin,Carmella Jacquinto,Nicola Serianni,Sherman Toppin,Wendi Barish,Jon Marshall,Tiffany Palmer,Terri M Booker,Beth Grossman,Kendra Mccrae,Cateria R Mccabe,Laurie Dow,Chris Hall,Henry Mcgregor Sias,Kay Yu,Anthony Kyriakakis,Janine D Momasso,Leon Goodman,Robert Trimble,James F Berardinelli,Gregory Weyer,Vicki Markovitz,1
Theresa Brunson,1,0,20,15,4,10,2,4,5,4,7,9,9,2,5,4,6,4,2,3,2,3,3,1,2,2,0,1
David H Conroy,,1,5,7,3,2,5,3,2,2,2,0,0,3,2,1,0,1,3,0,2,0,1,1,0,0,1,1
Joshua Roberts,,,3,12,11,7,7,8,8,9,8,4,4,4,2,3,1,2,3,1,3,0,0,1,1,2,0,1
Jennifer Schultz,,,,0,3,8,2,4,2,2,7,3,2,5,4,1,1,2,1,0,0,1,1,3,1,1,0,1
James C Crumlish,,,,,0,0,8,7,7,7,0,2,1,2,2,1,2,2,2,1,1,0,0,3,1,0,0,1
Craig Levin,,,,,,2,1,1,1,1,6,2,3,0,1,1,0,1,0,1,0,1,3,0,0,1,0,1
Carmella Jacquinto,,,,,,,0,6,5,6,0,1,0,3,2,3,1,1,2,1,1,2,2,1,0,0,1,1
Nicola Serianni,,,,,,,,0,7,7,1,0,1,1,2,1,1,0,0,0,0,2,1,1,0,0,0,1
