col_1,col_2,col_3,col_4,col_5,division
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,All
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,All
Darrell L Clarke,65,431,342,213,All
Daniel D Mccaffery,,71,192,88,All
Amanda Green-hawkins,,,27,135,All
Beth Tarasi,,,,3,All
Total,681,537,403,237,All
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,15
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,15
Darrell L Clarke,12,68,72,42,15
Daniel D Mccaffery,,12,35,17,15
Amanda Green-hawkins,,,6,29,15
Beth Tarasi,,,,1,15
Total,120,85,82,48,15
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,17
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,17
Darrell L Clarke,10,101,69,46,17
Daniel D Mccaffery,,16,41,21,17
Amanda Green-hawkins,,,9,26,17
Beth Tarasi,,,,0,17
Total,147,124,86,49,17
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,20
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,20
Darrell L Clarke,16,60,49,34,20
Daniel D Mccaffery,,9,29,8,20
Amanda Green-hawkins,,,4,25,20
Beth Tarasi,,,,0,20
Total,105,74,60,38,20
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,23
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,23
Darrell L Clarke,20,123,95,45,23
Daniel D Mccaffery,,10,59,24,23
Amanda Green-hawkins,,,7,25,23
Beth Tarasi,,,,1,23
Total,188,145,110,52,23
,District Council 5th District - Democrat,Judge Of The Superior Court - Democrat,,,32
,Darrell L Clarke,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,32
Darrell L Clarke,7,79,57,46,32
Daniel D Mccaffery,,24,28,18,32
Amanda Green-hawkins,,,1,30,32
Beth Tarasi,,,,1,32
Total,121,109,65,50,32
