col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,All
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,All
David H Conroy,140,0,576,434,All
Theresa Brunson,,26,227,302,All
Kenyatta Johnson,,,300,0,All
Lauren Vidas,,,,211,All
Total,"1,150",555,"1,103",947,All
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,1
,Kenyatta Johnson,Lauren Vidas,David H Conroy,Theresa Brunson,1
Kenyatta Johnson,9,0,25,8,1
Lauren Vidas,,9,13,10,1
David H Conroy,,,1,0,1
Theresa Brunson,,,,3,1
Total,42,32,39,21,1
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,2
,David H Conroy,Theresa Brunson,Lauren Vidas,Kenyatta Johnson,2
David H Conroy,11,0,15,25,2
Theresa Brunson,,1,16,5,2
Lauren Vidas,,,15,0,2
Kenyatta Johnson,,,,14,2
Total,51,22,46,44,2
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,3
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,3
Lauren Vidas,10,0,23,12,3
Kenyatta Johnson,,8,15,6,3
David H Conroy,,,5,0,3
Theresa Brunson,,,,1,3
Total,45,29,43,19,3
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,4
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,4
David H Conroy,12,0,22,13,4
Theresa Brunson,,0,4,3,4
Kenyatta Johnson,,,8,0,4
Lauren Vidas,,,,6,4
Total,47,7,34,22,4
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,5
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,5
David H Conroy,13,0,27,16,5
Theresa Brunson,,0,6,11,5
Kenyatta Johnson,,,9,0,5
Lauren Vidas,,,,8,5
Total,56,17,42,35,5
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,6
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,6
David H Conroy,14,0,50,23,6
Theresa Brunson,,1,12,9,6
Kenyatta Johnson,,,22,0,6
Lauren Vidas,,,,9,6
Total,87,22,84,41,6
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,7
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,7
David H Conroy,9,0,16,10,7
Theresa Brunson,,2,5,5,7
Kenyatta Johnson,,,7,0,7
Lauren Vidas,,,,2,7
Total,35,12,28,17,7
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,8
,Kenyatta Johnson,Lauren Vidas,David H Conroy,Theresa Brunson,8
Kenyatta Johnson,22,0,33,11,8
Lauren Vidas,,8,23,12,8
David H Conroy,,,8,0,8
Theresa Brunson,,,,0,8
Total,66,43,64,23,8
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,9
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,9
David H Conroy,7,0,31,22,9
Theresa Brunson,,1,10,10,9
Kenyatta Johnson,,,19,0,9
Lauren Vidas,,,,9,9
Total,60,21,60,41,9
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,10
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,10
Lauren Vidas,13,0,18,15,10
Kenyatta Johnson,,7,15,8,10
David H Conroy,,,1,0,10
Theresa Brunson,,,,1,10
Total,46,30,34,24,10
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,11
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,11
David H Conroy,13,0,19,20,11
Theresa Brunson,,2,12,17,11
Kenyatta Johnson,,,18,0,11
Lauren Vidas,,,,10,11
Total,52,31,49,47,11
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,12
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,12
Lauren Vidas,12,0,26,17,12
Kenyatta Johnson,,12,21,7,12
David H Conroy,,,6,0,12
Theresa Brunson,,,,0,12
Total,55,40,53,24,12
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,13
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,13
David H Conroy,13,0,41,14,13
Theresa Brunson,,1,7,9,13
Kenyatta Johnson,,,15,0,13
Lauren Vidas,,,,9,13
Total,68,17,63,32,13
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,14
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,14
Lauren Vidas,12,0,22,14,14
Kenyatta Johnson,,17,20,9,14
David H Conroy,,,2,0,14
Theresa Brunson,,,,1,14
Total,48,46,44,24,14
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,15
,Kenyatta Johnson,Lauren Vidas,David H Conroy,Theresa Brunson,15
Kenyatta Johnson,11,0,37,11,15
Lauren Vidas,,12,12,7,15
David H Conroy,,,0,0,15
Theresa Brunson,,,,0,15
Total,59,31,49,18,15
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,16
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,16
Lauren Vidas,11,0,20,27,16
Kenyatta Johnson,,6,22,16,16
David H Conroy,,,3,0,16
Theresa Brunson,,,,2,16
Total,58,44,45,45,16
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,17
,Lauren Vidas,Kenyatta Johnson,David H Conroy,Theresa Brunson,17
Lauren Vidas,6,0,27,19,17
Kenyatta Johnson,,12,17,11,17
David H Conroy,,,2,0,17
Theresa Brunson,,,,2,17
Total,52,40,46,32,17
,District Council 2nd District - Democrat,,Judge Of The Municipal Court - Democrat,,18
,Kenyatta Johnson,Lauren Vidas,David H Conroy,Theresa Brunson,18
Kenyatta Johnson,18,0,20,13,18
Lauren Vidas,,9,23,11,18
David H Conroy,,,1,0,18
Theresa Brunson,,,,0,18
Total,51,43,44,24,18
,Judge Of The Municipal Court - Democrat,,District Council 2nd District - Democrat,,19
,David H Conroy,Theresa Brunson,Kenyatta Johnson,Lauren Vidas,19
David H Conroy,5,0,28,17,19
Theresa Brunson,,0,13,14,19
Kenyatta Johnson,,,9,0,19
