col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jennifer Schultz,Joshua Roberts,Leon Goodman,Carmella Jacquinto,Anthony Kyriakakis,Craig Levin,Henry Mcgregor Sias,Jon Marshall,Terri M Booker,Kendra Mccrae,Tiffany Palmer,Wendi Barish,Laurie Dow,James C Crumlish,Cateria R Mccabe,Sherman Toppin,Nicola Serianni,Beth Grossman,Chris Hall,Janine D Momasso,Kay Yu,Robert Trimble,Vicki Markovitz,James F Berardinelli,Gregory Weyer,All
Daniel D Mccaffery,69,594,158,660,664,398,358,337,215,268,190,123,115,112,87,76,87,67,72,78,64,69,48,28,41,37,31,21,All
Amanda Green-hawkins,,38,120,537,529,376,355,309,146,255,120,134,115,119,76,86,70,73,74,71,69,65,48,38,36,41,42,12,All
Beth Tarasi,,,27,239,174,77,46,27,136,21,128,50,65,44,60,43,50,37,41,48,37,27,19,26,17,21,13,6,All
Jennifer Schultz,,,,14,521,294,303,296,160,244,156,47,55,49,77,42,45,33,28,69,42,25,19,21,18,25,9,5,All
Joshua Roberts,,,,,5,305,309,299,153,251,154,56,40,30,52,26,63,25,36,50,25,25,9,7,16,15,10,5,All
Leon Goodman,,,,,,5,252,240,50,207,48,78,74,74,38,49,44,45,35,39,30,40,26,14,29,19,22,9,All
Carmella Jacquinto,,,,,,,7,281,27,251,12,59,42,32,28,32,39,37,32,17,14,15,22,16,17,18,15,7,All
Anthony Kyriakakis,,,,,,,,4,19,249,12,18,18,21,14,7,13,23,25,12,6,11,8,6,6,7,7,2,All
Craig Levin,,,,,,,,,5,13,121,33,26,27,27,30,33,15,20,32,14,17,17,15,12,11,9,5,All
Henry Mcgregor Sias,,,,,,,,,,1,5,6,5,12,7,4,6,25,18,7,4,0,9,6,5,5,13,2,All
Jon Marshall,,,,,,,,,,,6,20,24,18,29,16,32,9,14,33,25,14,7,8,10,8,5,6,All
Terri M Booker,,,,,,,,,,,,7,67,74,39,40,30,28,37,21,31,40,13,22,19,16,5,4,All
Kendra Mccrae,,,,,,,,,,,,,4,75,36,41,24,38,37,34,37,35,19,19,15,13,7,6,All
Tiffany Palmer,,,,,,,,,,,,,,0,27,35,14,41,29,28,34,36,19,16,13,18,16,7,All
Wendi Barish,,,,,,,,,,,,,,,0,27,32,24,20,39,39,10,15,11,6,15,7,1,All
Laurie Dow,,,,,,,,,,,,,,,,2,17,27,19,15,32,25,24,14,8,14,14,4,All
James C Crumlish,,,,,,,,,,,,,,,,,4,14,18,22,18,16,12,12,13,2,14,4,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,1,29,15,15,10,25,5,5,11,17,3,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,2,16,5,24,11,12,14,12,9,4,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,24,13,6,7,6,14,7,3,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,2,17,10,10,6,20,6,2,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,8,13,21,9,8,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,1,9,1,9,22,1,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,6,3,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,5,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,169",947,426,860,807,486,440,368,307,295,280,201,185,176,136,133,132,121,120,119,110,98,75,61,60,60,54,25,All
