col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Tiffany Palmer,Leon Goodman,Terri M Booker,Craig Levin,Kendra Mccrae,Wendi Barish,Sherman Toppin,Jon Marshall,Chris Hall,Laurie Dow,Janine D Momasso,Beth Grossman,Nicola Serianni,Kay Yu,James F Berardinelli,Vicki Markovitz,Robert Trimble,Gregory Weyer,All
Jim Kenney,617,0,0,"2,714","2,197","2,209","1,922","1,808","1,668",636,528,513,424,427,380,425,352,363,311,232,226,256,201,194,139,160,94,61,All
Anthony Hardy Williams,,209,0,597,537,432,433,315,269,233,296,301,266,236,267,155,209,166,136,177,163,120,107,98,87,51,45,42,All
Alan Butkovitz,,,19,56,34,25,33,29,19,41,15,18,19,39,14,25,20,28,16,18,14,22,15,10,5,7,9,3,All
Joshua Roberts,,,,15,"2,293","2,472","2,046","1,949","1,866",322,209,307,268,345,210,210,219,321,162,108,109,109,124,72,74,44,57,34,All
Cateria R Mccabe,,,,,6,"2,176","1,926","1,860","1,779",159,328,248,246,130,292,193,205,79,159,160,220,109,78,114,99,57,42,25,All
James C Crumlish,,,,,,3,"1,982","1,892","1,784",129,176,236,216,173,179,166,163,108,155,116,121,79,81,60,79,36,40,20,All
Carmella Jacquinto,,,,,,,3,"1,812","1,757",117,206,239,207,98,221,172,169,38,106,118,131,96,54,91,56,55,24,17,All
Anthony Kyriakakis,,,,,,,,1,"1,815",71,181,145,82,56,116,131,112,37,101,39,81,60,39,59,59,73,19,16,All
Henry Mcgregor Sias,,,,,,,,,1,54,126,111,61,43,68,98,85,19,49,35,51,39,21,44,45,55,16,9,All
Jennifer Schultz,,,,,,,,,,12,165,128,107,293,136,156,73,258,82,78,57,137,126,72,36,65,40,14,All
Tiffany Palmer,,,,,,,,,,,2,259,284,91,269,221,150,95,169,153,98,131,96,132,80,98,43,30,All
Leon Goodman,,,,,,,,,,,,3,257,147,199,178,178,108,124,113,97,105,102,75,55,81,45,43,All
Terri M Booker,,,,,,,,,,,,,3,100,233,141,159,82,145,130,79,90,69,89,20,43,40,31,All
Craig Levin,,,,,,,,,,,,,,4,72,93,95,238,70,84,47,72,93,38,45,22,37,31,All
Kendra Mccrae,,,,,,,,,,,,,,,2,146,143,79,104,106,87,108,97,84,44,29,37,26,All
Wendi Barish,,,,,,,,,,,,,,,,0,107,59,75,98,68,123,90,67,26,90,27,16,All
Sherman Toppin,,,,,,,,,,,,,,,,,1,62,71,95,80,52,46,57,43,34,31,20,All
Jon Marshall,,,,,,,,,,,,,,,,,,1,61,46,19,51,80,25,20,18,33,20,All
Chris Hall,,,,,,,,,,,,,,,,,,,3,63,28,52,38,52,32,28,45,21,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,2,69,82,46,55,45,25,22,9,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,3,51,31,34,60,26,8,9,All
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,1,68,61,35,63,19,14,All
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,38,15,38,22,28,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,1,16,23,10,16,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,22,10,10,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"4,772","1,590",160,"3,577","2,944","2,842","2,533","2,299","2,096",932,861,857,729,715,682,623,597,563,479,435,414,405,337,310,237,220,152,111,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Cateria R Mccabe,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Henry Mcgregor Sias,Jennifer Schultz,Kendra Mccrae,Leon Goodman,Jon Marshall,Terri M Booker,Tiffany Palmer,Craig Levin,Sherman Toppin,Wendi Barish,Beth Grossman,Laurie Dow,Kay Yu,Chris Hall,Janine D Momasso,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Robert Trimble,Gregory Weyer,1
Jim Kenney,21,0,0,65,56,52,46,43,42,24,12,14,11,11,14,13,9,10,9,8,6,5,6,5,5,4,3,0,1
Anthony Hardy Williams,,18,0,12,15,12,14,12,7,3,13,7,7,9,6,4,9,4,3,5,6,7,6,5,4,3,0,2,1
Alan Butkovitz,,,0,1,2,0,0,1,1,4,1,0,2,0,0,1,0,2,2,0,1,0,0,1,2,0,1,0,1
Joshua Roberts,,,,0,60,61,53,46,47,10,4,6,11,6,4,10,6,4,3,5,2,1,2,3,1,4,2,1,1
Cateria R Mccabe,,,,,1,57,55,52,48,4,10,7,4,5,6,0,5,5,5,5,5,3,9,2,5,4,1,2,1
James C Crumlish,,,,,,0,54,44,47,6,3,6,4,7,3,6,6,5,2,1,2,4,2,4,2,2,1,1,1
Anthony Kyriakakis,,,,,,,0,47,52,1,7,5,2,4,5,1,7,6,2,1,3,2,5,2,2,2,0,1,1
Carmella Jacquinto,,,,,,,,0,45,2,7,5,0,4,3,0,5,4,4,5,3,0,8,3,5,1,2,0,1
