col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Angel L Cruz,Maria Quiñones Sánchez,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Jon Marshall,Wendi Barish,James C Crumlish,Craig Levin,Anthony Kyriakakis,Henry Mcgregor Sias,Nicola Serianni,Beth Grossman,Tiffany Palmer,Kendra Mccrae,Vicki Markovitz,Leon Goodman,Cateria R Mccabe,Terri M Booker,Laurie Dow,Kay Yu,Chris Hall,Janine D Momasso,James F Berardinelli,Sherman Toppin,Robert Trimble,Gregory Weyer,All
Angel L Cruz,257,0,224,167,115,131,110,105,103,87,76,53,55,38,33,30,35,33,32,30,27,22,24,23,19,19,7,All
Maria Quiñones Sánchez,,276,165,184,93,76,70,68,87,52,46,67,59,68,47,42,32,34,33,32,25,27,22,21,17,15,12,All
Joshua Roberts,,,8,113,130,100,133,145,95,114,115,41,26,29,14,20,26,21,15,10,6,10,8,14,8,6,7,All
Jennifer Schultz,,,,4,53,103,53,36,115,16,28,70,52,49,37,42,31,31,23,25,21,19,18,13,13,17,5,All
Carmella Jacquinto,,,,,1,19,125,115,19,121,101,29,37,36,38,31,17,24,20,27,23,12,25,10,13,14,4,All
Jon Marshall,,,,,,2,20,22,83,11,7,29,20,12,8,11,17,8,13,13,7,11,5,4,10,8,1,All
Wendi Barish,,,,,,,1,124,23,102,96,29,39,33,21,23,12,17,19,19,7,12,15,6,5,4,6,All
James C Crumlish,,,,,,,,0,24,112,107,33,17,31,8,9,12,10,5,5,10,14,4,10,6,5,4,All
Craig Levin,,,,,,,,,1,5,9,26,24,13,19,17,20,15,11,9,4,4,7,11,9,6,8,All
Anthony Kyriakakis,,,,,,,,,,0,105,14,13,17,10,8,8,10,4,3,11,16,4,8,8,3,3,All
Henry Mcgregor Sias,,,,,,,,,,,0,26,5,16,1,9,3,3,5,1,4,0,1,8,9,1,5,All
Nicola Serianni,,,,,,,,,,,,0,37,39,23,24,7,20,14,12,12,11,18,15,5,4,4,All
Beth Grossman,,,,,,,,,,,,,0,26,25,36,25,23,21,25,9,18,19,11,3,7,3,All
Tiffany Palmer,,,,,,,,,,,,,,0,32,24,11,20,18,20,20,15,13,14,8,6,5,All
Kendra Mccrae,,,,,,,,,,,,,,,1,8,13,18,20,15,18,13,12,7,6,9,6,All
Vicki Markovitz,,,,,,,,,,,,,,,,0,12,15,16,9,6,6,9,8,7,5,2,All
Leon Goodman,,,,,,,,,,,,,,,,,0,19,18,10,5,11,5,7,9,10,2,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,1,12,10,6,9,12,8,5,4,5,All
Terri M Booker,,,,,,,,,,,,,,,,,,,2,15,11,15,8,3,6,8,4,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,11,13,10,7,6,9,2,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,0,9,7,7,3,9,1,All
