col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Wendi Barish,James C Crumlish,Jon Marshall,Craig Levin,Carmella Jacquinto,Nicola Serianni,Sherman Toppin,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Anthony Kyriakakis,Leon Goodman,Beth Grossman,Cateria R Mccabe,Laurie Dow,Kay Yu,Janine D Momasso,Chris Hall,Vicki Markovitz,Robert Trimble,James F Berardinelli,Henry Mcgregor Sias,Gregory Weyer,All
Daniel D Mccaffery,71,394,158,478,311,268,249,230,223,228,233,209,127,110,101,101,109,95,71,79,60,48,54,53,44,31,35,22,All
Amanda Green-hawkins,,25,78,318,187,252,199,127,118,204,205,197,104,95,94,66,82,68,66,75,49,50,43,44,34,34,30,16,All
Beth Tarasi,,,29,149,211,50,45,117,117,44,55,23,45,39,47,34,34,46,26,26,27,23,27,25,25,16,10,9,All
Joshua Roberts,,,,7,154,196,220,158,138,174,183,172,59,34,30,58,47,31,35,29,19,11,19,20,22,13,23,10,All
Jennifer Schultz,,,,,8,60,43,149,142,42,70,28,40,46,49,26,30,54,23,30,31,26,25,33,26,13,11,6,All
Wendi Barish,,,,,,7,172,29,32,161,182,153,54,46,48,39,35,44,34,47,23,22,18,29,21,17,8,8,All
James C Crumlish,,,,,,,5,27,36,153,169,151,30,22,25,37,29,19,11,29,9,8,23,7,17,11,10,7,All
Jon Marshall,,,,,,,,4,139,24,32,21,34,27,26,21,34,31,12,16,13,12,17,14,15,6,3,3,All
Craig Levin,,,,,,,,,4,19,28,18,26,13,16,21,20,19,12,15,15,12,12,9,13,13,8,5,All
Carmella Jacquinto,,,,,,,,,,4,144,146,34,47,41,33,39,27,32,18,31,21,20,27,18,5,18,7,All
Nicola Serianni,,,,,,,,,,,1,147,24,35,37,21,29,32,23,32,16,21,15,35,11,10,11,4,All
Sherman Toppin,,,,,,,,,,,,2,34,23,31,30,26,13,14,29,18,13,8,13,7,9,16,7,All
Terri M Booker,,,,,,,,,,,,,18,50,47,25,50,31,26,22,23,22,30,17,13,10,7,8,All
Tiffany Palmer,,,,,,,,,,,,,,2,56,17,40,33,36,28,23,18,20,15,12,12,9,9,All
Kendra Mccrae,,,,,,,,,,,,,,,1,14,31,38,39,30,19,22,23,15,15,9,4,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,6,21,19,22,9,19,15,18,11,11,10,21,3,All
Leon Goodman,,,,,,,,,,,,,,,,,2,29,19,16,26,17,25,7,15,7,6,8,All
Beth Grossman,,,,,,,,,,,,,,,,,,1,19,25,21,16,17,23,7,7,16,5,All
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,1,16,14,26,8,14,9,8,15,4,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,14,12,13,15,5,9,8,5,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,2,9,11,13,6,6,8,6,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,3,5,18,11,17,5,3,All
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,1,8,15,9,5,7,All
