col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Robin Trent,Lewis Harris Jr,Luigi Borda,Warren Bloom,Jen Devor,Moira Bohannon,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,All
Omar Sabir,156,"1,319",295,130,132,100,37,20,23,15,12,10,2,"1,698",681,387,All
Lisa Deeley,,54,129,78,35,61,23,10,2,6,7,3,4,"1,257",379,187,All
Kahlil Williams,,,48,13,23,54,21,15,15,2,9,16,5,157,293,133,All
Marwan Kreidie,,,,22,15,5,5,2,2,9,0,0,1,54,247,86,All
Dennis Lee,,,,,18,14,35,4,3,9,2,6,1,75,101,106,All
Annette Thompson,,,,,,8,19,10,5,2,8,3,2,62,161,65,All
Carla Cain,,,,,,,11,9,3,6,7,5,2,34,74,73,All
Robin Trent,,,,,,,,1,1,0,2,1,1,15,46,20,All
Lewis Harris Jr,,,,,,,,,4,1,3,2,1,12,34,15,All
Luigi Borda,,,,,,,,,,5,1,1,0,12,29,10,All
Warren Bloom,,,,,,,,,,,1,0,1,15,30,11,All
Jen Devor,,,,,,,,,,,,1,1,8,28,13,All
Moira Bohannon,,,,,,,,,,,,,1,3,14,4,All
Ronald R Donatucci,,,,,,,,,,,,,,88,0,0,All
Tracey Gordon,,,,,,,,,,,,,,,86,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,42,All
Total,"3,018","1,985",703,421,321,318,200,85,68,63,60,55,22,"2,086","1,399",704,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Robin Trent,Carla Cain,Jen Devor,Lewis Harris Jr,Warren Bloom,Moira Bohannon,Luigi Borda,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,1
Omar Sabir,4,52,5,3,1,1,0,1,0,1,0,0,0,52,17,16,1
Lisa Deeley,,7,8,4,3,0,2,0,0,0,0,0,0,37,18,17,1
Kahlil Williams,,,1,2,0,1,1,0,1,1,0,0,0,4,8,5,1
Annette Thompson,,,,1,0,2,2,0,0,0,1,0,0,2,7,4,1
Marwan Kreidie,,,,,0,1,0,1,0,0,0,0,0,1,3,5,1
Dennis Lee,,,,,,2,0,0,0,0,0,0,0,2,1,2,1
Robin Trent,,,,,,,0,0,0,0,0,0,0,1,2,1,1
Carla Cain,,,,,,,,0,2,0,0,0,0,0,2,2,1
Jen Devor,,,,,,,,,0,0,0,0,0,0,2,1,1
Lewis Harris Jr,,,,,,,,,,0,0,1,0,1,1,1,1
Warren Bloom,,,,,,,,,,,0,0,0,0,2,0,1
Moira Bohannon,,,,,,,,,,,,0,0,1,0,0,1
Luigi Borda,,,,,,,,,,,,,0,0,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,,3,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,3,1
Total,96,86,21,16,9,7,5,4,3,3,2,1,0,59,43,35,1
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Dennis Lee,Annette Thompson,Luigi Borda,Carla Cain,Warren Bloom,Lewis Harris Jr,Moira Bohannon,Jen Devor,Robin Trent,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,2
Omar Sabir,13,64,4,5,9,3,0,0,1,0,0,0,0,109,17,9,2
Lisa Deeley,,6,3,5,0,1,0,1,0,0,0,0,0,68,7,5,2
Marwan Kreidie,,,0,0,0,0,1,0,0,0,0,0,0,3,8,6,2
Kahlil Williams,,,,0,0,1,0,1,0,1,1,0,0,4,9,2,2
Dennis Lee,,,,,0,1,0,0,0,0,0,0,0,7,2,1,2
Annette Thompson,,,,,,1,2,0,0,0,1,0,0,3,5,0,2
Luigi Borda,,,,,,,1,1,0,0,0,0,0,2,2,0,2
Carla Cain,,,,,,,,0,1,0,0,1,0,4,0,0,2
Warren Bloom,,,,,,,,,0,1,0,0,0,0,2,0,2
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,2,0,2
Moira Bohannon,,,,,,,,,,,0,0,0,0,2,0,2
Jen Devor,,,,,,,,,,,,0,0,1,0,0,2
Robin Trent,,,,,,,,,,,,,0,0,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,2,0,0,2
Tracey Gordon,,,,,,,,,,,,,,,3,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,1,2
Total,150,88,17,16,11,10,6,5,3,2,2,1,0,126,39,17,2
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,3
,Omar Sabir,Lisa Deeley,Kahlil Williams,Dennis Lee,Carla Cain,Annette Thompson,Marwan Kreidie,Jen Devor,Robin Trent,Luigi Borda,Moira Bohannon,Lewis Harris Jr,Warren Bloom,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,3
Omar Sabir,7,63,15,2,0,3,3,0,2,0,0,0,0,86,22,12,3
Lisa Deeley,,0,2,1,0,0,1,0,0,0,0,0,0,62,7,2,3
Kahlil Williams,,,3,2,1,2,1,1,0,1,0,0,0,9,11,3,3
Dennis Lee,,,,1,4,0,1,0,0,0,0,0,0,2,2,4,3
Carla Cain,,,,,0,1,0,1,0,1,0,0,0,0,3,5,3
Annette Thompson,,,,,,0,0,0,0,0,0,0,0,1,3,1,3
Marwan Kreidie,,,,,,,0,0,0,0,0,0,0,2,1,2,3
Jen Devor,,,,,,,,1,0,0,1,0,0,2,0,1,3
Robin Trent,,,,,,,,,1,0,0,0,0,0,2,0,3
Luigi Borda,,,,,,,,,,0,0,0,0,1,1,0,3
Moira Bohannon,,,,,,,,,,,0,0,0,1,0,0,3
Lewis Harris Jr,,,,,,,,,,,,0,0,0,0,0,3
Warren Bloom,,,,,,,,,,,,,0,0,0,0,3
Ronald R Donatucci,,,,,,,,,,,,,,0,0,0,3
Tracey Gordon,,,,,,,,,,,,,,,2,0,3
Jacque P Whaumbush,,,,,,,,,,,,,,,,0,3
Total,134,75,28,12,10,6,6,4,3,2,1,0,0,98,35,18,3
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,4
,Omar Sabir,Lisa Deeley,Marwan Kreidie,Kahlil Williams,Annette Thompson,Carla Cain,Dennis Lee,Luigi Borda,Robin Trent,Warren Bloom,Lewis Harris Jr,Moira Bohannon,Jen Devor,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,4
Omar Sabir,3,36,10,12,2,0,4,2,1,1,0,0,0,51,24,12,4
Lisa Deeley,,1,2,3,4,4,1,2,0,1,0,0,0,39,15,4,4
Marwan Kreidie,,,2,1,0,1,0,0,1,0,0,0,0,2,13,6,4
Kahlil Williams,,,,1,1,1,0,0,0,0,1,0,0,5,7,7,4
Annette Thompson,,,,,1,0,0,0,0,0,0,0,0,3,4,2,4
Carla Cain,,,,,,0,2,0,0,0,0,0,0,1,3,2,4
Dennis Lee,,,,,,,0,0,1,0,0,0,0,1,4,1,4
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,2,2,4
Robin Trent,,,,,,,,,0,0,0,0,0,0,2,1,4
Warren Bloom,,,,,,,,,,0,0,1,0,0,3,0,4
Lewis Harris Jr,,,,,,,,,,,0,0,0,0,1,0,4
Moira Bohannon,,,,,,,,,,,,0,0,0,1,0,4
Jen Devor,,,,,,,,,,,,,0,0,0,0,4
Ronald R Donatucci,,,,,,,,,,,,,,1,0,0,4
Tracey Gordon,,,,,,,,,,,,,,,5,0,4
Jacque P Whaumbush,,,,,,,,,,,,,,,,1,4
Total,93,63,24,21,11,8,8,4,3,3,1,1,0,60,55,22,4
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,5
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Luigi Borda,Jen Devor,Moira Bohannon,Warren Bloom,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,5
Omar Sabir,3,48,16,7,1,1,1,0,0,0,0,0,0,55,39,16,5
Lisa Deeley,,5,4,2,3,3,1,0,1,1,0,0,0,46,18,6,5
Kahlil Williams,,,0,0,5,2,2,2,2,0,0,0,1,8,20,6,5
Marwan Kreidie,,,,1,1,0,0,0,0,0,0,1,0,2,11,6,5
Dennis Lee,,,,,0,0,4,0,0,1,0,0,0,7,4,4,5
Annette Thompson,,,,,,1,0,1,1,0,0,0,0,1,6,1,5
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,2,6,5
Lewis Harris Jr,,,,,,,,0,0,0,1,0,0,3,2,0,5
Robin Trent,,,,,,,,,0,0,0,0,0,1,3,0,5
