col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Kay Yu,Nicola Serianni,Cateria R Mccabe,James C Crumlish,Henry Mcgregor Sias,Wendi Barish,Carmella Jacquinto,Beth Grossman,Joshua Roberts,Chris Hall,Craig Levin,Kendra Mccrae,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Leon Goodman,Laurie Dow,Terri M Booker,Robert Trimble,Jon Marshall,Sherman Toppin,Gregory Weyer,All
David H Conroy,106,0,"1,387","1,239","1,333","1,168","1,089","1,035",492,401,277,231,165,275,304,162,105,83,83,141,133,73,73,67,58,52,25,All
Theresa Brunson,,28,321,406,147,236,275,184,79,136,255,144,209,81,55,91,146,113,125,57,63,93,83,51,52,34,25,All
Tiffany Palmer,,,6,"1,264","1,317","1,286","1,103","1,076",319,433,338,127,151,38,323,49,145,108,89,75,55,70,44,29,8,18,28,All
Jennifer Schultz,,,,12,"1,012","1,092","1,123","1,066",141,241,313,131,197,109,107,126,129,126,119,64,50,79,54,51,68,24,21,All
Anthony Kyriakakis,,,,,6,"1,112",956,921,359,335,197,134,83,92,315,52,63,24,42,90,49,38,23,39,14,40,17,All
Kay Yu,,,,,,8,982,978,146,355,182,100,82,18,156,38,100,57,65,59,43,46,32,30,6,15,18,All
Nicola Serianni,,,,,,,10,965,129,206,249,112,122,88,65,60,100,131,68,66,38,59,35,39,37,21,18,All
Cateria R Mccabe,,,,,,,,2,57,239,157,89,57,49,39,31,63,111,44,27,33,32,18,21,11,51,11,All
James C Crumlish,,,,,,,,,14,108,123,130,89,171,262,73,28,10,25,68,98,37,54,21,27,8,8,All
Henry Mcgregor Sias,,,,,,,,,,7,123,84,44,63,85,32,56,21,43,27,28,32,16,17,8,45,25,All
Wendi Barish,,,,,,,,,,,6,97,149,55,67,73,102,110,89,49,45,76,50,32,22,17,9,All
Carmella Jacquinto,,,,,,,,,,,,3,94,134,30,40,66,50,54,45,71,45,72,22,9,41,8,All
Beth Grossman,,,,,,,,,,,,,3,49,38,63,86,48,96,61,37,68,46,23,20,10,9,All
Joshua Roberts,,,,,,,,,,,,,,7,12,98,10,12,15,37,85,8,64,19,56,42,9,All
Chris Hall,,,,,,,,,,,,,,,1,28,26,8,23,48,25,22,13,21,4,4,9,All
Craig Levin,,,,,,,,,,,,,,,,17,16,27,24,45,28,15,18,35,61,13,6,All
Kendra Mccrae,,,,,,,,,,,,,,,,,2,42,43,18,31,46,32,14,8,13,8,All
Janine D Momasso,,,,,,,,,,,,,,,,,,0,38,37,18,29,20,14,4,15,11,All
Vicki Markovitz,,,,,,,,,,,,,,,,,,,3,28,26,47,24,18,8,5,5,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,3,28,12,11,25,9,6,9,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,3,18,70,14,13,13,3,All
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,13,11,6,11,4,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,2,17,6,13,9,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,1,12,7,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,160",731,"1,822","1,731","1,572","1,491","1,436","1,283",623,592,585,406,397,384,380,290,266,229,226,220,218,173,171,130,116,93,57,All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,David H Conroy,Theresa Brunson,Tiffany Palmer,Jennifer Schultz,Kay Yu,Nicola Serianni,Anthony Kyriakakis,Cateria R Mccabe,Wendi Barish,Henry Mcgregor Sias,James C Crumlish,Carmella Jacquinto,Craig Levin,Joshua Roberts,Beth Grossman,Chris Hall,James F Berardinelli,Vicki Markovitz,Janine D Momasso,Kendra Mccrae,Leon Goodman,Gregory Weyer,Robert Trimble,Jon Marshall,Terri M Booker,Laurie Dow,Sherman Toppin,1
David H Conroy,2,0,87,83,72,70,74,65,14,16,18,14,14,14,7,14,13,6,4,4,2,3,3,3,1,2,0,1
Theresa Brunson,,2,12,10,11,10,4,10,11,5,2,4,5,4,9,0,1,5,5,5,3,2,1,0,3,0,0,1
Tiffany Palmer,,,0,81,81,76,78,73,18,20,10,7,5,2,6,14,8,6,6,4,5,3,0,0,1,2,0,1
Jennifer Schultz,,,,1,72,74,64,72,12,10,5,8,6,5,8,7,3,5,5,6,1,3,3,2,2,0,0,1
Kay Yu,,,,,0,66,65,65,10,16,6,6,1,1,3,9,4,3,2,3,1,1,1,0,2,2,0,1
Nicola Serianni,,,,,,0,63,73,13,8,2,7,2,3,6,0,1,5,5,3,2,2,1,0,0,0,0,1
Anthony Kyriakakis,,,,,,,0,57,11,12,11,5,3,2,2,11,7,3,0,0,3,1,1,0,0,0,0,1
Cateria R Mccabe,,,,,,,,0,8,11,0,4,1,0,4,0,0,4,3,4,1,3,0,0,1,0,0,1
Wendi Barish,,,,,,,,,0,6,5,5,7,4,6,1,2,4,4,5,2,2,1,1,2,0,0,1
Henry Mcgregor Sias,,,,,,,,,,0,6,1,1,1,1,4,4,4,0,0,2,2,0,0,0,2,0,1
James C Crumlish,,,,,,,,,,,0,8,11,9,3,9,7,1,1,1,1,1,1,1,0,2,0,1
