col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Ogbonna Paul Hagins,,,,,,,,,,,,,,1,17,14,9,2,11,17,9,12,18,6,9,5,3,4,5,0,166,41,94,122,7,17,9,6,6,6,5,6,4,All
Asa Khalif,,,,,,,,,,,,,,,0,23,20,14,14,14,21,6,9,14,7,2,3,5,4,0,132,112,45,16,10,34,14,19,7,15,7,7,7,All
Latrice Y Bryant,,,,,,,,,,,,,,,,2,25,15,13,18,20,11,10,9,12,8,14,10,11,0,97,64,59,14,8,53,30,34,6,18,8,9,10,All
Beth Finn,,,,,,,,,,,,,,,,,2,17,16,7,8,10,19,8,8,3,5,4,9,0,45,56,68,31,27,43,10,36,10,12,6,6,13,All
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,5,7,6,0,5,5,3,5,2,1,0,0,44,70,40,16,60,24,12,34,19,9,7,4,11,All
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,14,5,20,15,14,6,8,8,2,4,0,46,62,33,31,45,25,21,23,13,11,1,8,4,All
Billy Thompson,,,,,,,,,,,,,,,,,,,,1,17,15,14,9,12,4,18,12,8,0,68,47,41,19,2,36,27,7,9,8,9,7,4,All
Wayne Allen,,,,,,,,,,,,,,,,,,,,,12,13,6,6,8,7,9,7,6,0,70,40,33,16,6,21,16,12,4,4,10,11,2,All
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,13,9,12,7,5,5,4,0,40,14,21,13,6,16,28,17,11,8,5,2,1,All
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,4,2,4,0,30,24,31,18,12,26,11,9,5,3,5,0,7,All
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,3,1,2,0,33,32,13,11,2,12,19,14,1,8,4,3,2,All
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,6,0,30,18,20,15,6,7,14,10,6,5,4,1,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,0,21,25,12,10,5,12,9,10,4,4,3,4,0,All
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,0,19,12,7,11,0,11,13,5,3,6,6,8,1,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,26,14,8,6,1,15,11,2,1,3,5,6,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,16,17,4,6,9,6,6,3,6,3,1,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,253,537,124,7,79,70,41,16,19,13,19,4,All
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,82,48,290,61,35,34,15,18,24,13,13,All
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,73,10,58,17,20,6,11,4,8,9,All
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,17,12,8,14,6,3,2,3,All
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,8,29,4,5,0,7,All
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,24,6,9,3,4,5,All
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,4,5,3,1,0,All
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,3,2,6,All
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,All
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,All
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,All
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,All
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,241","1,423","1,234","1,181",854,738,674,663,498,446,410,382,306,287,236,227,199,198,175,162,159,99,95,89,76,65,57,52,50,0,"1,631","1,040","1,021",438,399,301,202,199,110,92,69,66,55,All
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Robin Trent,Jen Devor,Luigi Borda,Moira Bohannon,Warren Bloom,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Erika Almirón,Deja Lynn Alvarez,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Sandra Dungee Glenn,Fareed Abdullah,Justin Diberardinis,Beth Finn,Ethelind Baylor,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Wayne Allen,Hena Veit,Billy Thompson,Mark Ross,Asa Khalif,Edwin Santana,Devon Cade,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,1
Omar Sabir,4,15,9,7,0,1,1,1,1,0,0,0,1,34,29,24,19,11,14,10,10,7,6,5,6,5,6,3,1,4,1,2,1,2,2,1,1,1,0,0,0,0,0,1
Lisa Deeley,,1,1,0,0,0,0,0,1,0,1,0,0,14,13,12,10,6,13,2,2,3,0,3,1,2,1,3,1,0,2,1,1,1,1,0,0,1,0,0,0,0,0,1
Kahlil Williams,,,0,0,1,0,0,0,0,1,0,0,0,8,9,6,4,4,2,6,6,2,2,1,1,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Marwan Kreidie,,,,0,2,0,0,0,0,0,0,0,0,7,2,1,1,8,1,4,2,5,2,1,5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Annette Thompson,,,,,0,0,0,1,0,0,0,1,0,3,0,0,2,1,2,0,2,0,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dennis Lee,,,,,,0,1,0,0,0,0,0,0,3,2,2,3,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
Carla Cain,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Robin Trent,,,,,,,,,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Jen Devor,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Luigi Borda,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Moira Bohannon,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Warren Bloom,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,2,27,22,21,12,16,6,9,3,5,3,7,4,2,6,1,4,1,0,0,2,1,1,0,1,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,0,23,19,5,17,3,7,1,2,2,0,5,3,5,1,4,0,2,1,0,0,1,1,0,0,0,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,0,17,4,16,2,7,0,2,2,1,3,4,4,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Allan Domb,,,,,,,,,,,,,,,,,0,1,13,2,5,0,4,3,0,2,1,1,1,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,,,,,,,,,,0,3,7,4,3,2,3,6,1,1,2,2,0,3,1,2,1,2,1,1,0,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,0,1,1,5,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,0,7,2,0,5,1,1,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1
Erika Almirón,,,,,,,,,,,,,,,,,,,,,0,0,1,6,0,3,2,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,59,28,16,15,5,5,4,2,2,1,1,1,1,51,36,33,29,23,22,18,16,13,9,9,9,9,8,8,6,5,4,4,4,4,3,2,2,1,1,0,0,0,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,,,,,,,,2
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Justin Diberardinis,Sandra Dungee Glenn,Willie Floyd Singletary,Eryn Santamoor,Latrice Y Bryant,Ogbonna Paul Hagins,Erika Almirón,Fareed Abdullah,Asa Khalif,Billy Thompson,Ethelind Baylor,Joseph A Diorio,Wayne Allen,Vinny Black,Bobbie Curry,Devon Cade,Hena Veit,Fernando Treviño,Edwin Santana,Wayne Edmund Dorsey,Beth Finn,Mark Ross,Sherrie Cohen,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Marwan Kreidie,Dennis Lee,Robin Trent,Jen Devor,Carla Cain,Lewis Harris Jr,Warren Bloom,Luigi Borda,Moira Bohannon,2
Helen Gym,2,42,36,34,19,16,10,12,7,6,5,5,7,6,4,5,2,4,4,4,1,0,2,2,1,2,1,0,0,0,51,36,17,9,6,3,3,2,1,2,1,0,0,2
Isaiah Thomas,,2,37,35,30,4,3,10,10,5,4,8,2,9,9,7,3,7,4,5,0,2,2,2,1,2,0,1,0,0,43,24,28,8,1,7,2,1,0,1,1,0,0,2
Allan Domb,,,1,31,22,5,3,7,7,3,6,4,0,2,2,2,3,2,2,3,2,1,2,1,0,2,0,0,0,0,32,19,22,4,1,3,2,3,1,2,0,0,0,2
Derek S Green,,,,0,22,5,4,11,7,0,5,4,1,3,3,5,2,5,0,1,2,0,0,0,1,1,0,0,0,0,29,21,17,4,1,2,5,2,0,1,0,0,0,2
Katherine Gilmore Richardson,,,,,2,2,5,5,8,2,1,7,1,4,4,3,1,1,1,1,0,2,1,0,1,0,0,1,0,0,22,16,12,5,3,5,1,0,2,0,1,0,0,2
Adrián Rivera-reyes,,,,,,1,7,3,0,6,1,1,6,1,1,1,2,1,1,0,2,0,1,1,0,0,0,0,0,0,10,13,1,4,5,1,2,0,0,0,0,0,0,2
Deja Lynn Alvarez,,,,,,,0,2,2,6,2,2,5,1,1,1,0,1,1,1,3,1,1,1,0,0,0,0,0,0,13,6,4,4,6,1,1,1,2,1,0,0,0,2
Justin Diberardinis,,,,,,,,0,1,2,3,2,1,3,0,0,0,3,0,1,0,2,0,1,2,0,0,0,0,0,10,8,5,3,1,2,1,2,1,0,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,0,1,2,6,0,3,3,0,1,1,2,0,1,0,0,1,1,0,1,1,0,0,7,2,10,3,1,6,1,0,0,0,0,0,0,2
Willie Floyd Singletary,,,,,,,,,,0,1,1,8,1,0,1,3,1,0,1,0,2,0,0,0,0,0,0,0,0,8,5,2,4,4,0,0,0,0,0,1,0,0,2
Eryn Santamoor,,,,,,,,,,,0,1,1,1,0,1,1,0,1,1,1,2,0,1,1,1,0,0,0,0,4,1,5,3,1,2,0,2,0,1,0,0,0,2
Latrice Y Bryant,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,6,4,0,4,1,0,1,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,2,6,0,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,0,2,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,5,4,6,3,0,0,1,1,0,1,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,0,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,6,2,6,2,0,3,2,0,0,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,5,2,5,3,1,0,3,0,0,0,1,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,0,0,3,0,1,1,0,1,1,0,1,0,0,0,4,4,2,1,1,2,0,0,0,0,0,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,0,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,1,0,0,0,4,2,0,2,0,3,0,1,2,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,4,1,5,2,0,0,0,0,0,0,1,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,2,2,1,0,1,0,0,0,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,1,0,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,17,7,5,2,1,0,1,0,0,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,2,2,0,0,0,0,0,0,2
Kahlil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,2,0,1,1,0,0,2
Annette Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,0,0,0,0,2
Marwan Kreidie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Dennis Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Robin Trent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jen Devor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2
Carla Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Lewis Harris Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Warren Bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Luigi Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Moira Bohannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,79,69,54,48,40,22,22,20,17,15,12,12,12,11,11,10,8,8,8,8,5,4,4,4,3,2,2,1,0,0,74,50,38,17,13,10,7,4,3,3,2,0,0,2
,City Commissioners - Democrat,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Dennis Lee,Carla Cain,Lewis Harris Jr,Luigi Borda,Robin Trent,Warren Bloom,Jen Devor,Moira Bohannon,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Deja Lynn Alvarez,Ogbonna Paul Hagins,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Sandra Dungee Glenn,Eryn Santamoor,Fareed Abdullah,Asa Khalif,Billy Thompson,Joseph A Diorio,Justin Diberardinis,Bobbie Curry,Fernando Treviño,Hena Veit,Wayne Allen,Wayne Edmund Dorsey,Edwin Santana,Devon Cade,Latrice Y Bryant,Vinny Black,Beth Finn,Ethelind Baylor,Mark Ross,Sherrie Cohen,3
Omar Sabir,1,17,9,3,3,2,0,1,1,0,0,0,0,30,22,23,22,15,8,8,7,9,7,5,2,5,3,4,2,1,1,1,3,2,3,1,0,0,1,1,0,1,0,3
Lisa Deeley,,0,3,6,2,0,0,0,0,0,0,0,0,25,19,20,18,14,8,6,7,8,4,1,3,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,3
Kahlil Williams,,,0,1,4,1,1,0,0,0,0,0,0,6,11,10,6,3,4,3,3,1,6,2,2,6,5,4,1,1,1,0,1,1,3,1,1,0,2,0,0,0,0,3
Marwan Kreidie,,,,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,7,5,7,6,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,3
Annette Thompson,,,,,0,0,0,0,1,0,0,0,0,5,6,5,1,1,2,2,2,0,1,2,3,3,1,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,3
Dennis Lee,,,,,,1,1,0,0,0,0,0,0,3,2,1,2,0,1,0,0,0,1,2,1,0,0,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,3
Carla Cain,,,,,,,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,2,1,1,0,0,0,0,0,3
Lewis Harris Jr,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,3
Luigi Borda,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
Robin Trent,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3
Warren Bloom,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
Jen Devor,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,,,,,,2,27,25,21,20,10,6,8,8,4,4,6,2,1,4,1,2,2,1,2,1,1,0,1,0,0,1,0,0,0,3
Allan Domb,,,,,,,,,,,,,,,2,28,22,18,2,4,3,2,3,2,5,4,2,3,3,3,2,1,1,1,2,0,1,0,2,0,0,0,0,3
Derek S Green,,,,,,,,,,,,,,,,0,23,18,1,1,2,1,2,2,4,6,2,3,1,3,1,0,2,2,1,0,0,0,1,0,0,1,0,3
Isaiah Thomas,,,,,,,,,,,,,,,,,0,15,1,2,1,1,7,1,1,4,2,0,0,2,1,1,0,1,1,0,0,0,2,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,0,0,1,0,0,3,3,2,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,3
