col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,All
,David H Conroy,Theresa Brunson,Jennifer Schultz,Joshua Roberts,Carmella Jacquinto,Nicola Serianni,Craig Levin,Beth Grossman,Jon Marshall,Tiffany Palmer,Wendi Barish,James C Crumlish,Anthony Kyriakakis,Cateria R Mccabe,Vicki Markovitz,Leon Goodman,Kendra Mccrae,Laurie Dow,Terri M Booker,Chris Hall,Kay Yu,Sherman Toppin,James F Berardinelli,Janine D Momasso,Robert Trimble,Henry Mcgregor Sias,Gregory Weyer,All
David H Conroy,23,0,226,179,117,122,129,79,110,57,55,113,109,77,62,67,41,35,35,62,28,60,56,31,41,26,15,All
Theresa Brunson,,16,246,108,93,109,98,123,78,115,107,47,35,69,73,59,82,67,68,32,59,34,32,53,32,17,15,All
Jennifer Schultz,,,21,133,76,146,159,111,117,91,107,78,38,59,83,43,67,57,35,31,56,23,25,46,33,17,6,All
Joshua Roberts,,,,13,72,87,104,47,107,27,41,68,67,64,23,52,24,17,22,24,10,52,21,7,14,12,2,All
Carmella Jacquinto,,,,,48,71,19,57,19,42,46,34,57,63,34,32,48,28,31,15,38,48,18,29,26,14,9,All
Nicola Serianni,,,,,,3,64,63,46,51,54,44,45,72,57,27,41,34,27,15,32,46,26,43,17,13,10,All
Craig Levin,,,,,,,13,33,96,23,26,50,20,20,39,36,16,20,17,20,8,11,12,10,18,5,7,All
Beth Grossman,,,,,,,,8,21,67,74,41,38,36,56,32,41,44,32,28,31,12,35,32,12,16,7,All
Jon Marshall,,,,,,,,,6,20,21,40,18,15,19,26,21,10,17,16,13,9,13,5,20,4,10,All
Tiffany Palmer,,,,,,,,,,0,54,47,45,37,37,37,58,31,36,52,37,12,20,21,16,10,9,All
Wendi Barish,,,,,,,,,,,2,38,31,41,46,33,39,41,21,11,24,8,13,42,11,14,3,All
James C Crumlish,,,,,,,,,,,,2,58,25,20,44,20,15,13,62,9,6,31,7,27,7,4,All
Anthony Kyriakakis,,,,,,,,,,,,,0,46,25,30,16,11,9,47,14,40,36,11,14,24,8,All
Cateria R Mccabe,,,,,,,,,,,,,,1,22,14,32,20,22,14,19,44,13,22,13,13,7,All
Vicki Markovitz,,,,,,,,,,,,,,,0,20,14,22,22,10,19,8,22,29,17,9,8,All
Leon Goodman,,,,,,,,,,,,,,,,1,31,18,30,25,9,23,21,6,27,6,8,All
Kendra Mccrae,,,,,,,,,,,,,,,,,1,25,32,26,26,15,7,14,24,10,5,All
Laurie Dow,,,,,,,,,,,,,,,,,,4,24,10,19,14,14,21,7,5,5,All
Terri M Booker,,,,,,,,,,,,,,,,,,,3,20,15,19,9,17,11,8,13,All
Chris Hall,,,,,,,,,,,,,,,,,,,,2,8,9,23,1,21,4,10,All
Kay Yu,,,,,,,,,,,,,,,,,,,,,1,5,11,13,9,12,4,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,9,10,17,9,7,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,2,14,15,8,13,All
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,5,All
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,All
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,525,473,521,320,287,256,252,241,208,193,186,183,173,161,147,142,137,116,116,111,104,104,101,92,83,50,36,All
,Judge Of The Municipal Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Theresa Brunson,David H Conroy,Jennifer Schultz,Craig Levin,Tiffany Palmer,Joshua Roberts,Nicola Serianni,Kendra Mccrae,Jon Marshall,Wendi Barish,Beth Grossman,Kay Yu,Anthony Kyriakakis,Chris Hall,James C Crumlish,Robert Trimble,Carmella Jacquinto,Janine D Momasso,Laurie Dow,Leon Goodman,James F Berardinelli,Terri M Booker,Vicki Markovitz,Henry Mcgregor Sias,Sherman Toppin,Cateria R Mccabe,Gregory Weyer,1
Theresa Brunson,0,0,15,7,9,6,7,9,4,8,6,6,3,5,3,3,2,5,5,5,2,3,4,2,2,1,1,1
David H Conroy,,2,5,6,3,4,2,0,4,0,1,1,2,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1
Jennifer Schultz,,,1,5,6,3,5,5,5,5,3,3,2,1,3,3,1,3,2,1,0,3,2,0,1,1,0,1
Craig Levin,,,,0,1,4,3,1,4,0,2,2,1,1,3,1,1,0,1,2,1,2,2,0,0,0,1,1
Tiffany Palmer,,,,,0,2,3,7,3,4,2,3,4,4,2,3,1,1,2,0,1,1,1,2,1,1,0,1
Joshua Roberts,,,,,,0,4,3,4,1,2,1,0,1,4,3,0,0,0,3,1,0,2,1,0,0,0,1
Nicola Serianni,,,,,,,0,2,2,1,3,4,1,1,2,2,3,2,1,1,2,1,3,1,1,1,0,1
Kendra Mccrae,,,,,,,,0,4,3,1,1,2,2,0,2,0,0,1,1,0,2,0,1,1,1,0,1
Jon Marshall,,,,,,,,,0,1,0,0,2,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1
Wendi Barish,,,,,,,,,,0,3,2,2,1,2,1,1,2,4,1,0,0,0,1,0,0,0,1
Beth Grossman,,,,,,,,,,,0,3,1,1,2,0,1,1,3,1,2,0,3,1,0,0,0,1
Kay Yu,,,,,,,,,,,,0,1,0,0,1,1,2,2,0,0,0,2,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,0,2,2,1,1,0,1,0,2,1,0,1,0,0,0,1
Chris Hall,,,,,,,,,,,,,,0,2,1,1,1,2,1,2,1,0,0,2,0,1,1
James C Crumlish,,,,,,,,,,,,,,,0,1,0,0,1,2,1,0,1,0,0,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,0,0,0,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,1
